Time [s], RESP, PLETH, II, V, AVR, CVP
26.984,0.41748,0.35093,0.64118,0.6098,0.46094,2.6206
26.992,0.42718,0.348,0.58431,0.61961,0.48438,2.5033
27,0.43689,0.34311,0.5549,0.60588,0.49023,2.6206
27.008,0.4466,0.3392,0.6,0.59608,0.48047,2.8944
27.016,0.45631,0.33529,0.5549,0.61569,0.51562,3.3246
27.024,0.46602,0.3304,0.5451,0.62549,0.5293,3.8722
27.032,0.47573,0.32551,0.58039,0.6,0.52539,4.3807
27.04,0.48544,0.32063,0.5549,0.6098,0.55469,4.7718
27.048,0.49515,0.31672,0.5549,0.62549,0.57031,5.1239
27.056,0.50485,0.31183,0.48431,0.65098,0.60938,5.3976
27.064,0.51456,0.30792,0.48039,0.62549,0.60938,5.6323
27.072,0.52427,0.30401,0.47451,0.63529,0.625,5.9452
27.08,0.53398,0.3001,0.5,0.62941,0.61523,6.3755
27.088,0.54369,0.29814,0.49412,0.63529,0.61914,6.9622
27.096,0.5534,0.29619,0.47059,0.64118,0.62891,7.6271
27.104,0.56311,0.29326,0.51961,0.61569,0.60547,8.3703
27.112,0.57282,0.29032,0.52549,0.62549,0.60938,9.1525
27.12,0.58447,0.28739,0.5098,0.61961,0.60938,9.8175
27.128,0.59417,0.28446,0.49412,0.62549,0.61523,10.443
27.136,0.60388,0.28152,0.52549,0.6098,0.59961,10.952
27.144,0.61165,0.27859,0.5451,0.62941,0.5957,11.382
27.152,0.62136,0.27664,0.5098,0.61569,0.61523,11.812
27.16,0.62913,0.27468,0.51569,0.6098,0.60547,12.282
27.168,0.63689,0.27273,0.49412,0.61961,0.60938,12.751
27.176,0.64272,0.27077,0.55098,0.60588,0.58008,13.259
27.184,0.64854,0.26979,0.52549,0.61569,0.5957,13.494
27.192,0.65437,0.26979,0.52941,0.6098,0.5957,13.377
27.2,0.66019,0.26882,0.50588,0.61961,0.59961,12.947
27.208,0.66602,0.26686,0.52941,0.6098,0.58984,12.203
27.216,0.67184,0.26491,0.52549,0.6098,0.5957,11.343
27.224,0.67767,0.26491,0.55098,0.6098,0.58398,10.326
27.232,0.68155,0.26393,0.5098,0.61569,0.59961,9.309
27.24,0.68544,0.26295,0.53529,0.60588,0.5957,8.2138
27.248,0.68932,0.26295,0.51961,0.6098,0.5957,6.9622
27.256,0.6932,0.26295,0.50588,0.6098,0.59961,5.8279
27.264,0.69709,0.26393,0.51569,0.60588,0.5957,4.8109
27.272,0.70097,0.26686,0.5098,0.60588,0.5957,4.0678
27.28,0.70485,0.2737,0.51961,0.60588,0.5957,3.5202
27.288,0.70874,0.28152,0.51961,0.6098,0.5957,3.09
27.296,0.71068,0.29326,0.52549,0.6098,0.5957,2.8944
27.304,0.71456,0.3089,0.4902,0.6098,0.60547,2.9335
27.312,0.7165,0.3304,0.50588,0.6,0.5957,3.2073
27.32,0.71845,0.35582,0.48431,0.61569,0.60547,3.5202
27.328,0.72039,0.38416,0.49412,0.62549,0.59961,3.8331
27.336,0.72233,0.41447,0.52941,0.63529,0.58008,4.0678
27.344,0.72427,0.44673,0.57059,0.62549,0.55078,4.3416
27.352,0.72427,0.47898,0.57451,0.62941,0.55469,4.498
27.36,0.72621,0.51026,0.5549,0.63529,0.56055,4.8109
27.368,0.72621,0.53959,0.5451,0.62941,0.54492,5.2412
27.376,0.72427,0.56598,0.5902,0.58431,0.51953,5.867
27.384,0.72427,0.58749,0.59608,0.57059,0.51953,6.6493
27.392,0.72233,0.60411,0.58039,0.56078,0.51953,7.3142
27.4,0.72039,0.61975,0.55098,0.5549,0.54492,7.9009
27.408,0.71845,0.63245,0.5098,0.5902,0.57422,8.2529
27.416,0.71456,0.64321,0.51569,0.59608,0.58984,8.5658
27.424,0.71262,0.65103,0.48431,0.60588,0.60547,8.8396
27.432,0.70874,0.65591,0.4451,0.6098,0.625,8.9961
27.44,0.70485,0.65787,0.43529,0.64118,0.64453,9.1916
27.448,0.69903,0.65689,0.41569,0.6902,0.66992,9.3872
27.456,0.69515,0.65298,0.55098,0.67647,0.56445,9.7001
27.464,0.68932,0.64809,0.73137,0.7,0.33008,10.13
27.472,0.6835,0.64027,1.0157,0.46078,-0.048828,10.756
27.48,0.67767,0.62952,1.0569,0.2451,-0.14453,11.499
27.488,0.67184,0.61877,0.79608,0.26471,0.25586,12.282
27.496,0.66602,0.60704,0.73529,0.1549,0.35547,13.025
27.504,0.66019,0.59335,0.6,0.27843,0.5,13.69
27.512,0.65243,0.57869,0.52549,0.46471,0.58398,14.315
27.52,0.64466,0.56305,0.4902,0.57451,0.61914,14.902
27.528,0.63689,0.54643,0.4549,0.61961,0.64062,15.254
27.536,0.62913,0.53177,0.42941,0.63529,0.66016,15.528
27.544,0.62136,0.51613,0.40392,0.6549,0.67578,15.372
27.552,0.61553,0.50147,0.41569,0.65098,0.66406,15.059
27.56,0.60777,0.48876,0.4098,0.6549,0.66406,14.589
27.568,0.60194,0.47605,0.4,0.66078,0.66406,14.276
27.576,0.59612,0.4653,0.41569,0.6549,0.66406,14.315
27.584,0.59029,0.45552,0.41569,0.6549,0.66406,14.824
27.592,0.58252,0.4477,0.43922,0.6549,0.64453,15.645
27.6,0.5767,0.43891,0.44902,0.6549,0.64062,16.467
27.608,0.57087,0.43109,0.43922,0.6549,0.64062,16.936
27.616,0.56505,0.42326,0.41569,0.67059,0.64453,16.936
27.624,0.55728,0.41642,0.41961,0.67647,0.63477,16.467
27.632,0.55146,0.41056,0.43529,0.66078,0.625,15.372
27.64,0.54757,0.40567,0.46078,0.66078,0.60938,14.003
27.648,0.54175,0.40078,0.46471,0.6549,0.5957,12.399
27.656,0.53786,0.39687,0.48431,0.6549,0.57422,11.069
27.664,0.53398,0.39198,0.51569,0.6549,0.55469,10.209
27.672,0.5301,0.38807,0.52941,0.6549,0.55078,9.9348
27.68,0.52427,0.38416,0.52549,0.6549,0.53906,10.091
27.688,0.52039,0.38123,0.53529,0.65098,0.51953,10.326
27.696,0.51456,0.37928,0.5549,0.65098,0.5,10.443
27.704,0.51068,0.37732,0.58039,0.64118,0.49023,10.248
27.712,0.5068,0.37439,0.57059,0.63529,0.49023,9.7001
27.72,0.50291,0.37048,0.56471,0.61961,0.48438,9.0743
27.728,0.49709,0.36755,0.58039,0.6098,0.48047,8.6441
27.736,0.4932,0.36364,0.56471,0.60588,0.48438,8.6441
27.744,0.48932,0.3607,0.56078,0.6098,0.5,8.957
27.752,0.4835,0.35679,0.56471,0.6,0.50586,9.5828
27.76,0.47767,0.35288,0.52941,0.61961,0.53906,10.326
27.768,0.47184,0.34897,0.5,0.61961,0.56445,11.03
27.776,0.46796,0.34604,0.47059,0.63529,0.58984,11.578
27.784,0.46019,0.34311,0.4451,0.62941,0.60938,11.812
27.792,0.45437,0.34115,0.43922,0.63529,0.625,11.812
27.8,0.44854,0.3392,0.44902,0.63529,0.625,11.773
27.808,0.44466,0.33724,0.44902,0.63529,0.625,11.89
27.816,0.43883,0.33529,0.43922,0.63529,0.63477,12.282
27.824,0.43301,0.33333,0.44902,0.63529,0.63477,12.829
27.832,0.42718,0.33138,0.43922,0.64118,0.62891,13.377
27.84,0.42136,0.32942,0.44902,0.6451,0.63477,13.807
27.848,0.41553,0.32649,0.4451,0.64118,0.62891,14.198
27.856,0.40971,0.32454,0.4451,0.64118,0.63477,14.511
27.864,0.40388,0.32258,0.4451,0.63529,0.62891,14.707
27.872,0.39806,0.32063,0.44902,0.63529,0.625,14.902
27.88,0.39223,0.31867,0.46078,0.62941,0.61523,15.137
27.888,0.38835,0.31769,0.47451,0.62941,0.61523,15.332
27.896,0.38252,0.31672,0.46471,0.62549,0.61914,15.528
27.904,0.3767,0.31672,0.4451,0.63529,0.62891,15.567
27.912,0.37087,0.31672,0.43529,0.63529,0.63477,15.567
27.92,0.36311,0.31672,0.4549,0.62941,0.61914,15.372
27.928,0.35728,0.31672,0.48039,0.62941,0.61523,15.137
27.936,0.35146,0.31574,0.46078,0.62941,0.61523,14.824
27.944,0.34563,0.31574,0.43922,0.62941,0.62891,14.511
27.952,0.33981,0.31476,0.43922,0.62549,0.625,14.198
27.96,0.33398,0.31378,0.46078,0.62549,0.61914,13.885
27.968,0.3301,0.31281,0.4549,0.62549,0.61523,13.572
27.976,0.32427,0.31281,0.46078,0.62549,0.61523,13.259
27.984,0.32039,0.31378,0.46471,0.61569,0.61523,13.064
27.992,0.31456,0.31574,0.46471,0.62549,0.61523,13.025
28,0.31068,0.31965,0.46078,0.62549,0.61523,13.064
28.008,0.3068,0.32551,0.46078,0.62549,0.61523,13.064
28.016,0.30291,0.33627,0.46471,0.62549,0.61523,12.947
28.024,0.29903,0.34995,0.46471,0.62549,0.61523,12.595
28.032,0.29515,0.36852,0.46078,0.62549,0.61523,12.008
28.04,0.29126,0.39101,0.46078,0.61961,0.61523,11.578
28.048,0.28738,0.41642,0.46471,0.62549,0.61523,11.382
28.056,0.28544,0.44477,0.47059,0.62941,0.61523,11.499
28.064,0.28155,0.4741,0.46078,0.63529,0.61523,11.773
28.072,0.27767,0.5044,0.48039,0.6451,0.60547,11.969
28.08,0.27379,0.53079,0.50588,0.65098,0.58984,12.086
28.088,0.27184,0.55425,0.51569,0.6549,0.58008,12.203
28.096,0.26796,0.57869,0.51569,0.65098,0.57031,12.321
28.104,0.26408,0.60215,0.5451,0.62941,0.55078,12.516
28.112,0.26214,0.62463,0.57059,0.6,0.52539,12.634
28.12,0.25825,0.64418,0.58431,0.58039,0.51953,12.712
28.128,0.25631,0.6608,0.57059,0.56471,0.51562,12.829
28.136,0.25243,0.67351,0.52941,0.58431,0.55078,12.947
28.144,0.24854,0.68328,0.49412,0.6098,0.58984,13.064
28.152,0.24466,0.6911,0.46078,0.6098,0.60938,13.181
28.16,0.24078,0.69599,0.44902,0.61569,0.61914,13.259
28.168,0.23689,0.69795,0.43922,0.61569,0.625,13.377
28.176,0.23107,0.69697,0.43529,0.64118,0.64062,13.494
28.184,0.22718,0.69404,0.4098,0.7,0.67578,13.69
28.192,0.22136,0.68817,0.5,0.69608,0.60547,13.807
28.2,0.21748,0.68035,0.66078,0.73137,0.41016,13.963
28.208,0.21359,0.67155,0.96078,0.5549,0.0097656,14.12
28.216,0.20971,0.6608,1.0373,0.25882,-0.16016,14.315
28.224,0.20388,0.64907,0.84118,0.19412,0.15625,14.511
28.232,0.2,0.63245,0.77059,0.068627,0.2793,14.628
28.24,0.19612,0.61681,0.6549,0.19412,0.42578,14.707
28.248,0.19029,0.60508,0.56471,0.42941,0.53906,14.824
28.256,0.18641,0.5914,0.48039,0.59608,0.625,14.902
28.264,0.18252,0.57674,0.4451,0.62941,0.65039,15.02
28.272,0.17864,0.56207,0.42941,0.6549,0.66406,15.137
28.28,0.17476,0.54936,0.41569,0.66078,0.67578,15.254
28.288,0.17087,0.53666,0.41961,0.66471,0.67578,15.372
28.296,0.16893,0.52395,0.41569,0.68039,0.66992,15.45
28.304,0.16505,0.51124,0.41569,0.68627,0.67578,15.567
28.312,0.16117,0.49951,0.41569,0.68627,0.66992,15.645
28.32,0.15922,0.48778,0.41961,0.68039,0.66992,15.684
28.328,0.15728,0.47801,0.42549,0.68627,0.66406,15.763
28.336,0.15534,0.46823,0.41961,0.68627,0.66406,15.841
28.344,0.1534,0.45943,0.43922,0.6902,0.6543,15.88
28.352,0.15146,0.45161,0.43922,0.68627,0.64453,15.997
28.36,0.14951,0.44477,0.4549,0.6902,0.64062,16.076
28.368,0.14951,0.43891,0.46078,0.68039,0.63477,16.193
28.376,0.14757,0.43304,0.47059,0.68627,0.61523,16.31
28.384,0.14757,0.42913,0.48039,0.68627,0.60938,16.467
28.392,0.14563,0.4262,0.4902,0.69608,0.5957,16.506
28.4,0.14563,0.42326,0.50588,0.6902,0.58008,16.584
28.408,0.14369,0.41935,0.51961,0.6902,0.56445,16.623
28.416,0.14175,0.41642,0.53529,0.6902,0.54492,16.701
28.424,0.13981,0.41251,0.5549,0.6902,0.53516,16.78
28.432,0.13786,0.4086,0.56471,0.68039,0.52539,16.819
28.44,0.13592,0.40567,0.57451,0.67647,0.51562,16.936
28.448,0.13398,0.40665,0.58039,0.66078,0.50586,16.936
28.456,0.13204,0.41153,0.58039,0.6549,0.5,17.014
28.464,0.1301,0.41251,0.58039,0.63529,0.50586,17.132
28.472,0.12816,0.41056,0.58039,0.62941,0.5,17.21
28.48,0.12427,0.40958,0.57059,0.61961,0.50586,17.327
28.488,0.12233,0.40665,0.56078,0.62549,0.51953,17.445
28.496,0.12039,0.40371,0.5549,0.62549,0.5293,17.562
28.504,0.11845,0.3998,0.53922,0.62549,0.54492,17.718
28.512,0.1165,0.39687,0.51961,0.62941,0.56055,17.836
28.52,0.11456,0.39296,0.5098,0.62549,0.57422,17.953
28.528,0.11456,0.38905,0.50588,0.62549,0.58984,18.031
28.536,0.11262,0.38514,0.49412,0.62549,0.59961,18.07
28.544,0.11068,0.38123,0.48431,0.62941,0.61523,18.188
28.552,0.10874,0.3783,0.48431,0.62549,0.61523,18.344
28.56,0.1068,0.37537,0.48039,0.62941,0.61523,18.383
28.568,0.10485,0.37146,0.47059,0.62549,0.61914,18.462
28.576,0.10291,0.36852,0.47451,0.62549,0.61523,18.462
28.584,0.099029,0.36657,0.47059,0.62549,0.61523,18.462
28.592,0.097087,0.36559,0.48039,0.63529,0.61523,18.383
28.6,0.095146,0.36364,0.48039,0.62941,0.61523,18.07
28.608,0.093204,0.36266,0.48431,0.62941,0.60938,17.249
28.616,0.08932,0.3607,0.48039,0.63529,0.61523,15.997
28.624,0.087379,0.35875,0.48431,0.62941,0.61523,14.589
28.632,0.083495,0.35679,0.4902,0.61961,0.60938,13.572
28.64,0.079612,0.35484,0.4902,0.62549,0.60938,13.181
28.648,0.075728,0.35288,0.4902,0.61961,0.60938,13.494
28.656,0.071845,0.35191,0.5,0.61961,0.59961,14.198
28.664,0.067961,0.34995,0.48431,0.61961,0.59961,15.02
28.672,0.064078,0.34897,0.49412,0.61961,0.59961,15.645
28.68,0.060194,0.34897,0.50588,0.61569,0.59961,15.763
28.688,0.058252,0.34897,0.5098,0.61961,0.59961,15.45
28.696,0.054369,0.34897,0.5098,0.61569,0.5957,14.902
28.704,0.052427,0.34897,0.50588,0.6098,0.5957,14.198
28.712,0.048544,0.34897,0.5098,0.61569,0.5957,13.768
28.72,0.04466,0.34995,0.5,0.6098,0.5957,13.455
28.728,0.040777,0.35191,0.49412,0.61569,0.59961,13.377
28.736,0.036893,0.35679,0.5,0.6098,0.5957,13.455
28.744,0.03301,0.36559,0.5,0.6098,0.5957,13.494
28.752,0.031068,0.3783,0.5,0.6098,0.5957,13.494
28.76,0.027184,0.39492,0.5,0.6098,0.5957,13.455
28.768,0.025243,0.41642,0.4902,0.6098,0.59961,13.181
28.776,0.021359,0.44282,0.5,0.6098,0.5957,12.907
28.784,0.019417,0.46823,0.49412,0.60588,0.5957,12.595
28.792,0.015534,0.49365,0.5,0.6098,0.5957,12.399
28.8,0.013592,0.52297,0.4902,0.62941,0.59961,12.321
28.808,0.01165,0.55523,0.52941,0.63529,0.57422,12.399
28.816,0.0097087,0.58651,0.5451,0.63529,0.56445,12.516
28.824,0.007767,0.61779,0.5549,0.63529,0.55469,12.751
28.832,0.0058252,0.64614,0.56078,0.62549,0.54492,12.947
28.84,0.0038835,0.67253,0.58039,0.60588,0.52539,13.181
28.848,0.0019417,0.69501,0.5902,0.57451,0.51562,13.338
28.856,0,0.71457,0.5902,0.56078,0.51562,13.455
28.864,-0.0019417,0.73118,0.57059,0.55098,0.51953,13.455
28.872,-0.0058252,0.74389,0.53529,0.57059,0.55078,13.494
28.88,-0.007767,0.75171,0.50588,0.58431,0.58008,13.494
28.888,-0.01165,0.75562,0.48431,0.5902,0.59961,13.494
28.896,-0.013592,0.75855,0.47059,0.5902,0.60938,13.572
28.904,-0.017476,0.76051,0.46471,0.60588,0.61523,13.69
28.912,-0.021359,0.76051,0.42549,0.6549,0.6543,13.807
28.92,-0.023301,0.75855,0.4098,0.68039,0.67578,13.963
28.928,-0.027184,0.75464,0.57451,0.72549,0.53516,14.12
28.936,-0.029126,0.7478,0.82157,0.66471,0.22461,14.276
28.944,-0.031068,0.73998,1.0373,0.37451,-0.125,14.511
28.952,-0.034951,0.73021,0.92549,0.17451,-0.13867,14.824
28.96,-0.036893,0.7175,0.81569,0.052941,0.22461,15.254
28.968,-0.040777,0.70381,0.72157,0.0039216,0.33008,15.841
28.976,-0.04466,0.68817,0.62549,0.27843,0.4707,16.31
28.984,-0.046602,0.67253,0.51961,0.51569,0.58398,16.78
28.992,-0.050485,0.65787,0.46078,0.60588,0.64062,16.936
29,-0.054369,0.64027,0.43529,0.62941,0.66016,16.819
29.008,-0.058252,0.62268,0.42941,0.65098,0.66406,16.31
29.016,-0.060194,0.60508,0.41961,0.6549,0.67578,15.567
29.024,-0.064078,0.58749,0.41569,0.67059,0.67969,14.824
29.032,-0.067961,0.57185,0.4098,0.67647,0.68555,14.12
29.04,-0.071845,0.55621,0.41569,0.67059,0.67969,13.69
29.048,-0.073786,0.54252,0.41569,0.67647,0.68555,13.572
29.056,-0.07767,0.52981,0.42941,0.67647,0.66992,13.768
29.064,-0.081553,0.51808,0.42941,0.68039,0.66406,14.276
29.072,-0.083495,0.50733,0.43529,0.68039,0.66406,14.824
29.08,-0.087379,0.49853,0.43922,0.68039,0.66016,15.332
29.088,-0.08932,0.49071,0.44902,0.68039,0.65039,15.528
29.096,-0.091262,0.48289,0.44902,0.68627,0.64453,15.372
29.104,-0.093204,0.47605,0.46471,0.68039,0.62891,14.902
29.112,-0.097087,0.46921,0.48431,0.6902,0.61523,14.12
29.12,-0.099029,0.46334,0.4902,0.6902,0.60938,13.181
29.128,-0.10097,0.45748,0.50588,0.6902,0.5957,12.438
29.136,-0.10291,0.45357,0.5098,0.69608,0.58008,11.812
29.144,-0.10485,0.44966,0.53529,0.7,0.56055,11.382
29.152,-0.1068,0.44673,0.53922,0.6902,0.54492,11.186
29.16,-0.10874,0.44379,0.55098,0.68627,0.53906,11.343
29.168,-0.11068,0.44086,0.55098,0.68039,0.5293,11.773
29.176,-0.11262,0.43695,0.56078,0.67647,0.51953,12.321
29.184,-0.11456,0.43402,0.56471,0.66078,0.50586,12.712
29.192,-0.11845,0.43109,0.57059,0.6549,0.50977,12.947
29.2,-0.12039,0.42815,0.5549,0.63529,0.51562,13.181
29.208,-0.12427,0.42522,0.5549,0.62549,0.51562,13.338
29.216,-0.12816,0.42033,0.55098,0.6098,0.51953,13.377
29.224,-0.13204,0.41642,0.55098,0.6098,0.5293,13.455
29.232,-0.13592,0.41153,0.53922,0.6098,0.53906,13.494
29.24,-0.13786,0.40762,0.52941,0.60588,0.56055,13.651
29.248,-0.14175,0.40274,0.5098,0.6098,0.57422,13.807
29.256,-0.14563,0.39785,0.50588,0.6098,0.58984,13.885
29.264,-0.14757,0.39394,0.5,0.6098,0.5957,13.885
29.272,-0.15146,0.39003,0.5,0.6098,0.59961,13.963
29.28,-0.15534,0.38807,0.48431,0.6098,0.60938,14.003
29.288,-0.15922,0.38514,0.48039,0.6098,0.61523,14.12
29.296,-0.16505,0.38319,0.48039,0.61569,0.61523,14.315
29.304,-0.16893,0.38025,0.48431,0.6098,0.61523,14.511
29.312,-0.17282,0.37732,0.48431,0.6098,0.60938,14.628
29.32,-0.17476,0.37537,0.48431,0.61569,0.61523,14.628
29.328,-0.17864,0.37341,0.48039,0.61961,0.61523,14.628
29.336,-0.18252,0.37048,0.47451,0.61961,0.61523,14.628
29.344,-0.18641,0.36755,0.48039,0.62549,0.61523,14.707
29.352,-0.19029,0.36461,0.5,0.61569,0.59961,14.707
29.36,-0.19612,0.36266,0.5098,0.62941,0.5957,14.707
29.368,-0.2,0.3607,0.47059,0.64118,0.61523,14.628
29.376,-0.20388,0.35875,0.46078,0.66078,0.61914,14.589
29.384,-0.20777,0.35679,0.43529,0.6549,0.64062,14.511
29.392,-0.21165,0.35679,0.42549,0.6451,0.65039,14.433
29.4,-0.21553,0.35582,0.4549,0.61569,0.625,14.511
29.408,-0.21748,0.35582,0.47059,0.6098,0.61914,14.511
29.416,-0.22136,0.35484,0.44902,0.62549,0.65039,14.433
29.424,-0.2233,0.35484,0.4451,0.64118,0.66406,14.276
29.432,-0.22718,0.35386,0.46471,0.62549,0.63477,14.003
29.44,-0.22913,0.35386,0.49412,0.60588,0.60547,13.69
29.448,-0.23301,0.35386,0.5,0.59608,0.5957,13.259
29.456,-0.23495,0.35582,0.5098,0.5902,0.5957,12.829
29.464,-0.23689,0.35973,0.47059,0.6451,0.64062,12.438
29.472,-0.23883,0.36657,0.51569,0.6549,0.60547,12.125
29.48,-0.23883,0.37634,0.6549,0.71569,0.43555,11.89
29.488,-0.24078,0.38807,0.97647,0.58039,0.035156,11.773
29.496,-0.24078,0.40469,1.1176,0.2098,-0.24023,11.773
29.504,-0.24272,0.42717,0.93137,0.078431,0.044922,11.773
29.512,-0.24272,0.45259,0.87059,-0.066667,0.18555,11.812
29.52,-0.24466,0.48192,0.75098,0.078431,0.33008,11.89
29.528,-0.24466,0.51222,0.64118,0.38039,0.47461,12.008
29.536,-0.24466,0.5435,0.51961,0.5549,0.5957,12.086
29.544,-0.24466,0.57478,0.4902,0.59608,0.61523,12.321
29.552,-0.24466,0.60411,0.47451,0.61569,0.63477,12.751
29.56,-0.24272,0.63245,0.46078,0.63529,0.65039,13.181
29.568,-0.24078,0.65689,0.48039,0.62941,0.64062,13.494
29.576,-0.24078,0.67937,0.48431,0.6451,0.64062,13.69
29.584,-0.23883,0.69501,0.4549,0.6549,0.65039,13.885
29.592,-0.23689,0.70674,0.44902,0.6549,0.65039,14.12
29.6,-0.23301,0.7175,0.46078,0.6549,0.64453,14.394
29.608,-0.23107,0.72727,0.46078,0.6549,0.64453,14.589
29.616,-0.22913,0.73412,0.4549,0.6549,0.64062,14.628
29.624,-0.22718,0.73803,0.46078,0.66078,0.64062,14.433
29.632,-0.2233,0.73998,0.47451,0.66471,0.63477,13.807
29.64,-0.22136,0.739,0.48431,0.67059,0.625,13.025
29.648,-0.21748,0.73607,0.48039,0.67059,0.61523,12.399
29.656,-0.21553,0.73216,0.48431,0.68039,0.61523,12.282
29.664,-0.21165,0.72532,0.48431,0.68039,0.60938,12.595
29.672,-0.20971,0.71652,0.50588,0.68039,0.5957,12.907
29.68,-0.20583,0.70772,0.51569,0.6902,0.58008,12.751
29.688,-0.20194,0.69795,0.53529,0.68627,0.56445,12.086
29.696,-0.2,0.68622,0.5549,0.68039,0.54492,11.186
29.704,-0.19612,0.67253,0.56078,0.68627,0.53516,10.404
29.712,-0.19223,0.65885,0.5549,0.68039,0.5293,9.8175
29.72,-0.18641,0.64418,0.5549,0.67647,0.51953,9.4654
29.728,-0.18252,0.62854,0.55098,0.66471,0.52539,9.0743
29.736,-0.17864,0.6129,0.5451,0.65098,0.52539,8.8396
29.744,-0.17282,0.59335,0.56078,0.63529,0.51953,8.6832
29.752,-0.16699,0.57674,0.53922,0.62941,0.5293,8.7614
29.76,-0.16117,0.56403,0.52941,0.62549,0.54492,8.957
29.768,-0.1534,0.55132,0.53529,0.61961,0.56055,9.3872
29.776,-0.14757,0.53861,0.52549,0.62549,0.57031,9.8957
29.784,-0.13981,0.52786,0.4902,0.62941,0.58984,10.248
29.792,-0.13204,0.51808,0.47059,0.63529,0.60547,10.404
29.8,-0.12621,0.50831,0.46471,0.62941,0.61523,10.326
29.808,-0.11845,0.49951,0.47059,0.63529,0.61523,10.13
29.816,-0.11068,0.49169,0.46078,0.62941,0.61914,10.013
29.824,-0.10291,0.48485,0.46078,0.63529,0.625,9.9348
29.832,-0.093204,0.47801,0.44902,0.63529,0.61914,10.091
29.84,-0.083495,0.47214,0.46078,0.62941,0.62891,10.209
29.848,-0.073786,0.46725,0.46471,0.63529,0.63477,10.404
29.856,-0.064078,0.46237,0.43922,0.65098,0.64062,10.443
29.864,-0.056311,0.45748,0.4549,0.63529,0.63477,10.521
29.872,-0.046602,0.45357,0.46078,0.6451,0.64062,10.443
29.88,-0.036893,0.45064,0.4549,0.64118,0.62891,10.404
29.888,-0.027184,0.4477,0.4451,0.63529,0.64062,10.209
29.896,-0.019417,0.44477,0.46471,0.64118,0.625,10.013
29.904,-0.0097087,0.44086,0.4549,0.63529,0.64062,9.8957
29.912,-0.0019417,0.43793,0.46078,0.63529,0.625,9.8957
29.92,0.0058252,0.43402,0.4451,0.63529,0.64062,10.013
29.928,0.013592,0.43011,0.46471,0.63529,0.61523,10.209
29.936,0.021359,0.4262,0.47451,0.63529,0.61914,10.248
29.944,0.029126,0.42229,0.46078,0.63529,0.62891,10.13
29.952,0.036893,0.41935,0.44902,0.63529,0.625,9.7001
29.96,0.042718,0.41642,0.46078,0.63529,0.61914,8.957
29.968,0.050485,0.41251,0.46471,0.62941,0.61523,8.0574
29.976,0.058252,0.41056,0.47451,0.63529,0.61523,7.1969
29.984,0.064078,0.40762,0.46078,0.62549,0.61523,6.4928
29.992,0.071845,0.40371,0.47059,0.62549,0.61523,6.0626
30,0.079612,0.40176,0.48039,0.62941,0.61523,5.8279
30.008,0.087379,0.40078,0.46471,0.62549,0.61523,5.8279
30.016,0.095146,0.40078,0.46078,0.62941,0.61914,5.8279
30.024,0.10291,0.40274,0.47059,0.61961,0.61523,5.8279
30.032,0.11068,0.4086,0.46078,0.62941,0.61523,5.7106
30.04,0.1165,0.41838,0.5,0.61961,0.59961,5.4368
30.048,0.12233,0.43793,0.48039,0.62941,0.60938,5.2021
30.056,0.12816,0.45748,0.4549,0.63529,0.61914,4.9674
30.064,0.13398,0.4741,0.46471,0.62549,0.59961,4.8892
30.072,0.13981,0.4956,0.48039,0.61961,0.60547,5.0847
30.08,0.14563,0.52297,0.47059,0.61569,0.60938,5.3194
30.088,0.15146,0.54643,0.4902,0.62549,0.5957,5.6323
30.096,0.15728,0.56989,0.47451,0.62941,0.60938,5.867
30.104,0.16117,0.59433,0.47059,0.61961,0.59961,6.0626
30.112,0.16699,0.61584,0.50588,0.62549,0.5957,6.1408
30.12,0.17087,0.63636,0.48431,0.62549,0.5957,6.1408
30.128,0.17476,0.64907,0.44902,0.63529,0.61523,6.1408
30.136,0.18058,0.66373,0.4902,0.62549,0.60547,6.1799
30.144,0.18447,0.67742,0.5,0.62941,0.5957,6.2581
30.152,0.18835,0.68622,0.46471,0.62941,0.61523,6.3364
30.16,0.19223,0.69013,0.48431,0.63529,0.60547,6.4537
30.168,0.19806,0.6911,0.47451,0.62549,0.61523,6.4928
30.176,0.20194,0.68915,0.50588,0.61569,0.5957,6.4928
30.184,0.20777,0.68622,0.4902,0.61961,0.58984,6.4928
30.192,0.21359,0.68231,0.5,0.62549,0.5957,6.4928
30.2,0.21748,0.67351,0.48039,0.61961,0.60547,6.4537
30.208,0.2233,0.66471,0.46078,0.6451,0.61523,6.4537
30.216,0.22718,0.65689,0.5098,0.63529,0.59961,6.6493
30.224,0.23107,0.64712,0.5549,0.64118,0.57031,6.9622
30.232,0.23495,0.63245,0.53529,0.65098,0.57422,7.2751
30.24,0.23883,0.61681,0.52941,0.64118,0.57031,7.3924
30.248,0.24466,0.60215,0.55098,0.6451,0.56055,7.2751
30.256,0.24854,0.58651,0.56471,0.6098,0.54492,7.0795
30.264,0.25437,0.57087,0.57451,0.59608,0.53516,6.9622
30.272,0.25825,0.55718,0.5549,0.58039,0.53906,6.9622
30.28,0.26408,0.54448,0.52941,0.58431,0.57031,7.0013
30.288,0.26796,0.53177,0.55098,0.60588,0.56445,7.0795
30.296,0.27379,0.51808,0.46471,0.6098,0.61523,7.1969
30.304,0.27961,0.5044,0.44902,0.62549,0.61914,7.3142
30.312,0.28544,0.49267,0.47451,0.6098,0.61523,7.3924
