Time [s], PLETH, RESP, II, V, AVR
55.568,1.5543,-0.00048864,0.044477,0.81006,0.65005
55.576,1.5249,-0.00048864,0.11486,0.7998,0.60508
55.584,1.4966,-0.00048864,0.12952,0.77002,0.63001
55.592,1.4692,-0.00048864,0.17498,0.74512,0.59531
55.6,1.4438,-0.00048864,0.22972,0.76514,0.55523
55.608,1.4213,-0.00048864,0.20479,0.73975,0.57527
55.616,1.4008,-0.00048864,0.25464,0.73975,0.54008
55.624,1.3822,-0.00048864,0.28495,0.73486,0.52493
55.632,1.3627,-0.00048864,0.25464,0.72998,0.54985
55.64,1.3539,-0.00048864,0.24976,0.7251,0.53519
55.648,1.3509,-0.00048864,0.28006,0.73486,0.52004
55.656,1.3382,-0.00048864,0.29472,0.73975,0.51515
55.664,1.3255,-0.00048864,0.26491,0.7251,0.54008
55.672,1.3128,-0.00048864,0.25464,0.73486,0.54985
55.68,1.2942,-0.00048864,0.29472,0.72998,0.52493
55.688,1.2747,-0.00048864,0.25464,0.73975,0.56012
55.696,1.2561,-0.00048864,0.28006,0.74512,0.53519
55.704,1.2385,-0.00048864,0.31476,0.75977,0.50489
55.712,1.2209,-0.00048864,0.32991,0.77979,0.49022
55.72,1.2063,-0.00048864,0.38514,0.81494,0.45992
55.728,1.1926,-0.00048864,0.435,0.7749,0.435
55.736,1.1779,-0.00048864,0.41496,0.72998,0.46481
55.744,1.1632,-0.00048864,0.435,0.71484,0.44477
55.752,1.1486,-0.00048864,0.41496,0.71484,0.43988
55.76,1.1398,-0.00048864,0.34506,0.70996,0.49511
55.768,1.1359,-0.00048864,0.25464,0.7251,0.54497
55.776,1.1349,-0.00048864,0.26002,0.71484,0.53519
55.784,1.1466,-0.00048864,0.22972,0.70996,0.565
55.792,1.1779,-0.00048864,0.26002,0.72998,0.52981
55.8,1.2346,-0.00048864,0.21457,0.70996,0.56989
55.808,1.3187,-0.00048864,0.20479,0.69482,0.565
55.816,1.4311,-0.00048864,0.17986,0.68994,0.6002
55.824,1.567,-0.00048864,0.1999,0.70996,0.58016
55.832,1.7204,-0.00048864,0.28006,0.78516,0.52493
55.84,1.8847,-0.00048864,0.67498,0.76514,0.31476
55.848,2.0508,-0.00048864,1.1955,0.77979,0.0097752
55.856,2.1926,-0.00048864,1.501,0.56982,-0.34066
55.864,2.3157,-0.00048864,1.501,0.22998,-0.38074
55.872,2.4438,-0.00048864,1.0753,0.17529,0.089932
55.88,2.566,-0.00048864,0.7654,0.43994,0.32502
55.888,2.6774,-0.00048864,0.20479,0.66016,0.60508
55.896,2.7752,-0.00048864,0.07478,0.7251,0.64516
55.904,2.8583,-0.00048864,0.01955,0.73975,0.68524
55.912,2.9267,-0.00048864,0.0097752,0.75488,0.69013
55.92,2.9814,0.00097728,-0.00048876,0.75977,0.70039
55.928,3.0215,0.0024432,0.014663,0.75,0.67498
55.936,3.0459,0.0012216,0.0043988,0.73975,0.68524
55.944,3.0557,0,0.024438,0.76514,0.67009
55.952,3.0508,-0.00024432,-0.00048876,0.77979,0.69501
55.96,3.0323,-0.00048864,0.024438,0.77002,0.6652
55.968,3.001,-0.00048864,0.044477,0.77979,0.66031
55.976,2.958,-0.00048864,0.049853,0.75488,0.64516
55.984,2.9022,-0.00048864,-0.015152,0.76514,0.70039
55.992,2.8358,-0.00048864,0.024438,0.76514,0.6652
56,2.7595,-0.00048864,0.049853,0.76514,0.65494
56.008,2.6745,-0.00048864,0.059629,0.77979,0.6349
56.016,2.5836,-0.00048864,0.024438,0.7749,0.67009
56.024,2.4897,-0.00048864,0.059629,0.79004,0.63001
56.032,2.3949,-0.00048864,0.029814,0.7998,0.62512
56.04,2.303,-0.00048864,-0.00048876,0.78516,0.68524
56.048,2.2151,-0.00048864,0.01955,0.81006,0.65494
56.056,2.1408,-0.00048864,-0.00048876,0.82471,0.6652
56.064,2.0762,-0.00048864,-0.020528,0.83496,0.65005
56.072,2.0098,-0.00048864,-0.035191,0.83496,0.69501
56.08,1.9472,-0.00048864,-0.025415,0.83984,0.67009
56.088,1.8905,-0.00048864,-0.080645,0.83496,0.71994
56.096,1.8387,-0.00048864,-0.05523,0.84473,0.68035
56.104,1.7918,-0.00048864,-0.070381,0.83984,0.70528
56.112,1.7488,-0.00048864,-0.040567,0.82471,0.69501
56.12,1.7087,-0.00048864,0.0043988,0.7998,0.6652
56.128,1.6716,-0.00048864,0.059629,0.78516,0.6349
56.136,1.6354,-0.00048864,0.10459,0.75977,0.65005
56.144,1.6012,-0.00048864,0.17498,0.73975,0.56012
56.152,1.5699,-0.00048864,0.1999,0.70508,0.56989
56.16,1.5455,-0.00048864,0.22483,0.69482,0.57527
56.168,1.5259,-0.00048864,0.23998,0.68994,0.54985
56.176,1.5034,-0.00048864,0.26979,0.68994,0.52981
56.184,1.4809,-0.00048864,0.27468,0.68506,0.52004
56.192,1.4565,-0.00048864,0.26002,0.68018,0.53519
56.2,1.434,-0.00048864,0.26491,0.68994,0.54008
56.208,1.4125,-0.00048864,0.28495,0.68994,0.52004
56.216,1.391,-0.00048864,0.2346,0.7002,0.58016
56.224,1.3715,-0.00048864,0.26979,0.70996,0.54497
56.232,1.3529,-0.00048864,0.30499,0.71484,0.50978
56.24,1.3353,-0.00048864,0.28983,0.70996,0.50978
56.248,1.3177,-0.00048864,0.31476,0.7251,0.49511
56.256,1.306,-0.00048864,0.26979,0.74512,0.54985
56.264,1.2962,-0.00048864,0.30499,0.75,0.51515
56.272,1.2845,-0.00024432,0.34506,0.76514,0.48485
56.28,1.2708,0,0.39492,0.78516,0.45992
56.288,1.2581,0.0024432,0.46481,0.71484,0.39492
56.296,1.2454,0.0051307,0.49511,0.70996,0.37488
56.304,1.2317,0.006841,0.42473,0.69482,0.46481
56.312,1.218,0.0087955,0.38514,0.68506,0.47996
56.32,1.2072,0.0095285,0.30987,0.66016,0.5
56.328,1.2023,0.010261,0.26002,0.66504,0.52981
56.336,1.2092,0.0080625,0.2346,0.66992,0.565
56.344,1.2346,0.006108,0.1999,0.64502,0.565
56.352,1.2825,0.0026875,0.16471,0.64502,0.60508
56.36,1.3451,-0.00048864,0.1999,0.64502,0.56012
56.368,1.4262,-0.00048864,0.17498,0.64502,0.58993
56.376,1.5406,-0.00048864,0.26002,0.68018,0.52493
56.384,1.6794,-0.00048864,0.23998,0.72998,0.54008
56.392,1.8358,-0.00048864,0.50489,0.76514,0.40469
56.4,2,-0.00048864,0.97556,0.7749,0.16471
56.408,2.1662,-0.00048864,1.501,0.66992,-0.22043
56.416,2.3275,-0.00048864,1.501,0.35498,-0.39052
56.424,2.477,-0.00048864,1.2107,0.17529,-0.010264
56.432,2.6129,-0.00048864,0.91544,0.30029,0.21457
56.44,2.7341,-0.00048864,0.37488,0.61475,0.5
56.448,2.8397,-0.00048864,0.11975,0.71973,0.62023
56.456,2.9179,-0.00048864,0.044477,0.73486,0.66031
56.464,2.9765,-0.00048864,0.0043988,0.75977,0.67498
56.472,3.0323,-0.00048864,0.034702,0.83496,0.65005
56.48,3.0782,-0.00048864,0.029814,0.80469,0.64516
56.488,3.1105,-0.00048864,0.0097752,0.81982,0.66031
56.496,3.129,-0.00048864,0.034702,0.85498,0.63001
56.504,3.1339,-0.00048864,0.054741,0.89014,0.64516
56.512,3.1251,-0.00048864,0.094819,0.88477,0.58016
56.52,3.1007,-0.00048864,0.024438,0.89014,0.6652
56.528,3.0626,-0.00048864,0.034702,0.85498,0.65494
56.536,3.0098,-0.00048864,0.0097752,0.875,0.67009
56.544,2.9443,-0.00048864,0.034702,0.87988,0.67009
56.552,2.8671,-0.00048864,0.01955,0.85498,0.64027
56.56,2.7889,-0.00048864,0.099707,0.84473,0.57527
56.568,2.7087,-0.00048864,0.029814,0.83008,0.67009
56.576,2.6168,0.010506,0.049853,0.83984,0.63001
56.584,2.52,0.0215,0.01955,0.80469,0.65005
56.592,2.4233,0.041046,0.014663,0.7998,0.62023
56.6,2.3294,0.060591,0.064516,0.81006,0.61486
56.608,2.2414,0.081603,-0.010264,0.76514,0.66031
56.616,2.1603,0.10286,-0.025415,0.76514,0.67009
56.624,2.085,0.12998,0.0043988,0.7749,0.62512
56.632,2.0166,0.15734,0.0043988,0.77979,0.6349
56.64,1.955,0.19057,-0.050342,0.73975,0.67498
56.648,1.8993,0.2238,-0.075269,0.72998,0.70039
56.656,1.8553,0.26338,-0.095308,0.73486,0.71505
56.664,1.8182,0.30296,-0.050342,0.69482,0.68035
56.672,1.782,0.34645,0.01955,0.6748,0.6349
56.68,1.7478,0.39018,0.07478,0.6499,0.60508
56.688,1.7136,0.43122,0.084555,0.62012,0.63001
56.696,1.6813,0.47251,0.16471,0.58984,0.56989
56.704,1.65,0.51087,0.20479,0.54004,0.57527
56.712,1.6197,0.54947,0.20968,0.50488,0.54985
56.72,1.5924,0.5871,0.26002,0.50488,0.52493
56.728,1.567,0.62497,0.27468,0.50977,0.50978
56.736,1.5435,0.66113,0.22972,0.47998,0.57527
56.744,1.523,0.69753,0.26491,0.49023,0.52981
56.752,1.5054,0.7271,0.26491,0.46484,0.53519
56.76,1.4927,0.75666,0.23998,0.4751,0.55523
56.768,1.4809,0.77914,0.28983,0.49512,0.5
56.776,1.4673,0.80186,0.31476,0.51514,0.49022
56.784,1.4526,0.81481,0.26979,0.5,0.54008
56.792,1.4379,0.828,0.25464,0.5249,0.53519
56.8,1.4242,0.83264,0.28006,0.53516,0.52493
56.808,1.4115,0.83753,0.32991,0.55518,0.47507
56.816,1.3998,0.83411,0.33969,0.5752,0.46481
56.824,1.391,0.83069,0.35973,0.58008,0.46481
56.832,1.3832,0.82116,0.34506,0.59521,0.5
56.84,1.3773,0.81187,0.39003,0.54492,0.47019
56.848,1.3715,0.80112,0.3998,0.50488,0.46481
56.856,1.3685,0.79037,0.41984,0.5,0.43988
56.864,1.3685,0.77889,0.38514,0.50488,0.47019
56.872,1.3685,0.76741,0.33969,0.49023,0.46481
56.88,1.3705,0.75446,0.29472,0.5,0.50489
56.888,1.3812,0.74151,0.21994,0.49023,0.57527
56.896,1.4076,0.72758,0.22483,0.50488,0.58504
56.904,1.4545,0.7139,0.20968,0.47021,0.56012
56.912,1.5259,0.70169,0.23998,0.4751,0.52981
56.92,1.6246,0.68947,0.19501,0.45508,0.58993
56.928,1.7468,0.67848,0.22483,0.46484,0.56012
56.936,1.8895,0.66773,0.20479,0.45996,0.58504
56.944,2.0469,0.65698,0.41984,0.53516,0.45015
56.952,2.2111,0.64623,0.89541,0.50488,0.1696
56.96,2.3548,0.63548,1.4907,0.43506,-0.18573
56.968,2.4829,0.62473,1.501,0.2002,-0.34555
56.976,2.6207,0.61349,1.3959,-0.024902,-0.11046
56.984,2.7556,0.60249,0.95015,-0.064941,0.20479
56.992,2.8827,0.59101,0.54985,0.25488,0.41007
57,2.9971,0.57953,0.10459,0.38525,0.65005
57.008,3.0987,0.56878,0.01955,0.39502,0.68035
57.016,3.1857,0.55803,-0.0053763,0.40479,0.69501
57.024,3.2581,0.54776,-0.010264,0.41504,0.70528
57.032,3.3148,0.5375,0.029814,0.44482,0.67009
57.04,3.3558,0.52675,0.0097752,0.43506,0.68524
57.048,3.3803,0.51625,-0.010264,0.45508,0.71505
57.056,3.3842,0.50525,0.01955,0.45996,0.6652
57.064,3.3734,0.49426,-0.0053763,0.45996,0.69013
57.072,3.3539,0.48424,-0.025415,0.45508,0.70528
57.08,3.3216,0.47447,0.0097752,0.47021,0.67498
57.088,3.2757,0.46543,-0.0053763,0.4751,0.69501
57.096,3.217,0.45639,0.029814,0.50488,0.65494
57.104,3.1447,0.44613,0.014663,0.50977,0.67498
57.112,3.0616,0.43587,0.014663,0.53516,0.68524
57.12,2.9707,0.42414,-0.00048876,0.55518,0.70528
57.128,2.8739,0.41266,-0.0053763,0.56982,0.67009
57.136,2.7761,0.39922,0.034702,0.60986,0.65494
57.144,2.6764,0.38578,0.01955,0.62012,0.6652
57.152,2.5787,0.37112,0.034702,0.66504,0.64516
57.16,2.4936,0.35646,0.014663,0.68994,0.66031
57.168,2.4154,0.34278,0.01955,0.71973,0.65005
57.176,2.3343,0.3291,-0.035191,0.75,0.70039
57.184,2.2551,0.31591,-0.050342,0.77002,0.70039
57.192,2.1789,0.30296,-0.065494,0.7749,0.70528
57.2,2.1075,0.29001,-0.095308,0.77002,0.74536
57.208,2.042,0.27706,-0.05523,0.7998,0.70039
57.216,1.9814,0.26435,-0.060606,0.79492,0.71505
57.224,1.9257,0.25165,-0.015152,0.80469,0.68524
57.232,1.8749,0.24188,0.01955,0.78516,0.66031
57.24,1.828,0.2321,0.049853,0.76514,0.67009
57.248,1.7859,0.22526,0.089932,0.75488,0.65005
57.256,1.7527,0.21842,0.18475,0.75977,0.58016
57.264,1.7253,0.21573,0.2346,0.75488,0.54985
57.272,1.696,0.21329,0.21457,0.75977,0.58016
57.28,1.6657,0.21451,0.26002,0.75488,0.52493
57.288,1.6354,0.21598,0.21457,0.77979,0.6002
57.296,1.6051,0.22184,0.20968,0.78516,0.58504
57.304,1.5748,0.22771,0.21994,0.77979,0.58016
57.312,1.5435,0.23699,0.24487,0.81494,0.55523
57.32,1.5132,0.24627,0.26002,0.81982,0.53519
57.328,1.4819,0.25629,0.22483,0.83496,0.58016
57.336,1.4506,0.26655,0.21994,0.84473,0.58504
57.344,1.4194,0.27755,0.24976,0.85498,0.56012
57.352,1.3881,0.28879,0.24487,0.85986,0.565
57.36,1.3646,0.3032,0.27468,0.88477,0.54008
57.368,1.346,0.31762,0.24487,0.89502,0.57527
57.376,1.3245,0.33447,0.26002,0.875,0.54008
57.384,1.3011,0.35133,0.32502,0.8999,0.50978
57.392,1.2766,0.36672,0.3651,0.85986,0.47507
57.4,1.2532,0.38236,0.39003,0.81494,0.47019
57.408,1.2278,0.39677,0.41007,0.79492,0.45503
57.416,1.2023,0.41143,0.36999,0.77979,0.48485
57.424,1.1769,0.4278,0.27468,0.77002,0.56012
57.432,1.1544,0.44442,0.1999,0.76514,0.6002
57.44,1.1369,0.4625,0.21994,0.78516,0.57527
57.448,1.129,0.48058,0.18964,0.7749,0.6002
57.456,1.1349,0.49914,0.20479,0.77979,0.56989
57.464,1.1574,0.51771,0.16471,0.75977,0.60997
57.472,1.2014,0.53604,0.15982,0.76514,0.62512
57.48,1.2717,0.55436,0.1999,0.77002,0.58016
57.488,1.3685,0.57073,0.18964,0.7998,0.60508
57.496,1.4888,0.5871,0.26491,0.87012,0.55523
57.504,1.6276,0.60176,0.65494,0.8501,0.3348
57.512,1.7761,0.61666,1.1457,0.85498,0.029814
57.52,1.9286,0.62986,1.501,0.66016,-0.2654
57.528,2.0792,0.64329,1.4907,0.36523,-0.31036
57.536,2.2229,0.65502,1.0005,0.33008,0.17986
57.544,2.3558,0.66699,0.70528,0.62012,0.35973
57.552,2.4751,0.67554,0.15982,0.77979,0.62512
57.56,2.5679,0.68434,0.014663,0.81006,0.70039
57.568,2.6413,0.68971,0.0043988,0.8501,0.69013
57.576,2.7126,0.69533,0.014663,0.85986,0.68524
57.584,2.7761,0.69607,-0.015152,0.86475,0.71017
57.592,2.828,0.69704,0.024438,0.875,0.67498
57.6,2.8671,0.69362,-0.0053763,0.87012,0.71017
57.608,2.8925,0.69045,-0.015152,0.87988,0.71994
57.616,2.9032,0.68263,0.024438,0.85498,0.68035
57.624,2.9003,0.67505,-0.0053763,0.85986,0.70039
57.632,2.8837,0.66406,0.014663,0.87012,0.68524
57.64,2.8534,0.65331,-0.00048876,0.85498,0.69013
57.648,2.8104,0.64256,0.0043988,0.8501,0.69501
57.656,2.7625,0.63205,0.039589,0.85498,0.64516
57.664,2.7077,0.62204,0.044477,0.86475,0.6652
57.672,2.6403,0.61226,0.0097752,0.85498,0.69013
57.68,2.5621,0.60371,0.024438,0.86475,0.67498
57.688,2.4096,0.59541,0.014663,0.8501,0.68524
57.696,2.2229,0.58832,0.039589,0.85498,0.66031
57.704,2.0899,0.58124,0.014663,0.86475,0.69013
57.712,1.9853,0.57611,0.0097752,0.875,0.67498
57.72,1.8974,0.57097,0.014663,0.88477,0.67009
57.728,1.8201,0.5678,-0.015152,0.87988,0.69501
57.736,1.7527,0.56462,-0.030303,0.89014,0.70039
57.744,1.6931,0.56462,-0.015152,0.89014,0.67009
57.752,1.6452,0.56487,-0.075269,0.88477,0.72532
57.76,1.6051,0.56755,-0.05523,0.89014,0.70528
57.768,1.565,0.57024,-0.040567,0.8999,0.71017
57.776,1.5269,0.57391,0.014663,0.90479,0.6652
57.784,1.4927,0.57757,-0.025415,0.8501,0.71017
57.792,1.4604,0.58172,0.07478,0.8501,0.6349
57.8,1.4321,0.58588,0.12952,0.83496,0.61486
57.808,1.4057,0.58857,0.18964,0.83496,0.58504
57.816,1.3803,0.59125,0.22483,0.81982,0.56012
57.824,1.3568,0.59223,0.22483,0.81006,0.56989
57.832,1.3333,0.59345,0.22483,0.80469,0.58016
57.84,1.3118,0.59199,0.2346,0.80469,0.58504
57.848,1.2913,0.59076,0.24976,0.80469,0.565
57.856,1.2747,0.5871,0.23998,0.79004,0.58016
57.864,1.262,0.58368,0.24976,0.7998,0.565
57.872,1.2483,0.57904,0.24487,0.79492,0.58504
57.88,1.2326,0.5744,0.26979,0.83008,0.56012
57.888,1.217,0.56878,0.25464,0.81494,0.58016
57.896,1.2023,0.5634,0.24487,0.81982,0.56012
57.904,1.1887,0.55729,0.26979,0.83984,0.54985
57.912,1.174,0.55143,0.28006,0.88477,0.54985
57.92,1.1593,0.54483,0.26979,0.90967,0.54497
57.928,1.1457,0.53848,0.29472,0.93506,0.53519
57.936,1.132,0.53164,0.32991,0.9751,0.51515
57.944,1.1183,0.5248,0.39003,0.99512,0.47996
57.952,1.1095,0.51796,0.42473,0.95996,0.45503
57.96,1.1017,0.51112,0.45992,0.94482,0.435
57.968,1.0899,0.5055,0.41496,0.9248,0.47019
57.976,1.0762,0.50012,0.37488,0.90967,0.50978
57.984,1.0626,0.49548,0.28006,0.90479,0.55523
57.992,1.0499,0.49084,0.2346,0.8999,0.58993
58,1.0411,0.48497,0.23998,0.90479,0.57527
58.008,1.0411,0.47935,0.1999,0.87988,0.60508
58.016,1.0547,0.47251,0.21994,0.88477,0.58016
58.024,1.087,0.46592,0.21457,0.87988,0.58504
58.032,1.1417,0.45883,0.22972,0.86475,0.55523
58.04,1.219,0.45199,0.1696,0.85986,0.62512
58.048,1.3177,0.44491,0.17986,0.93994,0.63001
58.056,1.4184,0.43782,0.41007,0.96484,0.49022
58.064,1.521,0.43098,0.84506,0.97998,0.2346
58.072,1.6432,0.42438,1.4154,0.91992,-0.1305
58.08,1.7722,0.41852,1.501,0.64502,-0.36559
58.088,1.9003,0.41266,1.2757,0.45508,-0.040567
58.096,2.0225,0.41046,0.93548,0.54492,0.23998
58.104,2.1339,0.40826,0.45503,0.83008,0.48485
58.112,2.2326,0.40924,0.10948,0.90967,0.65005
58.12,2.3177,0.41046,0.014663,0.91992,0.69501
58.128,2.3881,0.41363,0.024438,0.94482,0.67498
58.136,2.4448,0.41681,-0.030303,0.93994,0.73021
58.144,2.4878,0.42218,-0.020528,0.93506,0.72532
58.152,2.5132,0.42756,0.01955,0.94971,0.69501
58.16,2.5259,0.43782,0.0097752,0.93994,0.70528
58.168,2.5327,0.44833,-0.015152,0.91504,0.72532
58.176,2.5298,0.46274,-0.030303,0.90479,0.71994
58.184,2.5152,0.47716,0.0097752,0.9248,0.70039
58.192,2.4888,0.49182,0.049853,0.94482,0.65494
58.2,2.4516,0.50647,0.01955,0.93506,0.68035
58.208,2.4027,0.52138,0.039589,0.94482,0.67009
58.216,2.3431,0.53653,0.0097752,0.93994,0.69501
58.224,2.2757,0.55436,0.01955,0.94971,0.70528
58.232,2.2014,0.5722,0.064516,0.95996,0.65005
58.24,2.1222,0.59247,0.034702,0.95508,0.67498
58.248,2.0401,0.61275,0.0097752,0.93994,0.68524
58.256,1.9687,0.63279,0.014663,0.94482,0.69013
58.264,1.9032,0.65307,0.0043988,0.94971,0.67498
58.272,1.8338,0.67237,-0.0053763,0.95996,0.69501
58.28,1.7664,0.69191,0.024438,0.96973,0.64027
58.288,1.7028,0.70853,-0.010264,0.9751,0.67498
58.296,1.6452,0.72514,-0.040567,0.9751,0.70528
58.304,1.5934,0.73907,-0.070381,0.97998,0.73021
58.312,1.5484,0.75299,-0.065494,0.9751,0.70528
58.32,1.5083,0.7635,-0.070381,0.9751,0.71994
58.328,1.4721,0.77425,-0.05523,0.9751,0.71017
58.336,1.4399,0.78182,-0.025415,0.96973,0.71994
58.344,1.4115,0.78964,0.049853,0.95996,0.65005
58.352,1.39,0.79428,0.069892,0.9248,0.65494
58.36,1.3715,0.79892,0.1349,0.91992,0.63001
58.368,1.3509,0.80064,0.17986,0.90479,0.60508
58.376,1.3304,0.80235,0.2346,0.89014,0.58016
58.384,1.3099,0.79966,0.22483,0.875,0.58504
58.392,1.2903,0.79697,0.2346,0.86475,0.58993
58.4,1.2727,0.79037,0.24487,0.8501,0.565
58.408,1.2561,0.78378,0.24976,0.83984,0.56989
58.416,1.2395,0.77327,0.21994,0.81494,0.59531
58.424,1.2239,0.76301,0.25464,0.82471,0.57527
58.432,1.2092,0.74982,0.26491,0.81006,0.55523
58.44,1.1945,0.73687,0.26002,0.80469,0.56012
58.448,1.1818,0.72367,0.24976,0.7998,0.57527
58.456,1.175,0.71048,0.24976,0.80469,0.58016
58.464,1.1701,0.6968,0.26491,0.81006,0.56012
58.472,1.1632,0.68336,0.26979,0.81006,0.54985
58.48,1.1554,0.66773,0.28006,0.83496,0.55523
58.488,1.1457,0.65209,0.3001,0.85498,0.53519
58.496,1.1349,0.63523,0.35484,0.87988,0.50978
58.504,1.1241,0.61837,0.3998,0.85986,0.47507
58.512,1.1124,0.60249,0.45503,0.83008,0.435
58.52,1.0987,0.58686,0.41007,0.79492,0.48485
58.528,1.0841,0.57195,0.3998,0.78516,0.49022
58.536,1.0694,0.55729,0.3651,0.78516,0.51515
58.544,1.0567,0.54092,0.30987,0.77979,0.53519
58.552,1.0508,0.52455,0.21457,0.77002,0.60997
58.56,1.0518,0.50672,0.1999,0.76514,0.62512
58.568,1.0596,0.48913,0.22972,0.76514,0.56989
58.576,1.0821,0.47129,0.1999,0.75488,0.6002
58.584,1.1232,0.45346,0.19501,0.75,0.60508
58.592,1.1857,0.43611,0.22483,0.76514,0.565
58.6,1.2708,0.41876,0.17986,0.75488,0.62023
58.608,1.3763,0.40459,0.1696,0.83008,0.62512
58.616,1.4985,0.39042,0.54497,0.84473,0.41496
58.624,1.6305,0.37894,1.0103,0.82471,0.1349
58.632,1.7654,0.3677,1.501,0.71973,-0.25562
58.64,1.8983,0.35988,1.501,0.3999,-0.36559
58.648,2.0244,0.35231,1.1457,0.29004,0.049853
58.656,2.1271,0.34767,0.84506,0.44482,0.28495
58.664,2.2131,0.34302,0.3001,0.69482,0.56012
58.672,2.2981,0.34156,0.064516,0.75,0.68035
58.68,2.3763,0.34009,0.0097752,0.7749,0.70528
58.688,2.4448,0.3418,-0.010264,0.79004,0.71994
58.696,2.5015,0.34351,-0.0053763,0.80469,0.71017
58.704,2.5455,0.35011,-0.025415,0.81494,0.73021
58.712,2.5787,0.35671,-0.00048876,0.81982,0.71017
58.72,2.6012,0.36746,0.024438,0.81006,0.68035
58.728,2.6109,0.37821,0.034702,0.83008,0.67009
58.736,2.609,0.39091,-0.00048876,0.81006,0.70528
58.744,2.5934,0.40386,0.014663,0.82471,0.68524
58.752,2.5679,0.41779,-0.010264,0.81982,0.71505
58.76,2.5327,0.43196,0.01955,0.83008,0.69013
58.768,2.4848,0.44515,-0.00048876,0.83008,0.71017
58.776,2.4252,0.45834,0.024438,0.82471,0.67009
58.784,2.3548,0.4708,-0.0053763,0.83496,0.71017
58.792,2.2757,0.48326,0.034702,0.83984,0.67009
58.8,2.1935,0.49646,0.01955,0.82471,0.68035
58.808,2.1095,0.50989,-0.0053763,0.83496,0.71017
58.816,2.0254,0.52358,0.01955,0.8501,0.67009
58.824,1.9443,0.53726,-0.00048876,0.84473,0.68524
58.832,1.868,0.54899,-0.020528,0.85498,0.69501
58.84,1.7977,0.56071,-0.010264,0.86475,0.67498
58.848,1.7351,0.57097,-0.035191,0.875,0.69501
58.856,1.6852,0.58124,-0.060606,0.87012,0.71505
58.864,1.6432,0.59101,-0.075269,0.875,0.72532
58.872,1.6012,0.60078,-0.080645,0.85498,0.73509
58.88,1.5621,0.61007,-0.065494,0.86475,0.71994
58.888,1.5259,0.61935,-0.025415,0.85498,0.67498
58.896,1.4936,0.62595,-0.035191,0.83008,0.71505
58.904,1.4643,0.63254,0.024438,0.81006,0.67009
58.912,1.4389,0.6367,0.099707,0.79004,0.6349
58.92,1.4164,0.64085,0.15982,0.78516,0.60997
58.928,1.3959,0.64207,0.21457,0.77002,0.56012
58.936,1.3773,0.64354,0.22972,0.75488,0.565
58.944,1.3597,0.64232,0.2346,0.73486,0.58993
58.952,1.346,0.64134,0.21994,0.71973,0.6002
58.96,1.3363,0.63767,0.26002,0.71484,0.54497
58.968,1.3236,0.63401,0.26979,0.7251,0.54008
58.976,1.3089,0.62839,0.23998,0.69482,0.58016
58.984,1.2942,0.62277,0.26979,0.69482,0.54008
58.992,1.2786,0.61691,0.26979,0.68994,0.54008
59,1.263,0.61104,0.26002,0.69482,0.55523
59.008,1.2473,0.60518,0.28983,0.68018,0.54008
59.016,1.2326,0.59956,0.26491,0.69482,0.56012
59.024,1.219,0.59419,0.25464,0.68994,0.57527
59.032,1.2053,0.58905,0.28495,0.70508,0.52493
59.04,1.1916,0.58441,0.31965,0.71973,0.51515
59.048,1.1779,0.58001,0.31476,0.72998,0.50489
59.056,1.1672,0.57733,0.37977,0.76514,0.45503
59.064,1.1574,0.57464,0.45503,0.75488,0.41984
59.072,1.1437,0.57366,0.47019,0.68994,0.45503
59.08,1.1281,0.57269,0.41007,0.66016,0.47996
59.088,1.1105,0.57293,0.43011,0.66992,0.46481
59.096,1.0909,0.57317,0.35484,0.66016,0.50978
59.104,1.0733,0.5744,0.3001,0.66504,0.53519
59.112,1.0616,0.57562,0.26979,0.6748,0.54008
59.12,1.0587,0.57806,0.20968,0.66504,0.58504
59.128,1.0694,0.5805,0.1999,0.65479,0.6002
59.136,1.0978,0.58392,0.22483,0.66016,0.56989
59.144,1.1486,0.58734,0.20479,0.65479,0.58993
59.152,1.2102,0.59028,0.19501,0.66016,0.6002
59.16,1.2845,0.59345,0.22483,0.68018,0.57527
59.168,1.3842,0.59663,0.20479,0.73975,0.58993
59.176,1.5015,0.60005,0.64516,0.7251,0.34995
59.184,1.6305,0.60591,1.2004,0.75488,0.01955
59.192,1.7634,0.61178,1.501,0.56006,-0.37586
59.2,1.8954,0.62008,1.501,0.22998,-0.38563
59.208,2.0205,0.62863,1.0503,0.16992,0.10459
59.216,2.1378,0.63938,0.81036,0.43506,0.3001
59.224,2.2444,0.65038,0.2346,0.66504,0.58504
59.232,2.3392,0.66284,0.069892,0.71973,0.67498
59.24,2.4233,0.6753,0.029814,0.7251,0.69013
59.248,2.4956,0.68654,-0.010264,0.73486,0.71017
59.256,2.5464,0.69802,0.0097752,0.74512,0.69013
59.264,2.5816,0.70779,0.024438,0.75,0.67498
59.272,2.6119,0.71757,0.0097752,0.75488,0.69013
59.28,2.6325,0.72343,0.034702,0.75488,0.6652
59.288,2.6432,0.72929,0.0097752,0.75,0.69013
59.296,2.6413,0.73149,0.01955,0.74512,0.66031
59.304,2.6285,0.73394,0.0097752,0.75488,0.70039
59.312,2.6051,0.73271,0.034702,0.75977,0.67009
59.32,2.5709,0.73149,0.039589,0.74512,0.6652
59.328,2.5259,0.72685,0.054741,0.73975,0.64516
59.336,2.4712,0.72221,0.0097752,0.73486,0.69501
