Time [s], PLETH, RESP, II, V, AVR
145.16,1.5288,0.21476,0.37488,0.89014,0.62012
145.17,1.5239,0.21525,0.34995,0.89014,0.63477
145.18,1.5161,0.21573,0.34995,0.87988,0.6499
145.18,1.5044,0.21622,0.34506,0.87988,0.6499
145.19,1.4888,0.21671,0.32991,0.88477,0.66504
145.2,1.4712,0.2172,0.3001,0.89014,0.68994
145.21,1.4516,0.21769,0.28006,0.88477,0.70508
145.22,1.4301,0.21818,0.27468,0.87988,0.71484
145.22,1.4066,0.21867,0.26979,0.875,0.71484
145.23,1.3822,0.2194,0.27468,0.87012,0.70996
145.24,1.3627,0.22038,0.28006,0.87012,0.70996
145.25,1.347,0.2216,0.28495,0.87012,0.70508
145.26,1.3314,0.22306,0.28006,0.86475,0.70996
145.26,1.3216,0.22453,0.26002,0.89014,0.73486
145.27,1.3236,0.22551,0.28495,0.90967,0.75
145.28,1.3431,0.22673,0.47507,0.82471,0.6001
145.29,1.3851,0.22771,0.95015,0.54492,0.21484
145.3,1.4545,0.22868,1.501,0.12988,-0.2749
145.3,1.5513,0.22942,1.2757,0.040039,-0.12988
145.31,1.6745,0.23015,0.63001,0.19531,0.31982
145.32,1.8192,0.23088,0.29472,0.45508,0.60498
145.33,1.9775,0.23161,0.24976,0.6748,0.71484
145.34,2.1417,0.2321,0.20479,0.83984,0.78516
145.34,2.2825,0.23259,0.18964,0.91504,0.81006
145.35,2.4047,0.23308,0.18475,0.92969,0.81494
145.36,2.5308,0.23357,0.18475,0.93994,0.81494
145.37,2.6452,0.23406,0.18964,0.93994,0.81006
145.38,2.741,0.23455,0.19501,0.93506,0.80469
145.38,2.8143,0.23479,0.18964,0.94482,0.80469
145.39,2.8651,0.23504,0.18964,0.94482,0.7998
145.4,2.8935,0.2343,0.18475,0.94971,0.80469
145.41,2.9032,0.23357,0.17986,0.94971,0.81494
145.42,2.8954,0.23186,0.18475,0.95508,0.80469
145.42,2.8729,0.23015,0.17986,0.95508,0.81006
145.43,2.8377,0.22746,0.17498,0.96484,0.81006
145.44,2.7957,0.22477,0.16471,0.96484,0.81494
145.45,2.7468,0.22111,0.16471,0.9751,0.81494
145.46,2.6872,0.21769,0.16471,0.98486,0.81494
145.46,2.6178,0.21402,0.14956,0.98975,0.82471
145.47,2.5386,0.21036,0.1349,1.0049,0.83496
145.48,2.4506,0.20669,0.1349,1.02,0.84473
145.49,2.3548,0.20303,0.12463,1.0347,0.8501
145.5,2.2522,0.19936,0.11486,1.0498,0.85498
145.5,2.1437,0.1957,0.10948,1.0601,0.85986
145.51,2.0323,0.19204,0.11975,1.0601,0.85986
145.52,1.9218,0.18861,0.12952,1.0547,0.8501
145.53,1.8143,0.18544,0.15982,1.0449,0.83008
145.54,1.7126,0.18251,0.19501,1.0249,0.80469
145.54,1.6295,0.17982,0.23998,0.98486,0.77002
145.55,1.5601,0.17738,0.3001,0.94482,0.71973
145.56,1.4897,0.17567,0.33969,0.90479,0.68994
145.57,1.4262,0.17396,0.3348,0.87012,0.68018
145.58,1.3715,0.17322,0.31965,0.84473,0.68506
145.58,1.3265,0.17249,0.3001,0.83496,0.68506
145.59,1.2923,0.17298,0.28495,0.82471,0.69482
145.6,1.2688,0.17371,0.28006,0.83008,0.7002
145.61,1.2522,0.17542,0.27468,0.83008,0.70508
145.62,1.2424,0.17738,0.26002,0.83008,0.7002
145.62,1.2375,0.17957,0.26979,0.83008,0.70508
145.63,1.2366,0.18177,0.28006,0.83008,0.7002
145.64,1.2385,0.18422,0.27468,0.82471,0.7002
145.65,1.2424,0.1869,0.28983,0.83496,0.69482
145.66,1.2444,0.19057,0.30499,0.83984,0.6748
145.66,1.2434,0.19423,0.32502,0.84473,0.65479
145.67,1.2395,0.19863,0.34995,0.82471,0.63477
145.68,1.2336,0.20327,0.34506,0.83496,0.64502
145.69,1.2258,0.20743,0.32991,0.83984,0.65479
145.7,1.2151,0.21183,0.31965,0.83008,0.66016
145.7,1.2033,0.21573,0.28495,0.83008,0.68994
145.71,1.1887,0.21964,0.26002,0.83496,0.71484
145.72,1.173,0.22355,0.22972,0.83984,0.73975
145.73,1.1564,0.22771,0.20968,0.83984,0.74512
145.74,1.1378,0.23161,0.20968,0.83496,0.75488
145.74,1.0958,0.23577,0.18964,0.83984,0.75977
145.75,1.043,0.23943,0.17986,0.83984,0.76514
145.76,1.0059,0.24334,0.18964,0.83984,0.75977
145.77,0.97752,0.24676,0.18964,0.83496,0.76514
145.78,0.95601,0.25018,0.17986,0.83984,0.77002
145.78,0.94135,0.25336,0.13978,0.875,0.81006
145.79,0.93548,0.25654,0.12463,0.89502,0.82471
145.8,0.94526,0.25947,0.29472,0.79004,0.70508
145.81,0.97556,0.2624,0.71505,0.49023,0.36523
145.82,1.0303,0.26509,1.2908,0.084961,-0.064941
145.82,1.1134,0.26802,0.97556,0.044922,0.125
145.83,1.2268,0.27046,0.3348,0.29492,0.54492
145.84,1.3451,0.27315,0.029814,0.54492,0.79004
145.85,1.4731,0.2751,0.024438,0.72998,0.85498
145.86,1.6305,0.2773,0.044477,0.86475,0.88477
145.86,1.8025,0.27877,0.034702,0.9248,0.87988
145.87,1.9765,0.28048,0.079668,0.93506,0.85986
145.88,2.1447,0.28219,0.069892,0.93994,0.85986
145.89,2.2972,0.2839,0.089932,0.93506,0.8501
145.9,2.4272,0.28585,0.099707,0.93506,0.83984
145.9,2.5318,0.28781,0.099707,0.93994,0.84473
145.91,2.609,0.29025,0.099707,0.93994,0.83496
145.92,2.6588,0.29294,0.10459,0.93994,0.83496
145.93,2.6843,0.29587,0.11486,0.94482,0.83496
145.94,2.6882,0.2988,0.099707,0.94482,0.83496
145.94,2.6745,0.301,0.10948,0.94482,0.83496
145.95,2.6491,0.30344,0.11486,0.94971,0.83008
145.96,2.6109,0.3054,0.10948,0.95508,0.83008
145.97,2.5611,0.30735,0.11486,0.95996,0.83496
145.98,2.4995,0.30955,0.099707,0.96484,0.83496
145.98,2.4282,0.312,0.10948,0.96973,0.83496
145.99,2.347,0.31493,0.10459,0.97998,0.83984
146,2.2551,0.31786,0.099707,0.99512,0.83984
146.01,2.1554,0.32055,0.084555,1.0098,0.85498
146.02,2.0489,0.32348,0.099707,1.0098,0.84473
146.02,1.9394,0.32617,0.079668,1.0298,0.85986
146.03,1.8289,0.32885,0.089932,1.0347,0.85498
146.04,1.7331,0.33179,0.094819,1.0298,0.85498
146.05,1.6471,0.33496,0.12463,1.02,0.83496
146.06,1.5552,0.33838,0.17986,1,0.7998
146.06,1.4663,0.34205,0.21457,0.9751,0.75977
146.07,1.3851,0.34571,0.26491,0.93506,0.7251
146.08,1.3148,0.34962,0.28983,0.8999,0.7002
146.09,1.2561,0.35353,0.29472,0.875,0.69482
146.1,1.2111,0.35744,0.3001,0.84473,0.69482
146.1,1.1799,0.36159,0.26979,0.83984,0.70508
146.11,1.1603,0.36575,0.24487,0.83496,0.71484
146.12,1.1505,0.3699,0.22972,0.83008,0.72998
146.13,1.1486,0.3743,0.22972,0.83496,0.73486
146.14,1.1535,0.3787,0.22483,0.83008,0.73486
146.14,1.1632,0.38309,0.21994,0.83008,0.73486
146.15,1.175,0.38749,0.22483,0.83984,0.73975
146.16,1.1887,0.39189,0.2346,0.83496,0.73486
146.17,1.2014,0.39629,0.25464,0.83008,0.71973
146.18,1.2121,0.40068,0.28006,0.82471,0.69482
146.18,1.2209,0.40508,0.31476,0.83008,0.66504
146.19,1.2268,0.40972,0.34506,0.81982,0.6499
146.2,1.2297,0.41461,0.3348,0.83008,0.64502
146.21,1.2287,0.41974,0.3348,0.82471,0.6499
146.22,1.2248,0.42512,0.32991,0.81494,0.65479
146.22,1.218,0.43049,0.30987,0.81982,0.66992
146.23,1.2082,0.43562,0.28495,0.81982,0.69482
146.24,1.2014,0.441,0.25464,0.82471,0.71973
146.25,1.1935,0.44613,0.20968,0.83496,0.75
146.26,1.1808,0.45126,0.21457,0.81982,0.75488
146.26,1.1662,0.45614,0.19501,0.82471,0.76514
146.27,1.1486,0.46103,0.18964,0.82471,0.76514
146.28,1.1281,0.46567,0.18475,0.82471,0.77002
146.29,1.1075,0.47056,0.17498,0.82471,0.7749
146.3,1.086,0.4752,0.1696,0.81982,0.7749
146.3,1.0665,0.47984,0.14956,0.84473,0.7998
146.31,1.0528,0.48424,0.11975,0.88477,0.83496
146.32,1.0479,0.48888,0.22483,0.84473,0.75977
146.33,1.0587,0.4923,0.565,0.62012,0.50977
146.34,1.0841,0.49572,1.1755,0.2251,0.050293
146.34,1.1281,0.49841,1.3206,0.095215,-0.064941
146.35,1.1994,0.5011,0.47019,0.2749,0.45996
146.36,1.2981,0.50379,-0.045455,0.51514,0.81494
146.37,1.4223,0.50672,-0.085533,0.68506,0.89014
146.38,1.567,0.50989,0.014663,0.81006,0.8999
146.38,1.7253,0.51307,0.029814,0.88477,0.89502
146.39,1.8905,0.516,0.054741,0.90479,0.87988
146.4,2.0528,0.51893,0.059629,0.91504,0.875
146.41,2.2053,0.52162,0.069892,0.91504,0.87012
146.42,2.3412,0.52431,0.079668,0.91504,0.85986
146.42,2.4555,0.52675,0.069892,0.9248,0.85986
146.43,2.5455,0.5292,0.084555,0.91504,0.85498
146.44,2.6041,0.5314,0.094819,0.91504,0.83984
146.45,2.6373,0.53384,0.094819,0.91992,0.8501
146.46,2.6559,0.53604,0.089932,0.91504,0.85498
146.46,2.6569,0.53824,0.079668,0.9248,0.85986
146.47,2.6403,0.54019,0.079668,0.93506,0.8501
146.48,2.607,0.54239,0.084555,0.92969,0.85498
146.49,2.5582,0.54386,0.07478,0.93994,0.85986
146.5,2.4956,0.54557,0.089932,0.94971,0.8501
146.5,2.4223,0.54654,0.07478,0.95508,0.85498
146.51,2.3382,0.54776,0.069892,0.95996,0.85986
146.52,2.2434,0.54947,0.084555,0.96484,0.85498
146.53,2.1427,0.55118,0.089932,0.97998,0.85498
146.54,2.0499,0.55338,0.054741,1,0.87012
146.54,1.9599,0.55558,0.049853,1.0098,0.87988
146.55,1.8602,0.55778,0.054741,1.02,0.87988
146.56,1.7595,0.55998,0.069892,1.0146,0.86475
146.57,1.6618,0.56218,0.094819,1.0098,0.85986
146.58,1.5709,0.56438,0.11975,0.99512,0.83496
146.58,1.4897,0.56633,0.15982,0.96973,0.7998
146.59,1.4213,0.56829,0.21994,0.93506,0.75977
146.6,1.3656,0.57024,0.26491,0.89502,0.7251
146.61,1.3236,0.57244,0.26979,0.87012,0.71973
146.62,1.2933,0.57488,0.26002,0.85498,0.71973
146.62,1.2747,0.57757,0.24487,0.83496,0.7251
146.63,1.2659,0.58026,0.2346,0.82471,0.72998
146.64,1.2649,0.58319,0.21994,0.82471,0.73975
146.65,1.2698,0.58563,0.20968,0.82471,0.74512
146.66,1.2776,0.58832,0.20479,0.83008,0.75488
146.66,1.2864,0.59076,0.20479,0.83008,0.75488
146.67,1.2962,0.59345,0.20968,0.82471,0.75488
146.68,1.3069,0.59687,0.21994,0.81982,0.74512
146.69,1.3167,0.60029,0.22483,0.81982,0.74512
146.7,1.3236,0.6042,0.24976,0.81982,0.72998
146.7,1.3294,0.60836,0.28006,0.81982,0.70508
146.71,1.3324,0.61251,0.30987,0.81494,0.6748
146.72,1.3324,0.61666,0.33969,0.81006,0.6499
146.73,1.3304,0.62082,0.34995,0.81006,0.64502
146.74,1.3294,0.62497,0.34506,0.81006,0.6499
146.74,1.3265,0.62912,0.33969,0.79492,0.6499
146.75,1.3187,0.63328,0.32502,0.7998,0.66992
146.76,1.3069,0.63743,0.30499,0.7998,0.68994
146.77,1.2933,0.64158,0.27468,0.81006,0.71484
146.78,1.2766,0.64623,0.24976,0.80469,0.72998
146.78,1.259,0.65111,0.2346,0.7998,0.73975
146.79,1.2405,0.656,0.22483,0.80469,0.75488
146.8,1.2219,0.66113,0.21994,0.7998,0.75488
146.81,1.2023,0.66528,0.22483,0.7998,0.75
146.82,1.1828,0.66968,0.21994,0.79492,0.75488
146.82,1.1662,0.67334,0.21457,0.7998,0.75977
146.83,1.1554,0.67701,0.19501,0.81982,0.78516
146.84,1.1544,0.68067,0.18475,0.85498,0.7998
146.85,1.1662,0.68434,0.3001,0.81982,0.72998
146.86,1.1955,0.68776,0.68524,0.6001,0.45508
146.86,1.2493,0.69142,1.3358,0.21484,-0.034668
146.87,1.3304,0.69411,1.501,0.070312,-0.15479
146.88,1.4399,0.6968,0.63001,0.25,0.375
146.89,1.5748,0.69851,0.07478,0.48486,0.75488
146.9,1.7302,0.70046,0.0043988,0.66016,0.85986
146.9,1.8993,0.70169,0.069892,0.78516,0.875
146.91,2.0733,0.70291,0.069892,0.85986,0.88477
146.92,2.2434,0.7034,0.079668,0.88477,0.87988
146.93,2.4008,0.70413,0.089932,0.89502,0.875
146.94,2.523,0.70388,0.079668,0.90479,0.875
146.94,2.6178,0.70364,0.089932,0.8999,0.875
146.95,2.7048,0.70266,0.084555,0.90479,0.87012
146.96,2.7742,0.70169,0.094819,0.90967,0.86475
146.97,2.8231,0.69949,0.099707,0.90967,0.85986
146.98,2.8504,0.69753,0.10459,0.90479,0.85986
146.98,2.8573,0.69436,0.094819,0.91504,0.85986
146.99,2.8456,0.69142,0.094819,0.91504,0.86475
147,2.8182,0.68654,0.089932,0.91504,0.85986
147.01,2.7781,0.6819,0.089932,0.91992,0.85986
147.02,2.7253,0.67554,0.094819,0.9248,0.86475
147.02,2.6598,0.66944,0.07478,0.92969,0.87012
147.03,2.5836,0.66162,0.07478,0.93506,0.875
147.04,2.5073,0.65404,0.064516,0.94482,0.88477
147.05,2.4272,0.645,0.054741,0.95996,0.89014
147.06,2.3333,0.63621,0.044477,0.9751,0.8999
147.06,2.2307,0.62717,0.044477,0.98486,0.8999
147.07,2.1222,0.61837,0.034702,0.99512,0.90967
147.08,2.0108,0.60933,0.034702,1.0098,0.90967
147.09,1.9003,0.60054,0.034702,1.0098,0.90967
147.1,1.7947,0.59028,0.034702,1.0098,0.90967
147.1,1.697,0.58026,0.079668,0.98975,0.88477
147.11,1.61,0.56902,0.12463,0.96973,0.84473
147.12,1.5357,0.55803,0.18475,0.93994,0.80469
147.13,1.4761,0.54776,0.2346,0.90479,0.77002
147.14,1.434,0.53775,0.25464,0.87012,0.74512
147.14,1.4066,0.52846,0.26002,0.84473,0.73975
147.15,1.3881,0.51942,0.24487,0.83496,0.73975
147.16,1.3793,0.51014,0.2346,0.82471,0.74512
147.17,1.3783,0.50086,0.20479,0.83008,0.75977
147.18,1.3851,0.49133,0.1999,0.82471,0.76514
147.18,1.3988,0.4818,0.1999,0.83008,0.77002
147.19,1.4164,0.47203,0.20479,0.82471,0.77002
147.2,1.437,0.4625,0.1999,0.81982,0.7749
147.21,1.4585,0.45272,0.20968,0.81982,0.76514
147.22,1.478,0.4432,0.1999,0.82471,0.77002
147.22,1.4946,0.4344,0.20968,0.82471,0.76514
147.23,1.5083,0.4256,0.2346,0.83008,0.73975
147.24,1.5181,0.41754,0.26002,0.83008,0.7251
147.25,1.5249,0.40972,0.28006,0.82471,0.7002
147.26,1.5269,0.40239,0.28495,0.82471,0.7002
147.26,1.5239,0.39531,0.26491,0.82471,0.71484
147.27,1.5171,0.38847,0.25464,0.81982,0.7251
147.28,1.5073,0.38187,0.2346,0.81982,0.73975
147.29,1.4946,0.37601,0.21994,0.82471,0.75488
147.3,1.48,0.37039,0.18964,0.83496,0.77979
147.3,1.4624,0.36526,0.14467,0.84473,0.81006
147.31,1.4418,0.36037,0.13978,0.84473,0.81006
147.32,1.4184,0.35573,0.10948,0.8501,0.83008
147.33,1.393,0.35133,0.10459,0.84473,0.82471
147.34,1.3715,0.34718,0.11486,0.84473,0.81982
147.34,1.3539,0.34327,0.099707,0.83984,0.83008
147.35,1.3372,0.3396,0.084555,0.8501,0.83984
147.36,1.3284,0.33594,0.064516,0.875,0.87012
147.37,1.3343,0.33227,0.059629,0.90479,0.87988
147.38,1.3597,0.32885,0.26491,0.83496,0.74512
147.38,1.4086,0.32495,0.73021,0.59521,0.38525
147.39,1.4848,0.32128,1.3456,0.21484,-0.089844
147.4,1.5885,0.31688,1.3656,0.125,-0.11475
147.41,1.7175,0.31273,0.41007,0.28516,0.49023
147.42,1.8671,0.30784,0.024438,0.5,0.78516
147.42,2.0293,0.30296,-0.025415,0.69482,0.89014
147.43,2.1955,0.29758,-0.05523,0.83984,0.94971
147.44,2.3353,0.29221,-0.070381,0.91504,0.9751
147.45,2.4565,0.28732,-0.070381,0.93994,0.9751
147.46,2.5806,0.28268,-0.075269,0.93994,0.9751
147.46,2.6921,0.27804,-0.065494,0.93994,0.96484
147.47,2.7849,0.27364,-0.05523,0.93994,0.95508
147.48,2.8553,0.26753,-0.070381,0.94971,0.96484
147.49,2.9032,0.26167,-0.065494,0.94971,0.95996
147.5,2.9296,0.25458,-0.050342,0.94971,0.95508
147.5,2.9365,0.2475,-0.065494,0.95996,0.96484
147.51,2.9267,0.24041,-0.050342,0.95508,0.95508
147.52,2.9042,0.23333,-0.060606,0.95996,0.95996
147.53,2.87,0.22648,-0.045455,0.95996,0.94971
147.54,2.8289,0.21989,-0.060606,0.96973,0.95508
147.54,2.782,0.21378,-0.050342,0.9751,0.95508
147.55,2.7243,0.20792,-0.070381,0.98486,0.95996
147.56,2.6579,0.2023,-0.075269,0.99512,0.96973
147.57,2.5816,0.19692,-0.085533,1.0049,0.9751
147.58,2.4966,0.1913,-0.09042,1.02,0.97998
147.58,2.4037,0.18568,-0.085533,1.0298,0.97998
147.59,2.304,0.18031,-0.1002,1.0449,0.99512
147.6,2.2004,0.17493,-0.11535,1.0601,1
147.61,2.0958,0.17054,-0.1002,1.0649,1.0049
147.62,1.9932,0.16614,-0.075269,1.0601,0.97998
147.62,1.8935,0.16272,-0.065494,1.0547,0.9751
147.63,1.8016,0.1593,-0.040567,1.04,0.94971
147.64,1.7273,0.15636,0.01955,1.0049,0.90967
147.65,1.6657,0.15368,0.094819,0.96484,0.85986
147.66,1.608,0.15148,0.13978,0.92969,0.82471
147.66,1.5582,0.14928,0.14956,0.8999,0.80469
147.67,1.5191,0.14806,0.15494,0.875,0.79004
147.68,1.4897,0.14684,0.15982,0.85986,0.78516
147.69,1.4702,0.1461,0.14956,0.85498,0.78516
147.7,1.4594,0.14561,0.1349,0.84473,0.79004
147.7,1.4555,0.14537,0.12952,0.8501,0.79492
147.71,1.4565,0.14537,0.13978,0.84473,0.79004
147.72,1.4604,0.14561,0.13978,0.84473,0.79004
147.73,1.4663,0.1461,0.15982,0.84473,0.77979
147.74,1.4721,0.14684,0.16471,0.83984,0.7749
147.74,1.478,0.14757,0.14956,0.84473,0.78516
147.75,1.4819,0.14855,0.18964,0.84473,0.75977
147.76,1.4839,0.14952,0.20479,0.8501,0.73486
147.77,1.4829,0.15099,0.22483,0.84473,0.71973
147.78,1.478,0.1527,0.2346,0.84473,0.71484
147.78,1.4702,0.15465,0.20968,0.85498,0.72998
147.79,1.4761,0.15661,0.19501,0.8501,0.74512
147.8,1.4868,0.15856,0.1999,0.84473,0.74512
147.81,1.4819,0.16052,0.18475,0.84473,0.75977
147.82,1.4682,0.16223,0.1349,0.86475,0.79004
147.82,1.4497,0.16418,0.11975,0.85498,0.81494
147.83,1.4282,0.16687,0.094819,0.86475,0.83008
147.84,1.4096,0.16956,0.07478,0.85986,0.83496
147.85,1.392,0.17273,0.084555,0.86475,0.83008
147.86,1.3715,0.17591,0.094819,0.85498,0.81982
147.86,1.3509,0.1786,0.094819,0.85498,0.82471
147.87,1.3333,0.18153,0.099707,0.8501,0.81982
147.88,1.3245,0.18373,0.064516,0.875,0.85498
147.89,1.3304,0.18617,0.059629,0.90479,0.86475
147.9,1.3558,0.18813,0.20479,0.875,0.77979
147.9,1.4057,0.19008,0.62512,0.65479,0.43994
147.91,1.4829,0.19179,1.2708,0.27002,-0.084961
147.92,1.5885,0.1935,1.4008,0.080078,-0.18994
147.93,1.7204,0.19497,0.58016,0.16992,0.3252
147.94,1.8495,0.19643,0.13978,0.39014,0.66992
147.94,1.9795,0.19765,0.049853,0.625,0.81006
147.95,2.1329,0.19888,-0.0053763,0.81982,0.90967
147.96,2.2933,0.2001,-0.035191,0.90967,0.94482
147.97,2.4487,0.20132,-0.025415,0.93506,0.94482
147.98,2.5914,0.2023,-0.025415,0.94482,0.93994
147.98,2.7146,0.20327,-0.035191,0.94971,0.94482
147.99,2.8143,0.20425,-0.025415,0.95508,0.93506
148,2.8895,0.20523,-0.040567,0.95996,0.94482
148.01,2.9413,0.20596,-0.025415,0.95996,0.92969
148.02,2.9707,0.20694,-0.020528,0.95996,0.93506
148.02,2.9814,0.20767,-0.010264,0.95996,0.92969
148.03,2.9746,0.2084,-0.030303,0.96484,0.93994
148.04,2.9541,0.20914,-0.00048876,0.95996,0.91992
148.05,2.9247,0.20987,-0.00048876,0.96973,0.9248
148.06,2.8856,0.20987,-0.015152,0.98486,0.92969
148.06,2.8387,0.21011,-0.0053763,0.98486,0.92969
148.07,2.783,0.20987,-0.025415,0.99512,0.93506
148.08,2.7195,0.20963,-0.030303,1.0049,0.94482
148.09,2.6461,0.20963,-0.025415,1.0146,0.94971
148.1,2.564,0.20963,-0.040567,1.0298,0.95508
148.1,2.4741,0.20987,-0.035191,1.0498,0.95996
148.11,2.3754,0.21011,-0.045455,1.0547,0.95508
148.12,2.2708,0.21036,-0.050342,1.0698,0.96973
148.13,2.1642,0.2106,-0.030303,1.0649,0.96973
148.14,2.0694,0.21085,-0.030303,1.0747,0.96484
148.14,1.9824,0.21109,-0.0053763,1.0547,0.94971
148.15,1.8905,0.21158,0.024438,1.0347,0.9248
148.16,1.8016,0.21207,0.07478,1.0049,0.89014
148.17,1.7185,0.21256,0.15494,0.95508,0.83496
148.18,1.6461,0.21305,0.20479,0.91992,0.79004
148.18,1.5855,0.21378,0.1999,0.89014,0.77002
148.19,1.5367,0.21476,0.21994,0.85986,0.75488
148.2,1.4985,0.21598,0.21994,0.83984,0.75
148.21,1.4721,0.21744,0.20479,0.83496,0.75
148.22,1.4555,0.21867,0.1999,0.82471,0.75977
148.22,1.4467,0.21989,0.19501,0.81982,0.75
148.23,1.4457,0.22086,0.18964,0.81982,0.75488
148.24,1.4487,0.22184,0.1999,0.81982,0.75977
148.25,1.4545,0.22258,0.20479,0.81982,0.75488
148.26,1.4614,0.22331,0.22483,0.81494,0.74512
148.26,1.4682,0.22404,0.22972,0.81982,0.73975
148.27,1.4751,0.22502,0.22972,0.82471,0.73975
148.28,1.48,0.226,0.26979,0.81982,0.71484
148.29,1.4819,0.22722,0.28006,0.81982,0.68994
148.3,1.48,0.22868,0.28983,0.81982,0.68994
148.3,1.4741,0.23015,0.28006,0.81982,0.69482
148.31,1.4653,0.23186,0.28495,0.81006,0.7002
148.32,1.4526,0.23357,0.26979,0.81006,0.70996
148.33,1.437,0.23528,0.23998,0.81006,0.73486
148.34,1.4233,0.23723,0.21457,0.81982,0.75977
148.34,1.4096,0.2387,0.19501,0.81494,0.77979
148.35,1.39,0.24017,0.18475,0.81982,0.79004
148.36,1.3666,0.24114,0.17986,0.81006,0.79004
148.37,1.3421,0.24237,0.17986,0.81982,0.79004
148.38,1.3167,0.2431,0.17986,0.81494,0.79004
148.38,1.2923,0.24408,0.17986,0.81494,0.79004
148.39,1.2717,0.24481,0.17986,0.81006,0.79004
148.4,1.2581,0.24554,0.16471,0.83008,0.81006
148.41,1.2581,0.24652,0.15982,0.85498,0.83008
148.42,1.2766,0.2475,0.27468,0.82471,0.75488
148.42,1.3196,0.24872,0.68524,0.60986,0.4248
148.43,1.3763,0.24994,1.3407,0.2251,-0.125
148.44,1.4516,0.25043,1.501,-0.014648,-0.27002
148.45,1.5591,0.25092,0.80499,-0.024902,0.18506
148.46,1.694,0.25067,0.32991,0.28516,0.55518
148.46,1.8485,0.25067,0.21457,0.53516,0.71973
148.47,2.0147,0.25043,0.14467,0.75488,0.82471
148.48,2.1838,0.25018,0.10948,0.85986,0.875
148.49,2.3451,0.24994,0.10459,0.89014,0.87988
148.5,2.4917,0.24969,0.11975,0.89502,0.87012
148.5,2.6178,0.24945,0.12463,0.8999,0.85986
148.51,2.7204,0.24945,0.1349,0.90967,0.85986
148.52,2.7986,0.24921,0.13978,0.90479,0.85498
148.53,2.8514,0.24921,0.15494,0.90479,0.83984
148.54,2.8778,0.24847,0.16471,0.90967,0.83496
148.54,2.8847,0.24798,0.17986,0.91504,0.83008
148.55,2.8788,0.24701,0.18475,0.90967,0.83008
148.56,2.8612,0.24603,0.1999,0.91504,0.81982
148.57,2.8309,0.2453,0.20968,0.91504,0.81494
148.58,2.7898,0.24456,0.21994,0.91992,0.80469
148.58,2.739,0.24408,0.22972,0.9248,0.81006
148.59,2.6794,0.24359,0.22483,0.92969,0.81006
148.6,2.6109,0.24261,0.22483,0.93506,0.81494
148.61,2.5327,0.24188,0.21994,0.93994,0.82471
148.62,2.4457,0.24065,0.20968,0.94971,0.83496
148.62,2.3509,0.23943,0.20968,0.95996,0.8501
148.63,2.262,0.23846,0.1999,0.9751,0.85986
148.64,2.175,0.23772,0.20479,0.98486,0.85986
148.65,2.0772,0.23699,0.21457,0.98486,0.85986
148.66,1.9746,0.23626,0.2346,0.98486,0.8501
148.66,1.8739,0.23528,0.26491,0.97998,0.83008
148.67,1.7771,0.23455,0.3001,0.95508,0.79492
148.68,1.6872,0.23357,0.34995,0.9248,0.75977
148.69,1.607,0.23259,0.41007,0.88477,0.71484
148.7,1.5386,0.23161,0.45992,0.85498,0.66992
148.7,1.4809,0.23088,0.47507,0.81494,0.64502
148.71,1.435,0.23039,0.47507,0.78516,0.63477
148.72,1.4018,0.2299,0.47019,0.77002,0.63477
148.73,1.3793,0.22942,0.46481,0.75977,0.62988
148.74,1.3675,0.22917,0.45015,0.75488,0.64014
148.74,1.3646,0.22893,0.44477,0.76514,0.63477
148.75,1.3666,0.22868,0.44477,0.76514,0.63477
148.76,1.3724,0.22795,0.435,0.76514,0.64014
148.77,1.3803,0.22746,0.44477,0.77002,0.64502
148.78,1.3891,0.22648,0.45015,0.7749,0.63477
148.78,1.3969,0.22575,0.44477,0.7749,0.64014
148.79,1.4018,0.22453,0.47019,0.78516,0.625
148.8,1.4037,0.22355,0.48485,0.79004,0.60498
148.81,1.4027,0.22233,0.50978,0.79004,0.58008
148.82,1.3978,0.22111,0.51515,0.79492,0.5752
148.82,1.39,0.21964,0.5,0.79004,0.58008
148.83,1.3832,0.21818,0.49022,0.79004,0.58984
148.84,1.3734,0.21647,0.47507,0.79004,0.6001
148.85,1.3578,0.215,0.43988,0.79492,0.62988
148.86,1.3382,0.21256,0.41496,0.80469,0.6499
148.86,1.3148,0.21011,0.39492,0.80469,0.66992
148.87,1.2884,0.20694,0.36999,0.80469,0.68018
148.88,1.26,0.20376,0.3651,0.81006,0.68994
148.89,1.2297,0.20132,0.35973,0.81494,0.68506
148.9,1.1984,0.19888,0.34995,0.81982,0.68994
148.9,1.1672,0.19717,0.34995,0.81982,0.68506
148.91,1.1378,0.19546,0.34506,0.82471,0.69482
148.92,1.1134,0.19326,0.31476,0.83984,0.70996
148.93,1.0968,0.1913,0.28006,0.88477,0.75488
148.94,1.0938,0.18886,0.30987,0.89014,0.75977
148.94,1.1075,0.18666,0.565,0.70996,0.54492
148.95,1.1408,0.18495,1.1153,0.3252,0.1001
148.96,1.2004,0.18348,1.4555,0.02002,-0.16992
148.97,1.2874,0.18251,0.98045,0.010254,0.12012
148.98,1.4008,0.18177,0.38514,0.33496,0.54492
148.98,1.5367,0.18129,0.20479,0.60986,0.71973
148.99,1.6882,0.18104,0.18964,0.81494,0.79004
149,1.8837,0.18104,0.18475,0.93506,0.81494
149.01,2.0596,0.18104,0.18475,0.97998,0.80469
149.02,2.1799,0.18177,0.18475,0.98486,0.80469
