Time [s], PLETH, RESP, II, V, AVR
112.63,0.44673,0.71554,0.050781,0.82549,0.78627
112.64,0.44673,0.70577,0.025391,0.86667,0.80588
112.65,0.44575,0.69599,0.0058594,0.83137,0.81176
112.66,0.44575,0.68622,-0.013672,0.87059,0.82549
112.66,0.44477,0.67742,-0.025391,0.8451,0.83529
112.67,0.44282,0.66764,-0.029297,0.88627,0.84118
112.68,0.43988,0.65885,-0.035156,0.85686,0.8451
112.69,0.43793,0.64809,-0.039062,0.8902,0.85098
112.7,0.43597,0.63734,-0.039062,0.85098,0.85098
112.7,0.43304,0.62561,-0.039062,0.88627,0.85098
112.71,0.43109,0.61388,-0.035156,0.85098,0.85098
112.72,0.42913,0.60215,-0.035156,0.8902,0.85098
112.73,0.42815,0.5914,-0.029297,0.8451,0.84118
112.74,0.42717,0.57967,-0.019531,0.88039,0.84118
112.74,0.4262,0.56891,-0.019531,0.8451,0.84118
112.75,0.42522,0.56012,-0.0097656,0.88627,0.84118
112.76,0.42326,0.55132,-0.0039062,0.85098,0.82549
112.77,0.42033,0.54448,0.0058594,0.88039,0.82157
112.78,0.41838,0.53763,0.0058594,0.86078,0.82549
112.78,0.41544,0.53275,0.0097656,0.88627,0.82549
112.79,0.41349,0.52884,0.0058594,0.89608,0.82549
112.8,0.41056,0.52493,0.0097656,0.85686,0.82549
112.81,0.4086,0.52199,0.0097656,0.89608,0.82549
112.82,0.40665,0.52004,0.0097656,0.86078,0.82549
112.82,0.40665,0.51808,0.0097656,0.90196,0.82549
112.83,0.40762,0.51711,0.015625,0.87059,0.82549
112.84,0.41056,0.51613,0.015625,0.91569,0.82549
112.85,0.41642,0.51515,0.015625,0.87647,0.82157
112.86,0.42717,0.51417,0.0058594,0.91569,0.82549
112.86,0.44184,0.5132,0.0097656,0.87647,0.82549
112.87,0.45943,0.51222,0.0097656,0.91176,0.82549
112.88,0.47801,0.50929,0.015625,0.88039,0.82157
112.89,0.49756,0.50635,0.019531,0.91569,0.82157
112.9,0.51711,0.50244,0.03125,0.88039,0.81569
112.9,0.53568,0.49951,0.035156,0.92157,0.80588
112.91,0.55327,0.49462,0.044922,0.8902,0.79608
112.92,0.57087,0.48974,0.064453,0.93137,0.7902
112.93,0.58456,0.48387,0.064453,0.88627,0.78627
112.94,0.59433,0.47801,0.060547,0.91569,0.79608
112.94,0.60411,0.46921,0.064453,0.88039,0.7902
112.95,0.61193,0.46041,0.064453,0.91176,0.78627
112.96,0.61779,0.45064,0.054688,0.87059,0.7902
112.97,0.6217,0.43988,0.050781,0.90588,0.79608
112.98,0.62268,0.43011,0.025391,0.87647,0.81176
112.98,0.62366,0.41935,0.0058594,0.87059,0.82549
112.99,0.62463,0.40958,-0.0039062,0.90588,0.83137
113,0.62463,0.3998,-0.019531,0.86667,0.82549
113.01,0.62463,0.38807,-0.013672,0.89608,0.84118
113.02,0.62561,0.37634,-0.025391,0.85098,0.8451
113.02,0.62757,0.36266,-0.025391,0.8902,0.84118
113.03,0.62757,0.34897,-0.019531,0.85686,0.83529
113.04,0.62854,0.33431,-0.013672,0.89608,0.84118
113.05,0.62952,0.32063,-0.0097656,0.85686,0.83529
113.06,0.62952,0.30694,-0.0097656,0.8902,0.84118
113.06,0.62952,0.29228,-0.0039062,0.86078,0.82549
113.07,0.62854,0.28055,0,0.8902,0.82549
113.08,0.62561,0.26882,0.0058594,0.86667,0.82549
113.09,0.6217,0.25904,0.064453,0.91569,0.79608
113.1,0.61584,0.24829,0.2207,0.83529,0.7
113.1,0.60899,0.23754,0.53906,0.8451,0.51569
113.11,0.60117,0.22776,0.94531,0.66471,0.28431
113.12,0.59335,0.21603,1.0586,0.60588,0.21961
113.13,0.58456,0.20528,0.66992,0.58039,0.47059
113.14,0.57576,0.19648,0.015625,0.7549,0.84118
113.14,0.565,0.18671,-0.25391,0.80588,0.97647
113.15,0.55327,0.17889,-0.16992,0.87059,0.92549
113.16,0.54252,0.17107,-0.083984,0.86078,0.87647
113.17,0.5347,0.16227,-0.029297,0.89608,0.84118
113.18,0.52786,0.15347,-0.019531,0.86078,0.83137
113.18,0.52199,0.1437,-0.0039062,0.88627,0.82549
113.19,0.51906,0.1349,0,0.89608,0.82549
113.2,0.51711,0.12414,0.0058594,0.85686,0.81569
113.21,0.51711,0.11437,0.015625,0.8902,0.81176
113.22,0.51613,0.10459,0.019531,0.85098,0.80588
113.22,0.51613,0.094819,0.03125,0.88039,0.80588
113.23,0.51515,0.085044,0.041016,0.82549,0.8
113.24,0.51417,0.076246,0.044922,0.84118,0.78627
113.25,0.51222,0.067449,0.054688,0.79608,0.78627
113.26,0.51124,0.058651,0.060547,0.83137,0.78627
113.26,0.50929,0.050831,0.064453,0.7902,0.78039
113.27,0.50635,0.042033,0.070312,0.82157,0.77647
113.28,0.50244,0.034213,0.080078,0.77647,0.77059
113.29,0.49756,0.026393,0.089844,0.8,0.76667
113.3,0.49365,0.020528,0.095703,0.7549,0.7549
113.3,0.48876,0.013685,0.11133,0.79608,0.7549
113.31,0.48387,0.0087977,0.11523,0.75098,0.7549
113.32,0.47898,0.0039101,0.125,0.79608,0.7451
113.33,0.4741,0.001955,0.13086,0.7451,0.74118
113.34,0.47019,0,0.13477,0.78039,0.73529
113.34,0.46628,0,0.15039,0.72157,0.72549
113.35,0.46139,0,0.15625,0.77059,0.73137
113.36,0.45748,0,0.15625,0.74118,0.72549
113.37,0.45357,0,0.13477,0.78039,0.73137
113.38,0.45064,0,0.13086,0.77059,0.73529
113.38,0.4477,0,0.11133,0.80588,0.75098
113.39,0.44575,0,0.089844,0.82157,0.7549
113.4,0.44282,0,0.064453,0.79608,0.77647
113.41,0.44086,0,0.035156,0.84118,0.79608
113.42,0.43891,0,0.019531,0.81176,0.80588
113.42,0.43695,0,-0.0039062,0.85098,0.82157
113.43,0.43597,0,-0.013672,0.83137,0.82549
113.44,0.435,0,-0.025391,0.87647,0.83529
113.45,0.43402,0,-0.025391,0.8451,0.84118
113.46,0.43206,0,-0.029297,0.88627,0.8451
113.46,0.42913,0,-0.029297,0.85686,0.8451
113.47,0.42717,0,-0.029297,0.87647,0.8451
113.48,0.42424,0,-0.035156,0.8451,0.85098
113.49,0.42326,0,-0.029297,0.87647,0.8451
113.5,0.42229,0,-0.029297,0.84118,0.84118
113.5,0.42229,0,-0.019531,0.87647,0.84118
113.51,0.42326,0,-0.0097656,0.83137,0.83529
113.52,0.42229,0,-0.0097656,0.87059,0.83529
113.53,0.42229,0,-0.0039062,0.83137,0.83137
113.54,0.42131,0,-0.0039062,0.87059,0.82549
113.54,0.41935,0,0,0.82549,0.83137
113.55,0.4174,0,0.0058594,0.86078,0.82549
113.56,0.41447,0,0.0097656,0.82549,0.81569
113.57,0.41251,0,0.015625,0.86667,0.82549
113.58,0.40958,0,0.015625,0.87059,0.82157
113.58,0.40762,0,0.015625,0.82549,0.81569
113.59,0.40665,0,0.015625,0.85686,0.82549
113.6,0.40665,0,0.019531,0.81176,0.82157
113.61,0.40958,0,0.025391,0.85686,0.81176
113.62,0.41544,0,0.025391,0.83137,0.81569
113.62,0.42229,0,0.019531,0.87647,0.82157
113.63,0.43109,0,0.015625,0.84118,0.81569
113.64,0.44379,0,0.015625,0.88039,0.82157
113.65,0.45943,0,0.015625,0.83137,0.81569
113.66,0.47703,0,0.019531,0.87059,0.82157
113.66,0.49658,0,0.03125,0.84118,0.81176
113.67,0.51515,0,0.035156,0.87059,0.80588
113.68,0.53275,0,0.044922,0.8451,0.8
113.69,0.55034,0,0.054688,0.87647,0.79608
113.7,0.56696,0,0.064453,0.83529,0.7902
113.7,0.58162,0,0.080078,0.87647,0.78039
113.71,0.59238,0,0.089844,0.83137,0.77647
113.72,0.6002,0,0.080078,0.85686,0.78039
113.73,0.60508,0,0.076172,0.81569,0.78039
113.74,0.60802,0,0.076172,0.84118,0.78039
113.74,0.61095,0,0.070312,0.7902,0.78039
113.75,0.61193,0,0.064453,0.82549,0.78039
113.76,0.61193,0,0.054688,0.78627,0.79608
113.77,0.6129,0,0.03125,0.82549,0.80588
113.78,0.6129,0,0.0097656,0.80588,0.82549
113.78,0.6129,0,-0.0039062,0.83529,0.83137
113.79,0.6129,0,-0.0097656,0.84118,0.83529
113.8,0.6129,0,-0.0039062,0.80588,0.83137
113.81,0.6129,0,-0.013672,0.8451,0.84118
113.82,0.6129,0,-0.0097656,0.81176,0.84118
113.82,0.61193,0,-0.0097656,0.85686,0.83529
113.83,0.61095,0,-0.0039062,0.81176,0.83137
113.84,0.60997,0,-0.0039062,0.85098,0.82549
113.85,0.60802,0,0,0.80588,0.82549
113.86,0.60508,0,0,0.8451,0.82549
113.86,0.60215,0,0.0058594,0.80588,0.82549
113.87,0.59922,0,0.03125,0.86078,0.80588
113.88,0.59433,0,0.16016,0.81176,0.73137
113.89,0.58847,0,0.39453,0.81569,0.6
113.9,0.58162,0,0.78516,0.67059,0.37059
113.9,0.57478,0,1.0703,0.58039,0.21373
113.91,0.56696,0,0.85547,0.52549,0.34902
113.92,0.55816,0,0.29102,0.6549,0.6902
113.93,0.55034,0,-0.21875,0.73137,0.97059
113.94,0.54154,0,-0.25,0.78039,0.98235
113.94,0.5347,0,-0.10352,0.76078,0.8902
113.95,0.52884,0,-0.035156,0.81176,0.85098
113.96,0.52395,0,-0.0097656,0.78039,0.83529
113.97,0.51906,0,-0.0039062,0.82549,0.82549
113.98,0.51515,0,0.0058594,0.8,0.82549
113.98,0.5132,0,0.0097656,0.79608,0.81569
113.99,0.51026,0,0.015625,0.83137,0.81569
114,0.50831,0,0.025391,0.81176,0.81176
114.01,0.50538,0,0.03125,0.85686,0.81176
114.02,0.50342,0,0.041016,0.83137,0.80588
114.02,0.50147,0,0.041016,0.87647,0.8
114.03,0.49951,0,0.044922,0.83137,0.79608
114.04,0.49658,0,0.050781,0.87647,0.7902
114.05,0.49365,0,0.064453,0.8451,0.78627
114.06,0.48974,0,0.070312,0.86667,0.78039
114.06,0.48583,0,0.076172,0.81176,0.78039
114.07,0.48094,0,0.085938,0.82549,0.77647
114.08,0.47703,0,0.089844,0.78039,0.76667
114.09,0.47214,0,0.099609,0.80588,0.77059
114.1,0.46725,0,0.11133,0.77059,0.7549
114.1,0.46237,0,0.11133,0.8,0.7549
114.11,0.45748,0,0.13086,0.7549,0.7451
114.12,0.45357,0,0.13477,0.79608,0.74118
114.13,0.45161,0,0.14062,0.7549,0.73529
114.14,0.44868,0,0.14453,0.80588,0.73137
114.14,0.44673,0,0.14453,0.76667,0.72549
114.15,0.44379,0,0.14062,0.80588,0.73137
114.16,0.44282,0,0.13086,0.78627,0.74118
114.17,0.44184,0,0.11133,0.82549,0.75098
114.18,0.44086,0,0.089844,0.80588,0.76078
114.18,0.43891,0,0.064453,0.84118,0.78039
114.19,0.43695,0,0.041016,0.83529,0.7902
114.2,0.435,0,0.015625,0.86667,0.80588
114.21,0.43304,0,0,0.85098,0.82157
114.22,0.43206,0,-0.013672,0.88627,0.82549
114.22,0.43109,0,-0.029297,0.90588,0.84118
114.23,0.43011,0,-0.035156,0.87647,0.8451
114.24,0.42913,0,-0.035156,0.90588,0.8451
114.25,0.42717,0,-0.029297,0.86078,0.84118
114.26,0.42424,0,-0.039062,0.90196,0.85098
114.26,0.42229,0,-0.044922,0.87647,0.85098
114.27,0.42033,0,-0.039062,0.91569,0.85098
114.28,0.41935,0,-0.029297,0.88039,0.8451
114.29,0.4174,0,-0.029297,0.91569,0.85098
114.3,0.41642,0,-0.025391,0.87059,0.84118
114.3,0.41447,0,-0.025391,0.91569,0.8451
114.31,0.41251,0,-0.025391,0.87647,0.84118
114.32,0.41056,0,-0.0097656,0.91176,0.83137
114.33,0.4086,0,-0.0097656,0.87059,0.83529
114.34,0.40762,0,-0.0039062,0.90588,0.83529
114.34,0.40469,0,0.0058594,0.86667,0.82157
114.35,0.40274,0,0.0097656,0.8902,0.81569
114.36,0.40078,0,0.0097656,0.85686,0.82549
114.37,0.3998,0,0.015625,0.88627,0.81569
114.38,0.39785,0,0.0097656,0.85686,0.82157
114.38,0.39785,0,0.0097656,0.85098,0.82549
114.39,0.3998,0,0.015625,0.88627,0.82157
114.4,0.40274,0,0.015625,0.85686,0.81176
114.41,0.4086,0,0.015625,0.8902,0.80588
114.42,0.41838,0,0.0058594,0.85098,0.82549
114.42,0.42913,0,0.0097656,0.90196,0.82549
114.43,0.44184,0.0058651,0.0058594,0.86078,0.82549
114.44,0.45846,0.012708,0.015625,0.89608,0.82157
114.45,0.47605,0.026393,0.0058594,0.85098,0.82549
114.46,0.4956,0.039101,0.025391,0.88039,0.81176
114.46,0.51417,0.052786,0.03125,0.8451,0.80588
114.47,0.53275,0.066471,0.035156,0.88039,0.81176
114.48,0.54936,0.078201,0.041016,0.84118,0.80588
114.49,0.565,0.090909,0.041016,0.87059,0.80588
114.5,0.57771,0.10264,0.060547,0.83137,0.7902
114.5,0.58749,0.11339,0.064453,0.86078,0.78627
114.51,0.59433,0.12219,0.060547,0.81569,0.79608
114.52,0.59726,0.13196,0.064453,0.8451,0.78039
114.53,0.59922,0.13881,0.060547,0.79608,0.78627
114.54,0.6002,0.14663,0.064453,0.82157,0.78627
114.54,0.6002,0.15249,0.064453,0.77059,0.78627
114.55,0.6002,0.15934,0.041016,0.79608,0.8
114.56,0.6002,0.16618,0.0097656,0.77059,0.82157
114.57,0.6002,0.17204,0,0.8,0.82549
114.58,0.6002,0.17791,-0.0097656,0.76078,0.83137
114.58,0.6002,0.1828,-0.013672,0.78627,0.83529
114.59,0.6002,0.18671,-0.013672,0.7902,0.84118
114.6,0.6002,0.19159,-0.013672,0.7549,0.83137
114.61,0.6002,0.19648,-0.019531,0.79608,0.83529
114.62,0.59824,0.20235,-0.013672,0.75098,0.83137
114.62,0.59629,0.20821,-0.025391,0.7902,0.8451
114.63,0.59433,0.21505,-0.013672,0.74118,0.83529
114.64,0.59238,0.22287,-0.019531,0.78039,0.83137
114.65,0.58944,0.23069,-0.0039062,0.73529,0.82549
114.66,0.58651,0.23851,-0.0039062,0.77059,0.82549
114.66,0.58162,0.24731,0.035156,0.75098,0.80588
114.67,0.57576,0.25611,0.16992,0.78039,0.73137
114.68,0.56989,0.26491,0.41992,0.67647,0.57451
114.69,0.56109,0.27273,0.85938,0.6,0.32353
114.7,0.55132,0.28152,1.0742,0.49412,0.21373
114.7,0.54057,0.2913,0.81055,0.56078,0.3902
114.71,0.53079,0.30108,0.15039,0.6451,0.77059
114.72,0.52297,0.31183,-0.29883,0.77059,1.0118
114.73,0.51711,0.32258,-0.24414,0.73529,0.97059
114.74,0.51124,0.33236,-0.13477,0.78627,0.90588
114.74,0.50635,0.34213,-0.054688,0.76078,0.85686
114.75,0.50147,0.35191,-0.029297,0.80588,0.84118
114.76,0.49658,0.36168,-0.013672,0.76667,0.82549
114.77,0.49169,0.37146,-0.0039062,0.8,0.82549
114.78,0.48778,0.38123,0,0.77647,0.81569
114.78,0.48485,0.39101,0.0058594,0.82157,0.82157
114.79,0.48289,0.40176,0.0097656,0.82549,0.81569
114.8,0.48094,0.41251,0.019531,0.7902,0.80588
114.81,0.47898,0.42326,0.019531,0.82549,0.80588
114.82,0.47703,0.43402,0.03125,0.78039,0.80588
114.82,0.47507,0.44477,0.041016,0.80588,0.8
114.83,0.47214,0.45455,0.041016,0.76667,0.79608
114.84,0.46823,0.46334,0.044922,0.80588,0.7902
114.85,0.46432,0.47214,0.064453,0.76078,0.78039
114.86,0.45943,0.48094,0.064453,0.8,0.78627
114.86,0.45552,0.48974,0.064453,0.76667,0.77647
114.87,0.45161,0.49853,0.080078,0.79608,0.78039
114.88,0.44868,0.50831,0.095703,0.76078,0.7549
114.89,0.44379,0.51808,0.10547,0.8,0.7549
114.9,0.43891,0.52688,0.11133,0.77647,0.7549
114.9,0.43402,0.53568,0.11523,0.80588,0.74118
114.91,0.42913,0.54448,0.13477,0.76078,0.74118
114.92,0.4262,0.55327,0.13477,0.78039,0.73137
114.93,0.42424,0.56403,0.15039,0.73529,0.72549
114.94,0.42229,0.57478,0.14453,0.78039,0.73137
114.94,0.41935,0.58651,0.15039,0.75098,0.73137
114.95,0.41544,0.59824,0.13477,0.8,0.73137
114.96,0.41251,0.60997,0.12109,0.77647,0.74118
114.97,0.4086,0.62268,0.089844,0.81176,0.7549
114.98,0.40371,0.63539,0.076172,0.7902,0.76078
114.98,0.39883,0.64809,0.050781,0.82549,0.78039
114.99,0.39492,0.65885,0.019531,0.83137,0.8
115,0.39198,0.67058,0,0.79608,0.80588
115.01,0.38905,0.68035,-0.013672,0.83137,0.82549
115.02,0.38612,0.6911,-0.029297,0.79608,0.83137
115.02,0.38416,0.70186,-0.039062,0.83529,0.83529
115.03,0.38221,0.71261,-0.044922,0.80588,0.8451
115.04,0.38025,0.72434,-0.048828,0.85686,0.84118
115.05,0.3783,0.73607,-0.054688,0.83529,0.85098
115.06,0.37634,0.74585,-0.054688,0.88039,0.85686
115.06,0.37537,0.7566,-0.054688,0.86078,0.85098
115.07,0.37537,0.76637,-0.048828,0.90196,0.85098
115.08,0.37439,0.77615,-0.044922,0.87059,0.85098
115.09,0.37341,0.78886,-0.044922,0.91176,0.85098
115.1,0.37341,0.80156,-0.029297,0.86667,0.83529
115.1,0.37243,0.8172,-0.025391,0.88627,0.8451
115.11,0.37048,0.83284,-0.019531,0.83137,0.83137
115.12,0.3695,0.85142,-0.013672,0.86667,0.83529
115.13,0.3695,0.86901,-0.0039062,0.80588,0.82549
115.14,0.36852,0.88954,-0.0039062,0.84118,0.82549
115.14,0.36755,0.91007,0.0058594,0.79608,0.82157
115.15,0.36755,0.92864,0,0.82549,0.82549
115.16,0.36657,0.94819,0.0058594,0.79608,0.82549
115.17,0.36559,0.96579,0.0058594,0.83137,0.82549
115.18,0.36559,0.98436,0.015625,0.8,0.81569
115.18,0.36559,0.99218,0.0097656,0.83137,0.82157
115.19,0.36657,1,0.0058594,0.80588,0.82157
115.2,0.37048,1,0.0058594,0.7902,0.82157
115.21,0.37634,1,0.0058594,0.82549,0.82157
115.22,0.38612,1,0.0058594,0.77647,0.82157
115.22,0.39785,1,0.0058594,0.80588,0.81569
115.23,0.41056,1,0.0097656,0.7549,0.82157
115.24,0.4262,1,0.015625,0.8,0.81569
115.25,0.44477,1,0.019531,0.76078,0.81176
115.26,0.46334,1,0.025391,0.7902,0.81176
115.26,0.48192,1,0.035156,0.72549,0.80588
115.27,0.50049,1,0.044922,0.75098,0.79608
115.28,0.51613,1,0.064453,0.70588,0.78039
115.29,0.52884,1,0.064453,0.73137,0.7902
115.3,0.53861,1,0.064453,0.68627,0.78627
115.3,0.54545,1,0.064453,0.71569,0.7902
115.31,0.55034,1,0.064453,0.66471,0.78039
115.32,0.55425,1,0.054688,0.6902,0.78627
115.33,0.55621,1,0.044922,0.6451,0.79608
115.34,0.55718,1,0.025391,0.68039,0.80588
115.34,0.55621,1,0.0058594,0.62941,0.82157
115.35,0.55621,1,-0.0039062,0.66078,0.82549
115.36,0.55621,1,-0.019531,0.61569,0.83529
115.37,0.55425,1,-0.025391,0.62549,0.84118
115.38,0.55327,1,-0.019531,0.5902,0.83529
115.38,0.5523,1,-0.013672,0.61569,0.83529
115.39,0.55132,1,-0.025391,0.58431,0.84118
115.4,0.55034,1,-0.019531,0.57451,0.84118
115.41,0.54839,1,-0.025391,0.62549,0.83529
115.42,0.54545,1,-0.013672,0.61569,0.83529
115.42,0.5435,1,-0.013672,0.67647,0.83137
115.43,0.54057,1,-0.0097656,0.6451,0.83137
115.44,0.53568,1,-0.0039062,0.70588,0.82549
115.45,0.53079,1,0.064453,0.7,0.7902
115.46,0.5259,1,0.23047,0.73529,0.6902
115.46,0.52199,1,0.57422,0.64118,0.4902
115.47,0.51808,1,1.0254,0.5549,0.2451
115.48,0.51124,1,1.1191,0.47059,0.19412
115.49,0.50342,1,0.67578,0.53922,0.47451
115.5,0.49365,1,-0.054688,0.6451,0.87647
115.5,0.48485,1,-0.28516,0.7549,0.99608
115.51,0.47507,1,-0.19922,0.73137,0.94706
115.52,0.46823,1,-0.099609,0.78039,0.88627
115.53,0.46334,1,-0.039062,0.75098,0.85098
115.54,0.46041,1,-0.029297,0.78627,0.84118
115.54,0.45846,1,-0.019531,0.75098,0.83137
115.55,0.45748,1,-0.0039062,0.7902,0.82549
115.56,0.45748,1,-0.0039062,0.76667,0.82549
115.57,0.45748,1,0,0.79608,0.82549
115.58,0.45748,1,0.0097656,0.75098,0.82157
115.58,0.4565,1,0.015625,0.77647,0.81176
115.59,0.4565,1,0.015625,0.75098,0.81569
115.6,0.45552,1,0.025391,0.77059,0.81176
115.61,0.45455,1,0.041016,0.74118,0.8
115.62,0.45455,1,0.044922,0.72549,0.8
115.62,0.45455,1,0.050781,0.76078,0.79608
115.63,0.45552,1,0.054688,0.73137,0.8
115.64,0.45455,1,0.064453,0.76667,0.78627
115.65,0.45357,1,0.076172,0.73137,0.78627
115.66,0.45161,1,0.080078,0.76667,0.78039
115.66,0.44966,1,0.095703,0.72157,0.76667
115.67,0.44673,1,0.11133,0.75098,0.77059
115.68,0.44477,1,0.11523,0.7098,0.7549
115.69,0.44184,1,0.13086,0.74118,0.7451
115.7,0.43988,1,0.14062,0.70588,0.73137
115.7,0.43695,1,0.15039,0.73529,0.73529
115.71,0.435,1,0.16016,0.70588,0.73137
115.72,0.43304,1,0.16016,0.74118,0.72549
115.73,0.43206,1,0.15039,0.69608,0.73137
115.74,0.43011,1,0.13477,0.73529,0.73529
115.74,0.42815,1,0.12109,0.7,0.7451
115.75,0.42717,1,0.095703,0.75098,0.76078
115.76,0.4262,1,0.064453,0.73137,0.78039
115.77,0.42522,1,0.050781,0.77647,0.78627
115.78,0.42424,1,0.019531,0.7549,0.80588
115.78,0.42229,1,-0.0039062,0.79608,0.82549
115.79,0.42033,1,-0.013672,0.78039,0.83137
115.8,0.4174,1,-0.029297,0.81176,0.83529
115.81,0.41642,1,-0.039062,0.82549,0.85098
115.82,0.41544,1,-0.039062,0.7902,0.85098
115.82,0.41447,1,-0.044922,0.83137,0.85098
115.83,0.41349,1,-0.048828,0.8,0.85686
115.84,0.41251,1,-0.048828,0.8451,0.86078
115.85,0.41153,1,-0.044922,0.80588,0.85098
115.86,0.40958,1,-0.039062,0.8451,0.85686
115.86,0.4086,1,-0.029297,0.80588,0.8451
115.87,0.40665,1,-0.029297,0.8451,0.8451
115.88,0.40567,1,-0.025391,0.81569,0.8451
115.89,0.40469,1,-0.025391,0.84118,0.8451
115.9,0.40469,1,-0.019531,0.81176,0.84118
115.9,0.40469,1,-0.013672,0.85098,0.83529
115.91,0.40371,1,-0.0097656,0.82157,0.84118
115.92,0.40274,1,0,0.86667,0.83529
115.93,0.40176,1,0.0058594,0.83137,0.83137
115.94,0.3998,1,0.0097656,0.87059,0.82549
115.94,0.39785,1,0.015625,0.83137,0.82157
115.95,0.39589,1,0.015625,0.87059,0.82549
115.96,0.39589,1,0.015625,0.83137,0.82157
115.97,0.39785,1,0.015625,0.86667,0.82549
115.98,0.40176,1,0.015625,0.83137,0.82157
115.98,0.4086,1,0.015625,0.85098,0.82549
115.99,0.41838,1,0.015625,0.81569,0.81569
116,0.43206,1,0.015625,0.83529,0.82157
116.01,0.4477,1,0.015625,0.80588,0.81569
116.02,0.46237,1,0.019531,0.79608,0.82157
116.02,0.47801,1,0.025391,0.83137,0.81176
116.03,0.49756,1,0.035156,0.8,0.81569
116.04,0.51808,1,0.035156,0.8451,0.81176
116.05,0.53666,1,0.041016,0.80588,0.81176
116.06,0.55425,1,0.044922,0.8451,0.80588
116.06,0.57087,1,0.060547,0.81569,0.7902
116.07,0.58456,1,0.076172,0.85686,0.78627
116.08,0.59531,1,0.080078,0.82157,0.78627
116.09,0.60411,1,0.070312,0.8451,0.79608
116.1,0.60997,1,0.070312,0.80588,0.78627
116.1,0.61193,1,0.070312,0.82549,0.78627
116.11,0.61388,1,0.064453,0.7902,0.7902
116.12,0.61388,1,0.060547,0.82549,0.79608
116.13,0.6129,1,0.03125,0.78627,0.81176
116.14,0.61388,1,0.0097656,0.83137,0.82549
116.14,0.61388,1,0,0.7902,0.82549
116.15,0.61486,1,0,0.83137,0.82549
116.16,0.61486,1,-0.0039062,0.79608,0.82157
116.17,0.61486,1,-0.0039062,0.83137,0.82157
116.18,0.61584,1,-0.0039062,0.8,0.83137
116.18,0.61681,1,-0.0039062,0.83137,0.83137
116.19,0.61681,1,-0.0039062,0.79608,0.82549
116.2,0.61779,1,0,0.7902,0.82549
116.21,0.61584,1,0.0058594,0.82549,0.82157
116.22,0.61388,1,0.0097656,0.78627,0.82549
116.22,0.61095,0.99707,0.015625,0.82157,0.81569
116.23,0.60802,0.99511,0.025391,0.78039,0.81176
116.24,0.60411,0.97947,0.125,0.83529,0.76078
116.25,0.59824,0.96383,0.33594,0.76078,0.63529
116.26,0.5914,0.94917,0.72461,0.77059,0.40392
116.26,0.58358,0.93451,1.084,0.57451,0.21373
116.27,0.57674,0.9218,1.0898,0.52549,0.20392
116.28,0.56989,0.90909,0.48047,0.5098,0.57451
116.29,0.56207,0.89736,-0.125,0.73529,0.91176
116.3,0.55523,0.88563,-0.21875,0.75098,0.96078
116.3,0.54741,0.87488,-0.11523,0.80588,0.89608
116.31,0.54057,0.86315,-0.044922,0.78627,0.8451
116.32,0.53568,0.85239,-0.013672,0.83137,0.83137
116.33,0.53177,0.84066,0,0.7902,0.82157
116.34,0.52981,0.83089,0,0.83137,0.82157
116.34,0.52786,0.82014,0.0097656,0.79608,0.81176
116.35,0.52786,0.80938,0.015625,0.83137,0.81176
116.36,0.52688,0.79961,0.019531,0.79608,0.80588
116.37,0.52688,0.78886,0.025391,0.83529,0.80588
116.38,0.52688,0.7781,0.03125,0.8,0.8
116.38,0.52688,0.76637,0.041016,0.82549,0.79608
116.39,0.5259,0.75464,0.044922,0.80588,0.79608
116.4,0.52297,0.74291,0.050781,0.8,0.7902
116.41,0.52004,0.73021,0.064453,0.83137,0.78039
116.42,0.51613,0.7175,0.070312,0.7902,0.78039
116.42,0.5132,0.70381,0.080078,0.82157,0.77647
116.43,0.51124,0.69208,0.089844,0.78039,0.76667
116.44,0.50733,0.68035,0.095703,0.81569,0.76078
116.45,0.50342,0.66862,0.11133,0.76667,0.7549
116.46,0.49951,0.65787,0.12109,0.80588,0.7451
116.46,0.49658,0.64516,0.13477,0.76667,0.73529
116.47,0.49169,0.63343,0.14453,0.79608,0.73137
116.48,0.4868,0.62072,0.15625,0.75098,0.72157
116.49,0.48289,0.60802,0.16016,0.77647,0.7098
116.5,0.47898,0.59726,0.16992,0.74118,0.7098
116.5,0.47507,0.58651,0.16992,0.77647,0.70588
116.51,0.47019,0.57576,0.16602,0.73529,0.7098
116.52,0.46628,0.56598,0.16016,0.78039,0.72549
116.53,0.46432,0.55425,0.14062,0.74118,0.73137
116.54,0.46237,0.5435,0.12109,0.78039,0.73529
116.54,0.46139,0.53079,0.099609,0.75098,0.75098
116.55,0.45943,0.51906,0.076172,0.79608,0.76667
116.56,0.45846,0.50538,0.054688,0.76078,0.78039
116.57,0.45748,0.49169,0.03125,0.80588,0.79608
116.58,0.4565,0.47801,0.0097656,0.78039,0.80588
116.58,0.45455,0.46334,-0.0039062,0.81569,0.82549
116.59,0.45357,0.45064,-0.019531,0.82549,0.83529
116.6,0.45357,0.43695,-0.025391,0.79608,0.83529
116.61,0.45357,0.42424,-0.025391,0.83137,0.84118
116.62,0.45357,0.41153,-0.029297,0.8,0.83137
116.62,0.45357,0.39785,-0.029297,0.83529,0.84118
116.63,0.45259,0.38416,-0.025391,0.79608,0.83529
116.64,0.45161,0.37146,-0.029297,0.83137,0.84118
116.65,0.44966,0.35777,-0.019531,0.8,0.83529
