Time [s], PLETH, RESP, II, V, AVR
148.22,0.44379,-0.05868,0.36471,0.57059,0.57451
148.22,0.44477,-0.05868,0.33922,0.55098,0.6
148.23,0.44868,-0.05868,0.3549,0.5451,0.6098
148.24,0.45357,-0.05868,0.37059,0.6,0.59608
148.25,0.45943,-0.05868,0.33529,0.59608,0.63529
148.26,0.46725,-0.05868,0.33922,0.6098,0.66471
148.26,0.47703,-0.061125,0.31961,0.56471,0.63529
148.27,0.48974,-0.06357,0.31373,0.5451,0.61961
148.28,0.5044,-0.06357,0.32941,0.52941,0.6098
148.29,0.52004,-0.066015,0.34902,0.5451,0.58039
148.3,0.54057,-0.06846,0.3549,0.57059,0.57451
148.3,0.55816,-0.070905,0.32353,0.6,0.61961
148.31,0.57087,-0.07335,0.25882,0.76078,0.74118
148.32,0.58358,-0.075795,0.17451,0.78627,0.78627
148.33,0.59531,-0.080685,0.42941,0.5549,0.43529
148.34,0.60606,-0.08313,1.0765,0.12941,-0.22157
148.34,0.61486,-0.085575,1.3627,-0.11176,-0.50196
148.35,0.61975,-0.08802,0.85686,0.12941,0.094118
148.36,0.62561,-0.09291,0.42549,0.3098,0.67647
148.37,0.62952,-0.095355,0.27451,0.38431,0.74118
148.38,0.63148,-0.0978,0.26471,0.52941,0.6902
148.38,0.63245,-0.10269,0.31961,0.57451,0.62941
148.39,0.63148,-0.10513,0.32353,0.58039,0.60588
148.4,0.62854,-0.11002,0.3549,0.57059,0.57451
148.41,0.62366,-0.11247,0.35882,0.58431,0.57059
148.42,0.61681,-0.11491,0.35882,0.57059,0.56471
148.42,0.60899,-0.11736,0.36471,0.58431,0.57059
148.43,0.6002,-0.1198,0.38039,0.60588,0.57451
148.44,0.59042,-0.12225,0.37059,0.6,0.58039
148.45,0.57967,-0.12225,0.37451,0.6451,0.5902
148.46,0.56989,-0.12469,0.41569,0.57059,0.51569
148.46,0.56012,-0.12469,0.4098,0.5902,0.50588
148.47,0.55034,-0.12714,0.42941,0.56078,0.47451
148.48,0.54057,-0.12714,0.4549,0.55098,0.46078
148.49,0.53275,-0.12714,0.50588,0.5451,0.41569
148.5,0.52493,-0.12958,0.51569,0.52941,0.38431
148.5,0.51808,-0.12958,0.50588,0.53922,0.38039
148.51,0.5132,-0.12958,0.5451,0.52549,0.3451
148.52,0.50929,-0.13203,0.6,0.4902,0.2549
148.53,0.50635,-0.13203,0.61961,0.5098,0.21961
148.54,0.50538,-0.13447,0.63529,0.44902,0.21373
148.54,0.50342,-0.13447,0.61961,0.44902,0.23333
148.55,0.50244,-0.13447,0.6549,0.43529,0.18824
148.56,0.50049,-0.13692,0.70588,0.42549,0.1549
148.57,0.49951,-0.13692,0.71569,0.43922,0.14314
148.58,0.49853,-0.13692,0.66471,0.48039,0.2098
148.58,0.49756,-0.13692,0.65098,0.5,0.2451
148.59,0.49658,-0.13692,0.59608,0.48039,0.3
148.6,0.4956,-0.13692,0.52549,0.55098,0.4098
148.61,0.49462,-0.13692,0.47451,0.57059,0.47451
148.62,0.49462,-0.13692,0.43529,0.5549,0.52549
148.62,0.49267,-0.13692,0.3902,0.57059,0.57059
148.63,0.49169,-0.13692,0.35882,0.57451,0.61961
148.64,0.49071,-0.13692,0.2902,0.65098,0.68627
148.65,0.48974,-0.13692,0.28431,0.68039,0.70588
148.66,0.48876,-0.13692,0.2549,0.62549,0.7098
148.66,0.48778,-0.13692,0.26863,0.57451,0.7
148.67,0.4868,-0.13692,0.29412,0.57059,0.6902
148.68,0.48583,-0.13692,0.27451,0.6098,0.71569
148.69,0.48583,-0.13692,0.28431,0.5902,0.7
148.7,0.48485,-0.13692,0.28431,0.58431,0.7098
148.7,0.48387,-0.13692,0.2902,0.64118,0.7098
148.71,0.48289,-0.13936,0.27843,0.60588,0.71569
148.72,0.48192,-0.13936,0.30392,0.58431,0.67059
148.73,0.48094,-0.14181,0.29412,0.60588,0.67059
148.74,0.47996,-0.14181,0.2902,0.58039,0.68627
148.74,0.47801,-0.14425,0.3,0.5902,0.67647
148.75,0.47703,-0.14425,0.33922,0.62549,0.6451
148.76,0.47507,-0.1467,0.3451,0.64118,0.66471
148.77,0.47214,-0.1467,0.3098,0.61569,0.68039
148.78,0.47019,-0.14914,0.2902,0.58431,0.6902
148.78,0.46823,-0.14914,0.31961,0.57451,0.66078
148.79,0.4653,-0.15159,0.29412,0.5902,0.6549
148.8,0.46334,-0.15403,0.32353,0.56078,0.67059
148.81,0.46041,-0.15403,0.32941,0.58431,0.6549
148.82,0.45748,-0.15648,0.31961,0.5902,0.6549
148.82,0.45455,-0.15648,0.3549,0.57059,0.61569
148.83,0.45259,-0.15892,0.38431,0.58431,0.57451
148.84,0.45064,-0.15892,0.38039,0.60588,0.59608
148.85,0.44966,-0.15892,0.34902,0.61569,0.63529
148.86,0.44868,-0.16137,0.3451,0.58431,0.64118
148.86,0.44868,-0.16381,0.37059,0.58431,0.6
148.87,0.45064,-0.16626,0.33922,0.5902,0.6098
148.88,0.45357,-0.16626,0.38431,0.57059,0.58431
148.89,0.45846,-0.1687,0.38431,0.57059,0.6
148.9,0.4653,-0.17115,0.3902,0.56471,0.58039
148.9,0.4741,-0.17604,0.36471,0.57451,0.61569
148.91,0.48583,-0.17848,0.33922,0.56471,0.62941
148.92,0.49853,-0.18093,0.37451,0.5549,0.61961
148.93,0.51222,-0.18337,0.34902,0.56078,0.6098
148.94,0.52786,-0.18582,0.32941,0.56471,0.6
148.94,0.54154,-0.19071,0.32353,0.5549,0.61569
148.95,0.55523,-0.19315,0.32941,0.57451,0.62549
148.96,0.56989,-0.19804,0.35882,0.66471,0.6
148.97,0.57771,-0.20293,0.26471,0.76078,0.77647
148.98,0.58162,-0.20782,0.23333,0.77647,0.78627
148.98,0.58944,-0.21271,0.50588,0.47451,0.33922
148.99,0.59726,-0.2176,1.102,0.068627,-0.29804
149,0.60508,-0.22005,1.3118,-0.076471,-0.50196
149.01,0.60899,-0.22494,0.8,0.19412,0.20392
149.02,0.61193,-0.22983,0.43922,0.33529,0.70588
149.02,0.61388,-0.23472,0.31373,0.41961,0.74118
149.03,0.61388,-0.23716,0.3549,0.53922,0.6451
149.04,0.61193,-0.24205,0.35882,0.5902,0.61569
149.05,0.60802,-0.24694,0.33529,0.5902,0.61961
149.06,0.60313,-0.24939,0.3549,0.58431,0.5902
149.06,0.59531,-0.25428,0.33922,0.60588,0.6
149.07,0.58651,-0.25672,0.33922,0.61569,0.58039
149.08,0.57576,-0.26161,0.3902,0.60588,0.53529
149.09,0.56403,-0.26406,0.40392,0.6,0.52941
149.1,0.55132,-0.2665,0.37451,0.6098,0.55098
149.1,0.53861,-0.2665,0.35882,0.57059,0.5549
149.11,0.5259,-0.26895,0.40392,0.56078,0.5098
149.12,0.51417,-0.26895,0.43529,0.55098,0.50588
149.13,0.50342,-0.26895,0.42549,0.58431,0.53922
149.14,0.49365,-0.26895,0.46471,0.5549,0.46471
149.14,0.48583,-0.26895,0.50588,0.55098,0.39412
149.15,0.47898,-0.26895,0.51961,0.53922,0.35882
149.16,0.47312,-0.26895,0.52549,0.51569,0.34902
149.17,0.46921,-0.26895,0.5451,0.51961,0.32353
149.18,0.4653,-0.26895,0.57451,0.48431,0.26863
149.18,0.46237,-0.26895,0.60588,0.46078,0.24902
149.19,0.45943,-0.26895,0.65098,0.4451,0.20392
149.2,0.45846,-0.26895,0.68039,0.43922,0.15882
149.21,0.45748,-0.26895,0.6902,0.47451,0.13333
149.22,0.4565,-0.26895,0.7,0.43922,0.12941
149.22,0.45552,-0.26895,0.66471,0.43529,0.18431
149.23,0.45455,-0.2665,0.66078,0.46471,0.2
149.24,0.45357,-0.2665,0.67059,0.4451,0.21961
149.25,0.45259,-0.26406,0.61961,0.48431,0.28431
149.26,0.45064,-0.26406,0.56471,0.49412,0.37059
149.26,0.44868,-0.26161,0.4902,0.53529,0.47451
149.27,0.44673,-0.26161,0.41961,0.58039,0.57451
149.28,0.44379,-0.25917,0.34902,0.61569,0.61961
149.29,0.44086,-0.25672,0.35882,0.6,0.60588
149.3,0.43695,-0.25672,0.32941,0.61961,0.64118
149.3,0.43304,-0.25428,0.29412,0.61569,0.6902
149.31,0.43011,-0.25183,0.26471,0.62941,0.72549
149.32,0.42717,-0.24939,0.26863,0.62549,0.72157
149.33,0.42522,-0.24939,0.26863,0.63529,0.72157
149.34,0.42229,-0.24694,0.26471,0.61961,0.73529
149.34,0.42033,-0.2445,0.26471,0.64118,0.74118
149.35,0.41935,-0.2445,0.25882,0.61569,0.70588
149.36,0.41642,-0.24205,0.26471,0.61961,0.7098
149.37,0.41349,-0.23961,0.29412,0.6,0.69608
149.38,0.41056,-0.23961,0.28431,0.62941,0.7
149.38,0.40665,-0.23961,0.26863,0.64118,0.7098
149.39,0.40274,-0.23716,0.2902,0.59608,0.67059
149.4,0.39883,-0.23716,0.2902,0.5902,0.68039
149.41,0.39589,-0.23716,0.27843,0.61961,0.7098
149.42,0.39198,-0.23716,0.31373,0.63529,0.68039
149.42,0.38807,-0.23716,0.32353,0.57059,0.65098
149.43,0.38514,-0.23716,0.3098,0.57059,0.6549
149.44,0.38319,-0.23716,0.31373,0.57451,0.6451
149.45,0.38123,-0.23716,0.31961,0.56471,0.65098
149.46,0.38123,-0.23716,0.33529,0.58039,0.63529
149.46,0.38025,-0.23716,0.32353,0.5902,0.65098
149.47,0.3783,-0.23716,0.32941,0.58431,0.6549
149.48,0.37634,-0.23472,0.31373,0.58431,0.65098
149.49,0.37537,-0.23472,0.31373,0.6,0.6549
149.5,0.37439,-0.23472,0.32941,0.60588,0.65098
149.5,0.37439,-0.23227,0.35882,0.59608,0.62549
149.51,0.37341,-0.23227,0.36471,0.5902,0.61569
149.52,0.37439,-0.22983,0.38431,0.6,0.6098
149.53,0.37537,-0.22983,0.37451,0.60588,0.60588
149.54,0.37732,-0.22738,0.38039,0.55098,0.5902
149.54,0.38025,-0.22738,0.37451,0.5451,0.57059
149.55,0.38416,-0.22494,0.36471,0.55098,0.58039
149.56,0.39101,-0.22494,0.3549,0.56471,0.60588
149.57,0.40078,-0.22249,0.33529,0.55098,0.61569
149.58,0.41349,-0.22249,0.33922,0.55098,0.61569
149.58,0.42815,-0.22005,0.3451,0.5451,0.60588
149.59,0.44379,-0.22005,0.32941,0.5549,0.61961
149.6,0.46139,-0.22005,0.3098,0.55098,0.6451
149.61,0.47898,-0.22005,0.2549,0.71569,0.77059
149.62,0.49658,-0.22249,0.18824,0.7902,0.83529
149.62,0.5132,-0.22249,0.36471,0.61961,0.51961
149.63,0.52688,-0.22249,0.97059,0.17843,-0.14706
149.64,0.53959,-0.22249,1.3275,-0.076471,-0.50196
149.65,0.54839,-0.22494,0.92157,0.11373,-0.011765
149.66,0.55425,-0.22494,0.48431,0.33529,0.6451
149.66,0.55914,-0.22494,0.3098,0.37451,0.74118
149.67,0.56207,-0.22494,0.2902,0.48431,0.7
149.68,0.56305,-0.22738,0.32941,0.55098,0.63529
149.69,0.56207,-0.22738,0.33922,0.58431,0.61569
149.7,0.55914,-0.22738,0.33529,0.5902,0.60588
149.7,0.55327,-0.22494,0.33922,0.5902,0.59608
149.71,0.54643,-0.22494,0.33922,0.5902,0.6
149.72,0.53763,-0.22494,0.33922,0.6,0.6
149.73,0.52786,-0.22494,0.36471,0.60588,0.58039
149.74,0.51613,-0.22249,0.3902,0.58039,0.53922
149.74,0.5044,-0.22249,0.4,0.57059,0.51961
149.75,0.49365,-0.22005,0.40392,0.56471,0.5098
149.76,0.48192,-0.22005,0.4,0.56471,0.51569
149.77,0.46921,-0.2176,0.4098,0.56471,0.50588
149.78,0.45846,-0.21516,0.42941,0.56471,0.48431
149.78,0.4477,-0.21271,0.4549,0.55098,0.4549
149.79,0.43891,-0.21027,0.48431,0.51961,0.41569
149.8,0.43109,-0.20782,0.50588,0.51961,0.38039
149.81,0.42424,-0.20538,0.53529,0.5098,0.33922
149.82,0.41935,-0.20293,0.56471,0.48431,0.30392
149.82,0.41544,-0.19804,0.58431,0.49412,0.27451
149.83,0.41349,-0.1956,0.61961,0.46078,0.22941
149.84,0.41153,-0.19071,0.6451,0.43922,0.19412
149.85,0.41056,-0.18582,0.67059,0.42549,0.16863
149.86,0.41056,-0.18093,0.66471,0.43529,0.16471
149.86,0.41056,-0.17848,0.67647,0.44902,0.19412
149.87,0.41056,-0.17359,0.66471,0.4549,0.2098
149.88,0.41056,-0.1687,0.6549,0.46471,0.22941
149.89,0.40958,-0.16626,0.60588,0.47451,0.29412
149.9,0.4086,-0.16137,0.52941,0.51961,0.39412
149.9,0.40762,-0.15892,0.46078,0.5549,0.4902
149.91,0.40665,-0.15403,0.40392,0.56471,0.55098
149.92,0.40469,-0.14914,0.36471,0.58431,0.60588
149.93,0.40176,-0.14425,0.32941,0.57451,0.64118
149.94,0.39883,-0.13936,0.30392,0.5549,0.66471
149.94,0.39589,-0.13447,0.28431,0.60588,0.70588
149.95,0.39296,-0.12958,0.25882,0.62549,0.71569
149.96,0.39003,-0.12714,0.26471,0.62941,0.7
149.97,0.3871,-0.12225,0.29412,0.60588,0.68627
149.98,0.38514,-0.11736,0.26863,0.61569,0.70588
149.98,0.38319,-0.11491,0.26863,0.6098,0.71569
149.99,0.38123,-0.11002,0.27843,0.6,0.69608
150,0.38025,-0.10513,0.3,0.60588,0.68039
150.01,0.3783,-0.10269,0.30392,0.59608,0.67647
150.02,0.37634,-0.0978,0.2902,0.6098,0.6902
150.02,0.37341,-0.095355,0.3098,0.57059,0.66471
150.03,0.37048,-0.090465,0.30392,0.5902,0.66471
150.04,0.36755,-0.08802,0.29412,0.6,0.67059
150.05,0.36461,-0.085575,0.2902,0.58039,0.67647
150.06,0.3607,-0.08313,0.3098,0.55098,0.66078
150.06,0.35679,-0.07824,0.3098,0.5902,0.6549
150.07,0.35191,-0.075795,0.31373,0.59608,0.65098
150.08,0.348,-0.07335,0.3098,0.56471,0.65098
150.09,0.34409,-0.06846,0.30392,0.6,0.66471
150.1,0.34115,-0.066015,0.3098,0.58039,0.6549
150.1,0.33822,-0.061125,0.33529,0.5549,0.6451
150.11,0.33627,-0.05868,0.31961,0.57451,0.65098
150.12,0.33333,-0.05379,0.31373,0.56471,0.6549
150.13,0.33138,-0.0489,0.3098,0.5902,0.66078
150.14,0.32942,-0.04401,0.32941,0.6,0.64118
150.14,0.32845,-0.03912,0.3549,0.5902,0.60588
150.15,0.32845,-0.031785,0.38431,0.58039,0.58039
150.16,0.32747,-0.026895,0.40392,0.58431,0.56078
150.17,0.32747,-0.01956,0.38431,0.5451,0.57451
150.18,0.32942,-0.012225,0.36471,0.52941,0.58431
150.18,0.33236,-0.007335,0.3549,0.56471,0.6
150.19,0.33724,0,0.35882,0.55098,0.59608
150.2,0.34409,0.00489,0.36471,0.57059,0.6
150.21,0.35288,0.012225,0.33922,0.5549,0.62549
150.22,0.36461,0.017115,0.33529,0.55098,0.62549
150.22,0.37732,0.022005,0.33922,0.56471,0.62549
150.23,0.39296,0.026895,0.33529,0.55098,0.61569
150.24,0.40762,0.031785,0.34902,0.5451,0.6098
150.25,0.42131,0.03423,0.30392,0.6,0.68039
150.26,0.43597,0.03912,0.22941,0.76078,0.78039
150.26,0.45161,0.04401,0.2,0.77647,0.67059
150.27,0.46725,0.0489,0.72157,0.40392,0.17451
150.28,0.48192,0.05379,1.2882,0.039216,-0.39804
150.29,0.49462,0.056235,1.3373,-0.021569,-0.44706
150.3,0.5044,0.061125,0.64118,0.3451,0.48039
150.3,0.51124,0.066015,0.40392,0.37451,0.7098
150.31,0.51711,0.06846,0.3,0.44902,0.73137
150.32,0.52004,0.07335,0.33529,0.52549,0.64118
150.33,0.52004,0.075795,0.3549,0.57451,0.62549
150.34,0.51808,0.080685,0.35882,0.5902,0.61569
150.34,0.51222,0.085575,0.33922,0.57059,0.60588
150.35,0.50635,0.090465,0.37059,0.56471,0.56078
150.36,0.50049,0.095355,0.37451,0.57059,0.5549
150.37,0.49267,0.10024,0.38431,0.56078,0.5451
150.38,0.48387,0.10513,0.40392,0.5549,0.53529
150.38,0.47312,0.11002,0.39412,0.56471,0.51961
150.39,0.46237,0.11491,0.40392,0.57059,0.5098
150.4,0.45161,0.12225,0.4098,0.56471,0.52549
150.41,0.44086,0.12714,0.43529,0.53529,0.48039
150.42,0.43011,0.13447,0.44902,0.5451,0.46078
150.42,0.42131,0.13936,0.47059,0.53529,0.43922
150.43,0.41251,0.1467,0.49412,0.52549,0.41569
150.44,0.40567,0.15159,0.50588,0.51961,0.38431
150.45,0.3998,0.15648,0.52941,0.5,0.35882
150.46,0.39492,0.16381,0.5549,0.48039,0.32941
150.46,0.39101,0.1687,0.5902,0.48039,0.2902
150.47,0.3871,0.17604,0.61569,0.47059,0.25882
150.48,0.38416,0.18093,0.64118,0.4549,0.22941
150.49,0.38221,0.18826,0.66471,0.44902,0.20392
150.5,0.38123,0.19315,0.68627,0.44902,0.2
150.5,0.38025,0.20049,0.7,0.44902,0.2098
150.51,0.38025,0.20538,0.71569,0.4549,0.2
150.52,0.38025,0.21027,0.68039,0.46471,0.22353
150.53,0.38025,0.2176,0.64118,0.47451,0.26471
150.54,0.38123,0.22249,0.58431,0.5098,0.33529
150.54,0.38123,0.22738,0.5098,0.53922,0.43529
150.55,0.38123,0.23472,0.42941,0.56078,0.51961
150.56,0.38123,0.23961,0.37451,0.58039,0.58039
150.57,0.38123,0.2445,0.33529,0.58431,0.62941
150.58,0.38025,0.25183,0.3,0.6098,0.67059
150.58,0.38025,0.25672,0.28431,0.61961,0.69608
150.59,0.38025,0.26161,0.27843,0.61961,0.70588
150.6,0.37928,0.2665,0.26863,0.61961,0.69608
150.61,0.37732,0.27139,0.26471,0.61569,0.7
150.62,0.37537,0.27628,0.25882,0.61569,0.7
150.62,0.37341,0.28117,0.27843,0.61569,0.68039
150.63,0.37048,0.28362,0.2902,0.6,0.67059
150.64,0.36852,0.28851,0.3098,0.63529,0.66471
150.65,0.36657,0.29095,0.28431,0.62941,0.69608
150.66,0.36461,0.2934,0.27843,0.60588,0.68627
150.66,0.36266,0.29584,0.28431,0.5902,0.67647
150.67,0.35973,0.30073,0.2902,0.5902,0.66471
150.68,0.35777,0.30073,0.3,0.6,0.67647
150.69,0.35582,0.30318,0.30392,0.6,0.67059
150.7,0.35386,0.30562,0.2902,0.5902,0.66078
150.7,0.35093,0.30562,0.2902,0.5902,0.67059
150.71,0.34897,0.30807,0.2902,0.59608,0.67647
150.72,0.34604,0.30807,0.3098,0.57059,0.65098
150.73,0.34409,0.31051,0.30392,0.58431,0.65098
150.74,0.34213,0.31051,0.3,0.58431,0.6549
150.74,0.34213,0.31051,0.31961,0.58431,0.62549
150.75,0.34115,0.31296,0.33922,0.5902,0.60588
150.76,0.34018,0.31296,0.3451,0.59608,0.6098
150.77,0.3392,0.31296,0.34902,0.61569,0.61569
150.78,0.34018,0.3154,0.36471,0.60588,0.59608
150.78,0.34018,0.3154,0.37451,0.59608,0.5902
150.79,0.34018,0.3154,0.38039,0.6,0.59608
150.8,0.34115,0.31785,0.37059,0.58039,0.6
150.81,0.34311,0.31785,0.37059,0.57451,0.5902
150.82,0.34702,0.32029,0.35882,0.56078,0.59608
150.82,0.35191,0.32029,0.3549,0.56471,0.5902
150.83,0.35875,0.32274,0.34902,0.56078,0.59608
150.84,0.36657,0.32274,0.33922,0.57059,0.6098
150.85,0.38025,0.32274,0.33922,0.57059,0.61569
150.86,0.39492,0.32274,0.32941,0.57059,0.62549
150.86,0.40665,0.32274,0.31373,0.57059,0.63529
150.87,0.42131,0.32274,0.3098,0.58039,0.65098
150.88,0.44477,0.32029,0.25882,0.71569,0.75098
150.89,0.47214,0.31785,0.2,0.80588,0.81176
150.9,0.49462,0.31785,0.36471,0.65098,0.53922
150.9,0.51026,0.3154,0.95098,0.26471,-0.041176
150.91,0.5259,0.31296,1.3667,-0.031373,-0.47843
150.92,0.54057,0.31051,0.93137,0.12941,0.0039216
150.93,0.55132,0.31051,0.44902,0.32941,0.63529
150.94,0.56109,0.30807,0.3,0.36471,0.72549
150.94,0.56891,0.30562,0.27451,0.48431,0.67647
150.95,0.5738,0.30318,0.33922,0.55098,0.61961
150.96,0.57576,0.30073,0.34902,0.58431,0.6
150.97,0.57576,0.29829,0.33922,0.5902,0.6
150.98,0.5738,0.29584,0.33922,0.60588,0.6098
150.98,0.57087,0.29584,0.34902,0.63529,0.5902
150.99,0.56598,0.2934,0.37451,0.60588,0.5549
151,0.55621,0.29095,0.38431,0.5902,0.55098
151.01,0.55132,0.29095,0.3902,0.59608,0.5549
151.02,0.54839,0.29095,0.4,0.6,0.5451
151.02,0.54154,0.29095,0.42549,0.59608,0.52549
151.03,0.53372,0.29095,0.44902,0.60588,0.5
151.04,0.5259,0.29095,0.4451,0.61569,0.50588
151.05,0.51808,0.29095,0.4451,0.58431,0.4902
151.06,0.51026,0.29095,0.46078,0.56078,0.46471
151.06,0.50342,0.29095,0.4902,0.57059,0.4451
151.07,0.49658,0.2934,0.51961,0.5549,0.41961
151.08,0.49071,0.2934,0.5549,0.53922,0.3549
151.09,0.48583,0.2934,0.6,0.53529,0.3
151.1,0.48289,0.29584,0.64118,0.5549,0.2549
151.1,0.47996,0.29829,0.6451,0.4902,0.23333
151.11,0.47801,0.29829,0.66471,0.4902,0.20392
151.12,0.47703,0.30073,0.6902,0.47059,0.18824
151.13,0.47703,0.30318,0.68039,0.46471,0.2
151.14,0.47703,0.30562,0.68627,0.46471,0.2
151.14,0.47703,0.30807,0.68627,0.48039,0.22353
151.15,0.47703,0.31296,0.67647,0.49412,0.25882
151.16,0.47703,0.31296,0.61569,0.5,0.3098
151.17,0.47703,0.3154,0.55098,0.51961,0.38431
151.18,0.47703,0.31785,0.4902,0.53922,0.44902
151.18,0.47703,0.31785,0.42941,0.57451,0.52941
151.19,0.47703,0.32029,0.38039,0.61569,0.58431
151.2,0.47703,0.32029,0.33922,0.6098,0.63529
151.21,0.47703,0.32029,0.30392,0.6,0.67647
151.22,0.47507,0.32029,0.2902,0.6,0.68627
151.22,0.4741,0.32029,0.29412,0.61569,0.67647
151.23,0.47214,0.32029,0.27843,0.61961,0.7
151.24,0.47019,0.32029,0.27451,0.61569,0.71569
151.25,0.46823,0.32029,0.2902,0.62941,0.7098
151.26,0.46628,0.31785,0.29412,0.61569,0.68627
151.26,0.46432,0.3154,0.27843,0.6,0.67647
151.27,0.46237,0.31296,0.26471,0.61569,0.6902
151.28,0.46041,0.31051,0.25882,0.6549,0.70588
151.29,0.45748,0.30562,0.28431,0.61569,0.7098
151.3,0.4565,0.30073,0.2902,0.59608,0.69608
151.3,0.45455,0.29584,0.3098,0.6,0.66471
151.31,0.45357,0.28851,0.31373,0.58039,0.6451
151.32,0.45259,0.28362,0.33529,0.57059,0.62549
151.33,0.45161,0.28117,0.31961,0.5902,0.62549
151.34,0.44966,0.27628,0.32353,0.57451,0.64118
151.34,0.44868,0.27384,0.30392,0.58039,0.66078
151.35,0.44673,0.26895,0.3098,0.58039,0.6549
151.36,0.44477,0.2665,0.31961,0.57059,0.65098
151.37,0.44184,0.26161,0.32941,0.59608,0.67059
151.38,0.43891,0.25917,0.32353,0.58431,0.66078
151.38,0.43695,0.25672,0.3098,0.57059,0.6451
151.39,0.435,0.25428,0.30392,0.57059,0.61961
151.4,0.43402,0.25428,0.35882,0.58431,0.59608
151.41,0.43304,0.25183,0.38431,0.5902,0.57451
151.42,0.43304,0.25183,0.4,0.58431,0.58431
151.42,0.43402,0.25183,0.4098,0.5902,0.56078
151.43,0.435,0.25183,0.39412,0.5902,0.57059
151.44,0.43793,0.25183,0.3902,0.53922,0.57059
151.45,0.44184,0.25183,0.38431,0.52941,0.57451
151.46,0.44673,0.25428,0.3902,0.56471,0.57059
151.46,0.45455,0.25428,0.37059,0.57059,0.60588
151.47,0.4653,0.25672,0.3549,0.55098,0.60588
151.48,0.47801,0.25917,0.3451,0.57451,0.62549
151.49,0.49267,0.25917,0.32941,0.56078,0.63529
151.5,0.50929,0.26161,0.31373,0.57451,0.65098
151.5,0.5259,0.26406,0.31961,0.58039,0.63529
151.51,0.54252,0.2665,0.2902,0.53922,0.6451
151.52,0.55914,0.27139,0.26863,0.60588,0.68039
151.53,0.57283,0.27384,0.2098,0.76078,0.80588
151.54,0.58456,0.27873,0.17451,0.77647,0.81176
151.54,0.59629,0.28362,0.68627,0.41961,0.18824
151.55,0.60704,0.28851,1.2725,-0.021569,-0.44314
151.56,0.61584,0.29584,1.3529,-0.10196,-0.50196
151.57,0.62268,0.30073,0.58431,0.23333,0.42941
151.58,0.62757,0.31051,0.3098,0.3098,0.7451
151.58,0.62952,0.32274,0.24902,0.41961,0.76667
151.59,0.6305,0.33496,0.3,0.53529,0.70588
151.6,0.62854,0.34963,0.3098,0.5902,0.67059
151.61,0.62463,0.36919,0.33529,0.6,0.61961
151.62,0.61877,0.38631,0.36471,0.57451,0.56078
151.62,0.61193,0.40587,0.3451,0.56471,0.58039
151.63,0.60411,0.42787,0.31961,0.57451,0.60588
151.64,0.59531,0.44743,0.32353,0.58039,0.59608
151.65,0.58553,0.46944,0.35882,0.60588,0.57451
151.66,0.57478,0.489,0.36471,0.58039,0.58039
151.66,0.56305,0.50856,0.3549,0.57059,0.57059
151.67,0.5523,0.53301,0.3902,0.58039,0.5549
151.68,0.54154,0.55746,0.41569,0.56471,0.51569
151.69,0.53177,0.58191,0.43922,0.56078,0.48431
151.7,0.52297,0.6088,0.46078,0.58431,0.46471
151.7,0.51515,0.63081,0.4549,0.5549,0.47451
151.71,0.50831,0.65526,0.47451,0.51961,0.43922
151.72,0.50244,0.67482,0.5,0.51569,0.4098
151.73,0.49853,0.69682,0.49412,0.51569,0.39412
151.74,0.49462,0.71883,0.51961,0.49412,0.34902
151.74,0.49169,0.74083,0.59608,0.4549,0.26471
151.75,0.48876,0.76284,0.65098,0.43922,0.20392
151.76,0.4868,0.78484,0.6902,0.4451,0.16471
151.77,0.48583,0.80685,0.7,0.44902,0.16863
151.78,0.48485,0.82885,0.66471,0.42941,0.19412
151.78,0.48387,0.84841,0.6451,0.42549,0.21373
151.79,0.48289,0.87042,0.64118,0.44902,0.24902
151.8,0.48094,0.88753,0.60588,0.47451,0.3
151.81,0.47898,0.90465,0.55098,0.52941,0.3902
151.82,0.47703,0.92176,0.5,0.5451,0.47059
151.82,0.47507,0.93643,0.4098,0.55098,0.56471
151.83,0.47312,0.9511,0.3549,0.56471,0.61961
151.84,0.47116,0.96822,0.30392,0.58039,0.6549
151.85,0.46921,0.98289,0.28431,0.60588,0.67059
151.86,0.46725,0.99756,0.2902,0.62549,0.67059
151.86,0.4653,1.0098,0.3,0.58431,0.66078
151.87,0.46334,1.022,0.25882,0.61961,0.71569
151.88,0.46139,1.0342,0.24902,0.62941,0.72157
151.89,0.45846,1.044,0.26863,0.5902,0.71569
151.9,0.4565,1.0538,0.25882,0.58431,0.72157
151.9,0.45455,1.0636,0.2549,0.5902,0.7098
151.91,0.45259,1.0733,0.27451,0.6098,0.70588
151.92,0.45161,1.0831,0.2451,0.61569,0.74118
151.93,0.44966,1.0905,0.2549,0.60588,0.7451
151.94,0.44868,1.1002,0.27451,0.59608,0.7098
151.94,0.4477,1.1076,0.28431,0.61569,0.69608
151.95,0.44673,1.1149,0.30392,0.60588,0.66471
151.96,0.44477,1.1198,0.3098,0.57451,0.67647
151.97,0.44379,1.1271,0.2902,0.6,0.7098
151.98,0.44282,1.132,0.3098,0.59608,0.68039
151.98,0.43988,1.1369,0.31961,0.57451,0.63529
151.99,0.43793,1.1394,0.31373,0.58431,0.64118
152,0.43597,1.1418,0.31373,0.62549,0.63529
152.01,0.43304,1.1443,0.31373,0.5549,0.6451
152.02,0.43011,1.1467,0.30392,0.5451,0.6451
