Time [s], RESP, II, V, AVR, PLETH
154.09,0.029126,-0.086275,0.47059,0.5293,0.57771
154.1,0.034951,0.3098,0.77059,0.28516,0.57771
154.1,0.038835,0.6902,1.0314,0.064453,0.57674
154.11,0.042718,0.89608,1.1863,-0.070312,0.57478
154.12,0.046602,1.0824,1.302,-0.14844,0.57283
154.13,0.050485,1.2569,1.4373,-0.18359,0.56989
154.14,0.054369,1.3176,1.4627,-0.20508,0.56891
154.14,0.060194,1.3275,1.4686,-0.20898,0.56891
154.15,0.066019,1.3431,1.4569,-0.21484,0.56696
154.16,0.071845,1.3471,1.4529,-0.21875,0.56598
154.17,0.075728,1.3529,1.4471,-0.21875,0.56403
154.18,0.081553,1.3431,1.4333,-0.21484,0.56207
154.18,0.087379,1.3529,1.4275,-0.22461,0.56012
154.19,0.093204,1.3627,1.4333,-0.23438,0.55816
154.2,0.097087,1.3667,1.4235,-0.24023,0.55425
154.21,0.10097,1.3824,1.4333,-0.24414,0.55132
154.22,0.10485,1.3784,1.4235,-0.24023,0.54839
154.22,0.10874,1.4078,1.4333,-0.26367,0.54545
154.23,0.11262,1.4333,1.4431,-0.2793,0.54252
154.24,0.1165,1.4725,1.4529,-0.30859,0.53861
154.25,0.12039,1.5039,1.4627,-0.33398,0.5347
154.26,0.12427,1.5039,1.4882,-0.375,0.53079
154.26,0.12816,1.5039,1.5039,-0.42969,0.52688
154.27,0.13204,1.5039,1.5039,-0.46875,0.52199
154.28,0.13592,1.5039,1.5039,-0.49805,0.51711
154.29,0.13786,1.5039,1.5039,-0.49805,0.51222
154.3,0.13398,1.5039,1.5039,-0.49805,0.50929
154.3,0.1301,1.5039,1.5039,-0.49805,0.50635
154.31,0.12039,1.5039,1.5039,-0.49805,0.5044
154.32,0.11262,1.5039,1.5039,-0.49805,0.50147
154.33,0.095146,1.5039,1.4471,-0.45898,0.49853
154.34,0.07767,1.5039,1.3431,-0.36914,0.4956
154.34,0.056311,1.4235,1.2373,-0.28516,0.49169
154.35,0.03301,1.298,1.1471,-0.20508,0.48876
154.36,0.0097087,1.1922,1.0725,-0.13867,0.48583
154.37,-0.015534,1.1059,1.0059,-0.083984,0.48387
154.38,-0.040777,1.0373,0.97647,-0.044922,0.48192
154.38,-0.064078,1.002,0.95686,-0.019531,0.47996
154.39,-0.085437,0.95686,0.94706,0.0097656,0.47703
154.4,-0.1068,0.96667,0.94118,0.0058594,0.4741
154.41,-0.12427,0.95098,0.94118,0.015625,0.47019
154.42,-0.14175,0.93725,0.94118,0.03125,0.46725
154.42,-0.15534,0.93137,0.94118,0.03125,0.46432
154.43,-0.16893,0.94118,0.94118,0.019531,0.46139
154.44,-0.1767,0.92549,0.93725,0.041016,0.45846
154.45,-0.18447,0.93137,0.95098,0.025391,0.45552
154.46,-0.18641,0.95098,0.94706,0.015625,0.45161
154.46,-0.18641,0.92549,0.94118,0.041016,0.44966
154.47,-0.18252,0.93725,0.95098,0.03125,0.4477
154.48,-0.1767,0.94118,0.94706,0.019531,0.44575
154.49,-0.16311,0.92549,0.93725,0.041016,0.44379
154.5,-0.14951,0.95098,0.94706,0.019531,0.44086
154.5,-0.12816,0.93137,0.94706,0.03125,0.43695
154.51,-0.1068,0.92549,0.94118,0.041016,0.43304
154.52,-0.07767,0.93725,0.93725,0.019531,0.42815
154.53,-0.048544,0.94118,0.94706,0.019531,0.42424
154.54,-0.01165,0.93137,0.93137,0.025391,0.42033
154.54,0.025243,0.93725,0.93725,0.019531,0.41642
154.55,0.067961,0.94706,0.93137,0.015625,0.41349
154.56,0.11068,0.92549,0.93137,0.019531,0.40958
154.57,0.15728,0.94118,0.93137,0.015625,0.40762
154.58,0.20583,0.92549,0.93725,0.025391,0.40567
154.58,0.25437,0.94118,0.93137,0.0097656,0.40274
154.59,0.30291,0.93725,0.93725,0.019531,0.3998
154.6,0.3534,0.94118,0.94118,0.015625,0.39785
154.61,0.40388,0.95686,0.96078,0.0058594,0.39589
154.62,0.45243,0.97647,0.97647,0,0.39589
154.62,0.50291,0.98627,0.99608,0,0.39589
154.63,0.55146,0.98235,0.98235,0,0.39785
154.64,0.6,0.97059,0.95098,0.0058594,0.3998
154.65,0.6466,0.97059,0.91569,-0.0097656,0.40176
154.66,0.6932,0.97647,0.90196,-0.0039062,0.40665
154.66,0.73786,0.96078,0.90588,0.0058594,0.41153
154.67,0.78252,0.93725,0.90196,0.015625,0.41642
154.68,0.82524,0.92549,0.90588,0.019531,0.42326
154.69,0.86796,0.91176,0.90588,0.035156,0.43011
154.7,0.90874,0.91176,0.91176,0.03125,0.43793
154.7,0.94951,0.90588,0.90588,0.035156,0.44575
154.71,0.98835,0.91176,0.91176,0.025391,0.45357
154.72,1.0272,0.91569,0.91176,0.03125,0.46041
154.73,1.0641,0.94706,0.90588,0.0058594,0.4653
154.74,1.101,1.0412,0.8451,-0.064453,0.47116
154.74,1.1359,0.85686,0.5549,0.076172,0.47801
154.75,1.1709,0.043137,0.068627,0.59961,0.48485
154.76,1.2019,-0.50196,-0.50196,1.1934,0.49169
154.77,1.235,-0.50196,-0.50196,1.5,0.49756
154.78,1.2641,-0.50196,-0.50196,1.5,0.50244
154.78,1.2913,-0.50196,-0.50196,1.375,0.50635
154.79,1.3146,-0.50196,-0.14706,1.084,0.50929
154.8,1.3398,-0.48824,0.18824,0.79492,0.51222
154.81,1.3592,-0.11176,0.5,0.57031,0.51417
154.82,1.3786,0.29412,0.77059,0.31445,0.51515
154.82,1.3922,0.68039,1.002,0.085938,0.51417
154.83,1.4078,0.91569,1.151,-0.070312,0.5132
154.84,1.4214,1.0922,1.2667,-0.16016,0.51222
154.85,1.433,1.2824,1.3882,-0.20898,0.51026
154.86,1.4447,1.3529,1.4235,-0.24023,0.50733
154.86,1.4544,1.3784,1.4235,-0.25977,0.50538
154.87,1.466,1.3882,1.4176,-0.25977,0.50342
154.88,1.4757,1.3922,1.4078,-0.26367,0.50049
154.89,1.4854,1.398,1.402,-0.26367,0.49756
154.9,1.4932,1.402,1.398,-0.26953,0.4956
154.9,1.4932,1.402,1.3882,-0.27344,0.49365
154.91,1.4932,1.4078,1.3824,-0.28516,0.49267
154.92,1.4932,1.4176,1.3784,-0.28516,0.49267
154.93,1.4932,1.4235,1.3882,-0.28516,0.49169
154.94,1.4932,1.4373,1.3824,-0.29492,0.49169
154.94,1.4932,1.4529,1.3922,-0.30859,0.49169
154.95,1.4932,1.4824,1.3922,-0.33008,0.49071
154.96,1.4932,1.5039,1.4078,-0.35352,0.48974
154.97,1.4932,1.5039,1.4176,-0.38477,0.48778
154.98,1.4932,1.5039,1.4333,-0.42383,0.48583
154.98,1.4932,1.5039,1.4569,-0.47852,0.48387
154.99,1.4932,1.5039,1.498,-0.49805,0.48192
155,1.4932,1.5039,1.5039,-0.49805,0.48094
155.01,1.4932,1.5039,1.5039,-0.49805,0.48094
155.02,1.4932,1.5039,1.5039,-0.49805,0.48094
155.02,1.4932,1.5039,1.5039,-0.49805,0.47996
155.03,1.4932,1.5039,1.5039,-0.49805,0.47801
155.04,1.4932,1.5039,1.5039,-0.49805,0.47605
155.05,1.4932,1.5039,1.4471,-0.49805,0.47507
155.06,1.4932,1.5039,1.3529,-0.41406,0.47312
155.06,1.4699,1.4627,1.2431,-0.32422,0.47019
155.07,1.4466,1.3333,1.151,-0.24414,0.46725
155.08,1.4194,1.2216,1.0725,-0.17969,0.46432
155.09,1.3922,1.1373,1.0157,-0.12891,0.46139
155.1,1.3631,1.0765,0.97647,-0.083984,0.45943
155.1,1.334,1.0314,0.95686,-0.064453,0.4565
155.11,1.3029,1.002,0.94706,-0.044922,0.45552
155.12,1.2718,0.98235,0.94118,-0.029297,0.45455
155.13,1.2388,0.97059,0.94118,-0.025391,0.45357
155.14,1.2058,0.97059,0.93725,-0.019531,0.45357
155.14,1.1728,0.96078,0.94118,-0.0097656,0.45357
155.15,1.1379,0.96667,0.93725,-0.013672,0.45357
155.16,1.101,0.96667,0.95098,-0.0097656,0.45357
155.17,1.066,0.97059,0.94706,-0.013672,0.45357
155.18,1.0291,0.96667,0.95098,-0.0097656,0.45357
155.18,0.99417,0.97647,0.94706,-0.013672,0.45357
155.19,0.95922,0.97059,0.95098,-0.013672,0.45357
155.2,0.92427,0.97647,0.94706,-0.019531,0.45357
155.21,0.89126,0.97059,0.95098,-0.019531,0.45357
155.22,0.86019,0.97647,0.94706,-0.019531,0.45161
155.22,0.83107,0.97647,0.95098,-0.019531,0.45064
155.23,0.80194,0.97647,0.95098,-0.013672,0.45064
155.24,0.7767,0.96667,0.95098,-0.0097656,0.45064
155.25,0.75146,0.96667,0.94706,-0.013672,0.44966
155.26,0.73204,0.96078,0.94118,-0.013672,0.44966
155.26,0.71262,0.96078,0.93725,-0.0097656,0.44966
155.27,0.69515,0.95686,0.94118,-0.0097656,0.44966
155.28,0.67961,0.96078,0.94706,-0.013672,0.44966
155.29,0.66602,0.95686,0.94706,-0.0097656,0.44966
155.3,0.65243,0.96078,0.94706,-0.0097656,0.44966
155.3,0.64078,0.95686,0.94706,-0.0097656,0.44966
155.31,0.63107,0.95686,0.95098,-0.0039062,0.44966
155.32,0.61942,0.95686,0.94706,-0.0097656,0.45064
155.33,0.60971,0.95098,0.95098,-0.0039062,0.45161
155.34,0.6,0.95098,0.94706,-0.0039062,0.45357
155.34,0.58835,0.96078,0.95686,-0.0039062,0.4565
155.35,0.57864,0.97059,0.96078,-0.0097656,0.45943
155.36,0.56699,0.97647,0.98627,-0.0039062,0.46334
155.37,0.55534,1.002,1.0118,-0.019531,0.46725
155.38,0.54563,1.002,1.0216,-0.013672,0.47214
155.38,0.53398,1.002,1.002,-0.019531,0.47703
155.39,0.52427,0.98235,0.98235,-0.013672,0.48387
155.4,0.5165,0.97647,0.93725,-0.025391,0.49071
155.41,0.5068,0.98627,0.92549,-0.025391,0.49756
155.42,0.49709,0.96667,0.93137,-0.0097656,0.50538
155.42,0.48932,0.93725,0.92549,0.0058594,0.51124
155.43,0.47961,0.92549,0.92549,0.015625,0.51711
155.44,0.47184,0.90588,0.93725,0.025391,0.52297
155.45,0.46214,0.90588,0.93725,0.03125,0.52884
155.46,0.45437,0.90588,0.93137,0.035156,0.53568
155.46,0.44466,0.90588,0.92549,0.025391,0.54252
155.47,0.43689,0.90588,0.93725,0.025391,0.54936
155.48,0.42913,0.95098,0.93137,-0.0039062,0.55718
155.49,0.42136,1.0373,0.87647,-0.064453,0.565
155.5,0.41359,0.78039,0.51961,0.10547,0.57283
155.5,0.40583,-0.015686,-0.060784,0.60938,0.57967
155.51,0.39612,-0.50196,-0.50196,1.1348,0.58456
155.52,0.38835,-0.50196,-0.50196,1.5,0.58944
155.53,0.38058,-0.50196,-0.50196,1.4941,0.59335
155.54,0.37087,-0.50196,-0.50196,1.2539,0.59531
155.54,0.36311,-0.50196,-0.18627,0.99414,0.59629
155.55,0.35534,-0.44314,0.14314,0.74023,0.59726
155.56,0.34757,-0.092157,0.48431,0.5293,0.59726
155.57,0.33981,0.3098,0.77647,0.29102,0.59726
155.58,0.33204,0.68039,1.0275,0.064453,0.59629
155.58,0.32621,0.90196,1.1824,-0.070312,0.59433
155.59,0.31845,1.0765,1.3078,-0.14453,0.5914
155.6,0.31068,1.2627,1.4373,-0.17969,0.58749
155.61,0.30485,1.3216,1.4686,-0.20508,0.58358
155.62,0.29903,1.3373,1.4686,-0.21484,0.58065
155.62,0.2932,1.3431,1.4627,-0.21484,0.57674
155.63,0.28932,1.3529,1.4529,-0.21875,0.57283
155.64,0.28544,1.3529,1.4471,-0.21875,0.56989
155.65,0.28155,1.3529,1.4373,-0.22461,0.56696
155.66,0.27767,1.3529,1.4431,-0.21875,0.56305
155.66,0.27573,1.3569,1.4275,-0.22852,0.55914
155.67,0.27184,1.3667,1.4235,-0.23438,0.55523
155.68,0.26796,1.3784,1.4275,-0.24023,0.55132
155.69,0.26408,1.3882,1.4235,-0.25,0.54741
155.7,0.26019,1.4078,1.4275,-0.25977,0.5435
155.7,0.25631,1.4275,1.4373,-0.2793,0.53959
155.71,0.25243,1.4627,1.4471,-0.29883,0.53568
155.72,0.24854,1.5039,1.4569,-0.33008,0.53079
155.73,0.24466,1.5039,1.4784,-0.36914,0.5259
155.74,0.24078,1.5039,1.5039,-0.41992,0.52102
155.74,0.23495,1.5039,1.5039,-0.46875,0.51613
155.75,0.22913,1.5039,1.5039,-0.49805,0.51222
155.76,0.2233,1.5039,1.5039,-0.49805,0.50929
155.77,0.21165,1.5039,1.5039,-0.49805,0.50635
155.78,0.2,1.5039,1.5039,-0.49805,0.5044
155.78,0.18447,1.5039,1.5039,-0.49805,0.50147
155.79,0.16699,1.5039,1.5039,-0.49805,0.49853
155.8,0.14757,1.5039,1.4922,-0.47461,0.4956
155.81,0.12621,1.5039,1.3882,-0.38477,0.49169
155.82,0.10485,1.4373,1.2725,-0.29883,0.48778
155.82,0.081553,1.3118,1.1725,-0.22852,0.48485
155.83,0.058252,1.2078,1.0863,-0.16406,0.48192
155.84,0.034951,1.1275,1.0314,-0.11523,0.47801
155.85,0.01165,1.0667,0.99216,-0.080078,0.47507
155.86,-0.01165,1.0216,0.96667,-0.048828,0.47312
155.86,-0.03301,0.99608,0.95098,-0.029297,0.47019
155.87,-0.054369,0.97059,0.95098,-0.019531,0.46823
155.88,-0.073786,0.96078,0.95098,-0.0097656,0.46628
155.89,-0.093204,0.95686,0.94706,-0.0039062,0.46432
155.9,-0.11068,0.95098,0.94118,0,0.46237
155.9,-0.1301,0.95098,0.94118,0,0.46041
155.91,-0.14563,0.95098,0.94706,0.0058594,0.45748
155.92,-0.16311,0.95098,0.94118,0,0.45552
155.93,-0.1767,0.95098,0.95098,0,0.45259
155.94,-0.19029,0.95098,0.94706,0,0.44966
155.94,-0.20194,0.95686,0.95686,0,0.4477
155.95,-0.21359,0.95686,0.95686,0,0.44575
155.96,-0.22136,0.95686,0.96078,-0.0039062,0.44282
155.97,-0.22913,0.96667,0.95098,-0.0097656,0.43988
155.98,-0.23301,0.96667,0.95686,-0.0039062,0.43695
155.98,-0.23689,0.97059,0.95686,-0.0039062,0.435
155.99,-0.23689,0.96667,0.96078,0,0.43304
156,-0.23689,0.96667,0.95098,-0.0039062,0.43206
156.01,-0.23301,0.96667,0.95686,-0.0097656,0.43011
156.02,-0.22718,0.96078,0.95098,-0.0039062,0.42815
156.02,-0.22136,0.96078,0.95098,-0.0039062,0.4262
156.03,-0.21553,0.95686,0.95098,-0.0097656,0.42424
156.04,-0.20583,0.95686,0.95098,0,0.42229
156.05,-0.19806,0.96078,0.94706,0,0.42131
156.06,-0.19029,0.95686,0.95098,0,0.42131
156.06,-0.18252,0.95686,0.95098,0,0.42131
156.07,-0.1767,0.96078,0.95098,-0.0039062,0.42326
156.08,-0.16893,0.95686,0.95098,-0.0039062,0.42522
156.09,-0.16311,0.96667,0.96078,-0.0039062,0.42717
156.1,-0.15728,0.96667,0.97647,-0.0097656,0.43011
156.1,-0.15146,0.99216,1.0059,-0.013672,0.435
156.11,-0.14757,1.002,1.0157,-0.013672,0.43988
156.12,-0.14175,1.002,1.0118,-0.019531,0.44575
156.13,-0.13592,0.99216,0.98627,-0.025391,0.45161
156.14,-0.1301,0.98235,0.94706,-0.013672,0.45943
156.14,-0.12233,0.98627,0.92157,-0.029297,0.46725
156.15,-0.11456,0.97647,0.92549,-0.013672,0.47507
156.16,-0.1068,0.95098,0.92549,0,0.48387
156.17,-0.099029,0.92549,0.92157,0.0097656,0.49365
156.18,-0.091262,0.91569,0.92549,0.019531,0.50342
156.18,-0.083495,0.91176,0.92157,0.025391,0.5132
156.19,-0.073786,0.91176,0.92549,0.025391,0.52395
156.2,-0.066019,0.91569,0.92549,0.019531,0.53275
156.21,-0.058252,0.91176,0.93137,0.019531,0.54057
156.22,-0.052427,0.94118,0.91569,0,0.54936
156.22,-0.04466,1.0216,0.8902,-0.058594,0.55914
156.23,-0.038835,1.0471,0.62549,-0.070312,0.56891
156.24,-0.031068,0.20392,0.084314,0.4707,0.57674
156.25,-0.025243,-0.50196,-0.50196,1,0.5826
156.26,-0.019417,-0.50196,-0.50196,1.4648,0.58749
156.26,-0.013592,-0.50196,-0.50196,1.5,0.59238
156.27,-0.007767,-0.50196,-0.50196,1.3184,0.59629
156.28,-0.0019417,-0.50196,-0.31765,1.0449,0.6002
156.29,0.0038835,-0.49804,0.058824,0.78906,0.60117
156.3,0.007767,-0.17647,0.3902,0.57422,0.60215
156.3,0.01165,0.2098,0.7,0.3457,0.60215
156.31,0.013592,0.6098,0.96667,0.099609,0.60215
156.32,0.017476,0.85686,1.151,-0.048828,0.60117
156.33,0.019417,1.0314,1.2725,-0.13867,0.6002
156.34,0.021359,1.2275,1.4176,-0.17383,0.59726
156.34,0.025243,1.3078,1.4627,-0.20898,0.59433
156.35,0.027184,1.3333,1.4686,-0.21484,0.59042
156.36,0.03301,1.3431,1.4627,-0.21875,0.58651
156.37,0.036893,1.3529,1.4529,-0.22852,0.5826
156.38,0.042718,1.3529,1.4471,-0.22461,0.57967
156.38,0.050485,1.3569,1.4431,-0.22852,0.57771
156.39,0.056311,1.3627,1.4373,-0.23438,0.57576
156.4,0.064078,1.3667,1.4275,-0.23438,0.57283
156.41,0.067961,1.3725,1.4275,-0.23438,0.57087
156.42,0.073786,1.3784,1.4235,-0.24414,0.56696
156.42,0.079612,1.3922,1.4275,-0.25391,0.56305
156.43,0.085437,1.4078,1.4275,-0.26367,0.55914
156.44,0.08932,1.4333,1.4373,-0.28516,0.55425
156.45,0.095146,1.4686,1.4431,-0.30469,0.54936
156.46,0.10097,1.5039,1.4569,-0.33398,0.54545
156.46,0.1068,1.5039,1.4725,-0.36914,0.54154
156.47,0.11068,1.5039,1.502,-0.41406,0.53763
156.48,0.11456,1.5039,1.5039,-0.46875,0.53372
156.49,0.11845,1.5039,1.5039,-0.49805,0.52884
156.5,0.12039,1.5039,1.5039,-0.49805,0.52493
156.5,0.11845,1.5039,1.5039,-0.49805,0.52004
156.51,0.11456,1.5039,1.5039,-0.49805,0.51711
156.52,0.1068,1.5039,1.5039,-0.49805,0.51515
156.53,0.099029,1.5039,1.5039,-0.49805,0.51222
156.54,0.085437,1.5039,1.5039,-0.48828,0.50929
156.54,0.071845,1.5039,1.398,-0.4043,0.50733
156.55,0.054369,1.4725,1.2882,-0.31836,0.50538
156.56,0.036893,1.3431,1.1922,-0.24414,0.50244
156.57,0.015534,1.2314,1.102,-0.17383,0.49853
156.58,-0.0038835,1.1373,1.0412,-0.11523,0.4956
156.58,-0.023301,1.0824,1.002,-0.083984,0.49169
156.59,-0.042718,1.0216,0.97647,-0.039062,0.4868
156.6,-0.062136,0.98235,0.95098,-0.0097656,0.48289
156.61,-0.081553,0.96667,0.95098,-0.0039062,0.47898
156.62,-0.099029,0.97059,0.95686,0,0.47507
156.62,-0.11845,0.95098,0.95098,0.0097656,0.47312
156.63,-0.13592,0.93725,0.95098,0.019531,0.47019
156.64,-0.1534,0.92549,0.95098,0.03125,0.46628
156.65,-0.17282,0.95098,0.95686,0,0.46237
156.66,-0.19029,0.94706,0.95686,0.019531,0.45943
156.66,-0.20583,0.95098,0.96078,0.0097656,0.4565
156.67,-0.22136,0.92549,0.95098,0.044922,0.45357
156.68,-0.23689,0.94706,0.95098,0.025391,0.45161
156.69,-0.25049,0.93137,0.95098,0.03125,0.44966
156.7,-0.26019,0.93137,0.95098,0.035156,0.4477
156.7,-0.2699,0.95098,0.95098,0.019531,0.44575
156.71,-0.27379,0.92549,0.94706,0.035156,0.44282
156.72,-0.27961,0.94118,0.94706,0.025391,0.44086
156.73,-0.27767,0.93137,0.95098,0.025391,0.43988
156.74,-0.27573,0.92157,0.94118,0.041016,0.43793
156.74,-0.26796,0.94118,0.94706,0.019531,0.43695
156.75,-0.26019,0.94706,0.94118,0.015625,0.435
156.76,-0.24466,0.93725,0.94118,0.019531,0.43304
156.77,-0.22913,0.92157,0.93725,0.041016,0.43109
156.78,-0.20583,0.92549,0.94118,0.025391,0.42913
156.78,-0.18252,0.91176,0.92549,0.044922,0.42717
156.79,-0.15534,0.93725,0.94118,0.019531,0.42717
156.8,-0.12621,0.94118,0.93725,0.015625,0.42717
156.81,-0.093204,0.92549,0.94118,0.025391,0.42815
156.82,-0.060194,0.94118,0.94118,0.019531,0.42815
156.82,-0.023301,0.94706,0.95686,0.015625,0.42913
156.83,0.015534,0.94118,0.96667,0.025391,0.43109
156.84,0.054369,0.97059,0.99608,0.015625,0.43304
156.85,0.095146,0.97647,1.002,0.019531,0.435
156.86,0.13786,0.98235,1.0059,0.0058594,0.43793
156.86,0.18058,0.97059,0.97059,0,0.44184
156.87,0.22524,0.96078,0.92157,0.0058594,0.44575
156.88,0.2699,0.97059,0.90588,-0.0097656,0.45064
156.89,0.31262,0.95098,0.90588,0.0097656,0.45552
156.9,0.35728,0.94118,0.90588,0.015625,0.46041
156.9,0.4,0.92157,0.90588,0.03125,0.4653
156.91,0.44466,0.90588,0.91176,0.041016,0.47116
156.92,0.48738,0.90196,0.90588,0.044922,0.47801
156.93,0.53204,0.90588,0.91176,0.044922,0.48583
156.94,0.57476,0.89608,0.90588,0.044922,0.49267
156.94,0.61748,0.90588,0.91176,0.035156,0.49951
156.95,0.66019,0.94706,0.90196,0.0058594,0.50635
156.96,0.70291,1.0314,0.85098,-0.054688,0.5132
156.97,0.74369,1.0471,0.57059,0.064453,0.51906
156.98,0.78447,0.088235,0.094118,0.58008,0.5259
156.98,0.8233,-0.50196,-0.50196,1.1895,0.53177
156.99,0.86408,-0.50196,-0.50196,1.5,0.53763
157,0.90291,-0.50196,-0.50196,1.5,0.54448
157.01,0.93981,-0.50196,-0.50196,1.4082,0.54936
157.02,0.97476,-0.50196,-0.16667,1.1094,0.55327
157.02,1.0097,-0.49804,0.17451,0.82031,0.55523
157.03,1.0427,-0.12157,0.48431,0.58984,0.55621
157.04,1.0738,0.27451,0.7549,0.33984,0.55523
157.05,1.1029,0.66078,0.98627,0.099609,0.55425
157.06,1.132,0.90196,1.1471,-0.058594,0.55132
157.06,1.1592,1.0765,1.2471,-0.16016,0.54839
157.07,1.1864,1.2627,1.3824,-0.19922,0.54252
157.08,1.2078,1.3471,1.4078,-0.23438,0.53763
157.09,1.2311,1.3627,1.4118,-0.24414,0.53177
157.1,1.2505,1.3784,1.4078,-0.25391,0.52493
157.1,1.2699,1.3784,1.402,-0.25391,0.52004
157.11,1.2874,1.3824,1.398,-0.25977,0.51613
157.12,1.3049,1.3824,1.3882,-0.25977,0.51222
157.13,1.3184,1.3882,1.3784,-0.25977,0.50929
157.14,1.332,1.398,1.3784,-0.26367,0.50538
157.14,1.3437,1.398,1.3784,-0.26953,0.50244
157.15,1.3553,1.4118,1.3784,-0.2793,0.49853
157.16,1.365,1.4235,1.3784,-0.28516,0.4956
157.17,1.3748,1.4431,1.3784,-0.30469,0.49169
157.18,1.3845,1.4627,1.3882,-0.31836,0.4868
157.18,1.3922,1.498,1.3824,-0.34375,0.48289
157.19,1.4,1.5039,1.402,-0.375,0.47898
157.2,1.4058,1.5039,1.4176,-0.41406,0.47507
157.21,1.4117,1.5039,1.4471,-0.46484,0.47312
157.22,1.4155,1.5039,1.4725,-0.49805,0.47019
157.22,1.4194,1.5039,1.5039,-0.49805,0.46628
157.23,1.4214,1.5039,1.5039,-0.49805,0.46237
157.24,1.4175,1.5039,1.5039,-0.49805,0.46041
157.25,1.4155,1.5039,1.5039,-0.49805,0.45846
157.26,1.4078,1.5039,1.5039,-0.49805,0.4565
157.26,1.4,1.5039,1.5039,-0.49805,0.45455
157.27,1.3864,1.5039,1.4529,-0.49805,0.45259
157.28,1.3728,1.5039,1.3529,-0.43359,0.45161
157.29,1.3553,1.4784,1.2471,-0.34375,0.45064
157.3,1.3379,1.3471,1.151,-0.25977,0.44868
157.3,1.3204,1.2373,1.0725,-0.18945,0.44673
157.31,1.301,1.151,1.0157,-0.13477,0.44477
157.32,1.2816,1.0824,0.97647,-0.09375,0.44379
157.33,1.2621,1.0373,0.95098,-0.064453,0.44282
157.34,1.2408,1.002,0.94706,-0.044922,0.44184
157.34,1.2214,0.99216,0.93725,-0.029297,0.44184
157.35,1.1981,0.97647,0.93137,-0.025391,0.44282
157.36,1.1767,0.97059,0.94118,-0.019531,0.44379
157.37,1.1534,0.97647,0.93725,-0.013672,0.44379
157.38,1.1301,0.97059,0.94706,-0.0097656,0.44477
157.38,1.1049,0.96667,0.93725,-0.013672,0.44477
157.39,1.0796,0.96667,0.94118,-0.0039062,0.44477
157.4,1.0544,0.97059,0.93725,-0.0097656,0.44575
157.41,1.0291,0.97059,0.94118,-0.013672,0.44575
157.42,1.0019,0.97647,0.94118,-0.013672,0.44673
157.42,0.9767,0.97647,0.94706,-0.013672,0.44673
157.43,0.94951,0.97647,0.94118,-0.013672,0.4477
157.44,0.92427,0.97647,0.94706,-0.013672,0.4477
157.45,0.90097,0.97647,0.94118,-0.019531,0.4477
157.46,0.87573,0.96667,0.94706,-0.0097656,0.4477
157.46,0.85437,0.96667,0.94118,-0.0039062,0.4477
157.47,0.83301,0.96078,0.94706,-0.0097656,0.44868
157.48,0.81553,0.96078,0.93725,-0.013672,0.44966
157.49,0.79612,0.95686,0.93725,-0.0097656,0.44966
157.5,0.77864,0.96078,0.93725,-0.0039062,0.45064
157.5,0.76311,0.96078,0.94118,-0.0039062,0.45064
157.51,0.74757,0.96078,0.94118,-0.0039062,0.45064
157.52,0.73398,0.95686,0.93725,-0.0097656,0.45064
157.53,0.72039,0.95686,0.94706,-0.013672,0.45064
157.54,0.70874,0.95686,0.94118,-0.0097656,0.45259
157.54,0.69709,0.95686,0.94706,-0.013672,0.45552
157.55,0.68544,0.95686,0.94706,-0.013672,0.45943
157.56,0.67379,0.96078,0.95098,-0.013672,0.46237
157.57,0.66408,0.96078,0.95098,-0.0097656,0.4653
157.58,0.65243,0.97059,0.95098,-0.013672,0.47019
157.58,0.64078,0.97647,0.96078,-0.019531,0.47507
157.59,0.63107,0.98627,0.98627,-0.013672,0.48094
157.6,0.61942,1.0059,1.002,-0.025391,0.4868
157.61,0.60971,1.0118,1.0157,-0.025391,0.49462
157.62,0.6,1.0118,1.002,-0.025391,0.50244
157.62,0.59029,0.98627,0.97059,-0.025391,0.51026
157.63,0.58252,0.98627,0.92549,-0.035156,0.51711
157.64,0.57282,0.99216,0.92157,-0.029297,0.52493
157.65,0.56505,0.97059,0.92549,-0.019531,0.53372
157.66,0.55534,0.94706,0.92157,-0.0039062,0.5435
157.66,0.54563,0.93137,0.92549,0.0058594,0.55327
157.67,0.53786,0.92157,0.92549,0.019531,0.56109
157.68,0.52816,0.91569,0.92549,0.019531,0.56891
157.69,0.51845,0.91176,0.92549,0.019531,0.57674
157.7,0.50874,0.91569,0.92549,0.019531,0.58456
157.7,0.50097,0.92157,0.92157,0.015625,0.5914
157.71,0.49126,0.96667,0.91569,-0.019531,0.59824
157.72,0.48155,1.0412,0.82157,-0.064453,0.60411
157.73,0.47184,0.61569,0.3902,0.20508,0.60997
157.74,0.46019,-0.21176,-0.24314,0.73047,0.61486
157.74,0.45049,-0.50196,-0.50196,1.25,0.61877
157.75,0.44078,-0.50196,-0.50196,1.5,0.62366
157.76,0.43107,-0.50196,-0.50196,1.4531,0.62757
157.77,0.42136,-0.50196,-0.50196,1.1992,0.6305
157.78,0.41359,-0.50196,-0.10196,0.92383,0.63148
157.78,0.40388,-0.36275,0.21961,0.67969,0.63148
157.79,0.39417,0.0078431,0.5451,0.47461,0.63148
157.8,0.38447,0.4098,0.83137,0.22461,0.6305
157.81,0.3767,0.7549,1.0725,0.025391,0.62854
157.82,0.36699,0.94706,1.2078,-0.10938,0.62463
157.82,0.35922,1.1275,1.3373,-0.16406,0.6217
