Time [s], RESP, PLETH, II, V, AVR, CVP
75.144,0.261,0.65005,0.51478,0.55479,0.39532,37.04
75.152,0.25806,0.67253,0.53448,0.56458,0.37562,37.04
75.16,0.25513,0.68915,0.55542,0.58023,0.34975,37.04
75.168,0.25318,0.70088,0.57512,0.58023,0.33005,37.04
75.176,0.25024,0.7087,0.58498,0.59002,0.32512,37.04
75.184,0.24829,0.71163,0.5702,0.58023,0.3399,37.04
75.192,0.24536,0.71065,0.53448,0.56458,0.36453,37.04
75.2,0.2434,0.70577,0.5,0.54012,0.39532,37.04
75.208,0.24047,0.69892,0.47537,0.52544,0.4298,37.04
75.216,0.23851,0.6911,0.44458,0.50978,0.45443,37.04
75.224,0.23656,0.68133,0.41995,0.50489,0.49015,37.04
75.232,0.23363,0.6696,0.39039,0.49511,0.51478,37.04
75.24,0.23167,0.65787,0.38054,0.49511,0.52463,37.04
75.248,0.22972,0.64516,0.38054,0.5,0.52956,37.04
75.256,0.22678,0.63245,0.38054,0.5,0.52463,37.04
75.264,0.22483,0.61877,0.38054,0.49511,0.52463,37.04
75.272,0.2219,0.60508,0.38547,0.50489,0.5197,37.04
75.28,0.21896,0.5914,0.38547,0.50489,0.5197,37.04
75.288,0.21701,0.57771,0.39039,0.50978,0.5197,37.04
75.296,0.21505,0.56696,0.39532,0.50978,0.51478,37.04
75.304,0.2131,0.55621,0.40025,0.52544,0.49507,37.04
75.312,0.21212,0.54643,0.39532,0.54501,0.53448,37.04
75.32,0.20919,0.53763,0.4298,0.61546,0.61453,37.04
75.328,0.20723,0.52884,0.46552,0.64971,0.69458,37.04
75.336,0.20528,0.52102,0.46059,0.5499,0.75,37.04
75.344,0.20235,0.51417,0.48522,0.36497,0.69458,37.04
75.352,0.20039,0.50831,0.46552,0.22994,0.66502,37.04
75.36,0.19844,0.50244,0.4298,0.29452,0.72044,37.04
75.368,0.19648,0.4956,0.38054,0.37965,0.67488,37.04
75.376,0.19453,0.48974,0.40517,0.47456,0.55542,37.04
75.384,0.19159,0.48387,0.41995,0.50978,0.4803,37.04
75.392,0.18866,0.47605,0.42488,0.53033,0.45443,37.04
75.4,0.18475,0.47019,0.41995,0.52544,0.44951,37.04
75.408,0.18182,0.46334,0.41995,0.52544,0.44458,37.04
75.416,0.17889,0.4565,0.41502,0.52544,0.43966,37.04
75.424,0.17595,0.44868,0.41995,0.53033,0.43966,37.04
75.432,0.17302,0.44086,0.41502,0.52544,0.44458,37.04
75.44,0.17009,0.43402,0.41995,0.52544,0.43966,37.04
75.448,0.16813,0.42717,0.41502,0.51957,0.43473,37.04
75.456,0.16618,0.42131,0.42488,0.51957,0.4298,37.04
75.464,0.16422,0.41544,0.4298,0.51468,0.43473,37.04
75.472,0.16325,0.40958,0.4298,0.51468,0.4298,37.04
75.48,0.16227,0.40274,0.42488,0.51468,0.4298,37.04
75.488,0.16129,0.39687,0.4298,0.51468,0.4298,37.04
75.496,0.16031,0.39101,0.42488,0.51468,0.4298,37.04
75.504,0.16031,0.3871,0.41995,0.51468,0.4298,37.04
75.512,0.16031,0.38221,0.41502,0.51468,0.43473,37.04
75.52,0.16031,0.37732,0.41995,0.50978,0.42488,37.04
75.528,0.16031,0.37243,0.4101,0.50978,0.4298,37.04
75.536,0.16129,0.36755,0.41502,0.50978,0.42488,37.04
75.544,0.16227,0.36266,0.40517,0.50978,0.42488,37.04
75.552,0.16325,0.35875,0.4101,0.50978,0.41995,37.04
75.56,0.1652,0.35386,0.41502,0.50489,0.41502,37.04
75.568,0.16716,0.34995,0.41995,0.5,0.40517,37.04
75.576,0.16911,0.34702,0.41995,0.5,0.40025,37.04
75.584,0.17107,0.34311,0.41995,0.5,0.39532,37.04
75.592,0.17302,0.34213,0.42488,0.5,0.39039,37.04
75.6,0.17595,0.34115,0.4298,0.5,0.38054,37.04
75.608,0.17791,0.34018,0.43966,0.5,0.38054,37.04
75.616,0.17986,0.33822,0.44458,0.49022,0.38054,37.04
75.624,0.18182,0.33724,0.44458,0.5,0.38054,37.04
75.632,0.18377,0.33627,0.44458,0.50489,0.38054,37.04
75.64,0.18475,0.33431,0.46059,0.50978,0.38054,37.04
75.648,0.18573,0.33138,0.47044,0.50978,0.38547,37.04
75.656,0.18671,0.32845,0.47537,0.51468,0.39039,37.04
75.664,0.18671,0.32454,0.4803,0.51957,0.40025,37.04
75.672,0.18768,0.32063,0.49015,0.52544,0.40025,37.04
75.68,0.18768,0.31769,0.49015,0.52544,0.4101,37.04
75.688,0.18866,0.31476,0.49015,0.53033,0.41502,37.04
75.696,0.18964,0.31378,0.49015,0.52544,0.42488,37.04
75.704,0.18964,0.31281,0.49015,0.52544,0.42488,37.04
75.712,0.18964,0.31183,0.49015,0.52544,0.42488,37.04
75.72,0.18964,0.31085,0.49015,0.51957,0.42488,37.04
75.728,0.18964,0.30987,0.49015,0.51957,0.4298,37.04
75.736,0.18964,0.30792,0.49015,0.51957,0.4298,37.04
75.744,0.18964,0.30596,0.49015,0.52544,0.43473,37.04
75.752,0.18964,0.30499,0.49015,0.51957,0.43473,37.04
75.76,0.19062,0.30303,0.48522,0.52544,0.43966,37.04
75.768,0.19062,0.30205,0.49015,0.52544,0.43473,37.04
75.776,0.19062,0.30108,0.49015,0.52544,0.43966,37.04
75.784,0.19159,0.29912,0.49015,0.51957,0.43473,37.04
75.792,0.19257,0.29814,0.48522,0.52544,0.43473,37.04
75.8,0.19355,0.29717,0.48522,0.53033,0.4298,37.04
75.808,0.19453,0.29619,0.49015,0.52544,0.4298,37.04
75.816,0.1955,0.29521,0.49015,0.52544,0.4298,37.04
75.824,0.19746,0.29717,0.49015,0.53033,0.4298,37.04
75.832,0.19941,0.30303,0.49015,0.53033,0.43473,37.04
75.84,0.20039,0.31476,0.49015,0.53033,0.4298,37.04
75.848,0.20137,0.33236,0.49015,0.53033,0.4298,37.04
75.856,0.20332,0.35679,0.49507,0.53033,0.4298,37.04
75.864,0.2043,0.38905,0.49015,0.52544,0.4298,37.04
75.872,0.20626,0.4262,0.49015,0.52544,0.4298,37.04
75.88,0.20821,0.46725,0.49015,0.51468,0.42488,37.04
75.888,0.21017,0.50929,0.49507,0.51468,0.42488,37.04
75.896,0.21212,0.54545,0.50493,0.52544,0.41995,37.04
75.904,0.21408,0.57771,0.51478,0.53033,0.40517,37.04
75.912,0.21701,0.61193,0.52956,0.53523,0.39532,37.04
75.92,0.21896,0.64223,0.54557,0.54501,0.38054,37.04
75.928,0.22092,0.66862,0.56034,0.55479,0.36453,37.04
75.936,0.22287,0.69013,0.5899,0.56458,0.33498,37.04
75.944,0.22385,0.70577,0.60961,0.57534,0.31527,37.04
75.952,0.22581,0.71554,0.63054,0.58023,0.30049,37.04
75.96,0.22678,0.71945,0.61453,0.58023,0.31034,37.04
75.968,0.22776,0.72043,0.58498,0.55969,0.33005,37.04
75.976,0.22874,0.71652,0.55542,0.53523,0.36453,37.04
75.984,0.22972,0.71065,0.52956,0.50978,0.39532,37.04
75.992,0.22972,0.70381,0.50985,0.50489,0.41995,37.04
76,0.22972,0.69501,0.49015,0.49022,0.44458,37.04
76.008,0.22972,0.68524,0.46552,0.48532,0.47537,37.04
76.016,0.22874,0.67449,0.44458,0.48043,0.49015,37.04
76.024,0.22874,0.66373,0.44458,0.48532,0.49507,37.04
76.032,0.22776,0.652,0.44458,0.48043,0.49507,37.04
76.04,0.22678,0.6393,0.44458,0.48043,0.49015,37.04
76.048,0.22581,0.62561,0.44458,0.48043,0.49507,37.04
76.056,0.22385,0.61193,0.44951,0.48043,0.49015,37.04
76.064,0.2219,0.59726,0.45443,0.48043,0.48522,37.04
76.072,0.21994,0.5826,0.46059,0.48532,0.48522,37.04
76.08,0.21799,0.56891,0.46059,0.49511,0.4803,37.04
76.088,0.21603,0.55523,0.46552,0.50978,0.47537,37.04
76.096,0.21408,0.5435,0.48522,0.57534,0.5702,37.04
76.104,0.21114,0.5347,0.51478,0.63014,0.64532,37.04
76.112,0.20919,0.52688,0.50985,0.63992,0.7303,37.04
76.12,0.20626,0.52004,0.54557,0.44521,0.73522,37.04
76.128,0.20332,0.51417,0.52463,0.2544,0.65025,37.04
76.136,0.20039,0.50831,0.49507,0.22994,0.69951,37.04
76.144,0.19648,0.50342,0.4298,0.33464,0.70443,37.04
76.152,0.19355,0.49756,0.41502,0.42955,0.58005,37.04
76.16,0.19062,0.49169,0.45443,0.49511,0.48522,37.04
76.168,0.18768,0.48583,0.46059,0.50978,0.44458,37.04
76.176,0.18475,0.47996,0.44458,0.50978,0.43473,37.04
76.184,0.18182,0.4741,0.44458,0.50978,0.4298,37.04
76.192,0.17986,0.46725,0.44458,0.50978,0.43473,37.04
76.2,0.17693,0.46139,0.44458,0.50978,0.4298,37.04
76.208,0.174,0.45357,0.44458,0.50978,0.42488,37.04
76.216,0.17107,0.44477,0.44458,0.50978,0.42488,37.04
76.224,0.16911,0.43597,0.43966,0.50978,0.4298,37.04
76.232,0.16716,0.42717,0.43966,0.50978,0.43473,37.04
76.24,0.1652,0.41838,0.43966,0.50978,0.42488,37.04
76.248,0.16422,0.41056,0.43966,0.50489,0.42488,37.04
76.256,0.16227,0.40274,0.43966,0.5,0.42488,37.04
76.264,0.16227,0.39589,0.43473,0.5,0.42488,37.04
76.272,0.16129,0.39003,0.43473,0.5,0.41995,37.04
76.28,0.16227,0.38416,0.42488,0.5,0.42488,37.04
76.288,0.16227,0.37928,0.4298,0.5,0.42488,37.04
76.296,0.16325,0.37537,0.4298,0.5,0.41995,37.04
76.304,0.1652,0.37243,0.41995,0.49511,0.41995,37.04
76.312,0.16618,0.36852,0.41995,0.5,0.41995,37.04
76.32,0.16813,0.36364,0.41995,0.49511,0.4101,37.04
76.328,0.17009,0.35875,0.41502,0.49511,0.4101,37.04
76.336,0.17302,0.35484,0.41995,0.49022,0.40517,37.04
76.344,0.17595,0.35093,0.41502,0.49022,0.40025,37.04
76.352,0.17889,0.34702,0.41502,0.48532,0.40025,37.04
76.36,0.18182,0.34311,0.41502,0.48532,0.39532,37.04
76.368,0.18573,0.3392,0.41995,0.48532,0.38547,37.04
76.376,0.18964,0.33627,0.41995,0.49022,0.38547,37.04
76.384,0.19355,0.33333,0.42488,0.48532,0.38054,37.04
76.392,0.19746,0.33138,0.4298,0.49022,0.38054,37.04
76.4,0.20235,0.32942,0.4298,0.49511,0.38054,37.04
76.408,0.20626,0.32747,0.4298,0.50489,0.38054,37.04
76.416,0.21017,0.32454,0.43473,0.50489,0.38547,37.04
76.424,0.2131,0.3216,0.44458,0.50978,0.39039,37.04
76.432,0.21701,0.31867,0.44458,0.50978,0.39532,37.04
76.44,0.21994,0.31672,0.46059,0.52544,0.40025,37.04
76.448,0.22385,0.31378,0.46059,0.53033,0.40517,37.04
76.456,0.22678,0.31183,0.46552,0.53033,0.41502,37.04
76.464,0.22972,0.30987,0.46059,0.53523,0.42488,37.04
76.472,0.23167,0.30792,0.46552,0.53523,0.42488,37.04
76.48,0.2346,0.30596,0.46059,0.53523,0.4298,37.04
76.488,0.23656,0.30401,0.47044,0.53523,0.43966,37.04
76.496,0.23851,0.30205,0.46552,0.53523,0.44458,37.04
76.504,0.24047,0.30108,0.47044,0.53523,0.44458,37.04
76.512,0.24242,0.29912,0.47044,0.53523,0.43966,37.04
76.52,0.24438,0.29717,0.47044,0.53523,0.44458,37.04
76.528,0.24633,0.29619,0.46059,0.53033,0.44951,37.04
76.536,0.24927,0.29423,0.46552,0.52544,0.44951,37.04
76.544,0.2522,0.29228,0.46059,0.53033,0.44951,37.04
76.552,0.25513,0.29032,0.46059,0.53523,0.44951,37.04
76.56,0.25806,0.28739,0.45443,0.53033,0.44951,37.04
76.568,0.261,0.28543,0.44951,0.53033,0.44951,37.04
76.576,0.26393,0.28348,0.44951,0.53033,0.44951,37.04
76.584,0.26686,0.28152,0.44951,0.53523,0.44951,37.04
76.592,0.26979,0.28055,0.44951,0.53523,0.44458,37.04
76.6,0.27468,0.28152,0.44951,0.53523,0.44458,37.04
76.608,0.27957,0.28543,0.44951,0.53523,0.44951,37.04
76.616,0.28446,0.29326,0.44951,0.53033,0.44458,37.04
76.624,0.29032,0.30694,0.44951,0.53523,0.44951,37.04
76.632,0.29521,0.32747,0.45443,0.53033,0.44458,37.04
76.64,0.3001,0.35386,0.44951,0.53033,0.44458,37.04
76.648,0.30401,0.3871,0.44458,0.53523,0.44951,37.04
76.656,0.3089,0.42522,0.44951,0.52544,0.44951,37.04
76.664,0.31378,0.46628,0.45443,0.53033,0.44458,37.04
76.672,0.31965,0.50831,0.45443,0.53033,0.43966,37.04
76.68,0.32649,0.54839,0.47044,0.53523,0.42488,37.04
76.688,0.33236,0.58456,0.48522,0.54501,0.41502,37.04
76.696,0.3392,0.6129,0.49507,0.54501,0.40025,37.04
76.704,0.34604,0.63539,0.51478,0.55479,0.38547,37.04
76.712,0.35288,0.65591,0.52463,0.56458,0.37562,37.04
76.72,0.35973,0.67253,0.55049,0.58023,0.34975,37.04
76.728,0.36461,0.68426,0.56034,0.58513,0.33005,37.04
76.736,0.37048,0.6911,0.5702,0.59002,0.32512,37.04
76.744,0.37537,0.69404,0.53941,0.57534,0.34975,37.04
76.752,0.38025,0.69208,0.50985,0.5499,0.37562,37.04
76.76,0.38612,0.68817,0.47537,0.53523,0.41502,37.04
76.768,0.39101,0.68133,0.44458,0.50978,0.44458,37.04
76.776,0.39687,0.67253,0.41995,0.50978,0.47537,37.04
76.784,0.40274,0.66276,0.40025,0.50978,0.49507,37.04
76.792,0.40762,0.65298,0.38054,0.5,0.51478,37.04
76.8,0.41251,0.64223,0.37562,0.49022,0.52463,37.04
76.808,0.41642,0.63148,0.37562,0.49022,0.52956,37.04
76.816,0.42033,0.61779,0.37562,0.49511,0.5197,37.04
76.824,0.42522,0.60508,0.39039,0.5,0.5197,37.04
76.832,0.42913,0.5914,0.39039,0.5,0.5197,37.04
76.84,0.43304,0.57771,0.39039,0.5,0.51478,37.04
76.848,0.43793,0.565,0.38547,0.5,0.50985,37.04
76.856,0.44184,0.5523,0.40025,0.50978,0.50493,37.04
76.864,0.44575,0.54057,0.40025,0.51468,0.49507,37.04
76.872,0.44868,0.52981,0.41502,0.55969,0.55542,37.04
76.88,0.45161,0.52004,0.44951,0.62524,0.63054,37.04
76.888,0.45455,0.51026,0.47044,0.64481,0.70936,37.04
76.896,0.4565,0.50244,0.49015,0.54012,0.74015,37.04
76.904,0.45846,0.49462,0.51478,0.33953,0.6601,37.04
76.912,0.46041,0.48876,0.46552,0.24951,0.69458,37.04
76.92,0.46139,0.48289,0.4101,0.31996,0.71552,37.04
76.928,0.46334,0.47703,0.35961,0.4002,0.65025,37.04
76.936,0.46432,0.47116,0.39039,0.48532,0.52956,37.04
76.944,0.4653,0.4653,0.40025,0.50978,0.4803,37.04
76.952,0.46628,0.45846,0.40517,0.51957,0.46059,37.04
76.96,0.46725,0.45161,0.40025,0.52544,0.44951,37.04
76.968,0.46823,0.44477,0.40517,0.52544,0.44458,37.04
76.976,0.47019,0.43695,0.40025,0.51957,0.44951,37.04
76.984,0.47214,0.43011,0.40517,0.51957,0.44458,37.04
76.992,0.4741,0.42424,0.40517,0.52544,0.44951,37.04
77,0.47605,0.41935,0.40517,0.51957,0.43966,37.04
77.008,0.47898,0.41349,0.40025,0.52544,0.44458,37.04
77.016,0.48289,0.40567,0.4101,0.51957,0.44458,37.04
77.024,0.48583,0.39883,0.4101,0.51957,0.43966,37.04
77.032,0.49071,0.39101,0.4101,0.51468,0.43473,37.04
77.04,0.49462,0.38416,0.41502,0.51468,0.43473,37.04
77.048,0.49853,0.37732,0.4101,0.51468,0.4298,37.04
77.056,0.50244,0.37048,0.4101,0.50978,0.4298,37.04
77.064,0.50538,0.36461,0.40517,0.50978,0.43473,37.04
77.072,0.50929,0.35973,0.40517,0.50978,0.43473,37.04
77.08,0.5132,0.35484,0.40517,0.50978,0.42488,37.04
77.088,0.51711,0.35093,0.40517,0.50489,0.42488,37.04
77.096,0.52199,0.348,0.40517,0.50489,0.41995,37.04
77.104,0.52688,0.34604,0.4101,0.50489,0.41502,37.04
77.112,0.53079,0.34311,0.40517,0.5,0.4101,37.04
77.12,0.5347,0.34018,0.4101,0.49511,0.40517,37.04
77.128,0.53861,0.33627,0.4101,0.49022,0.40025,37.04
77.136,0.54252,0.33236,0.41502,0.49511,0.39532,37.04
77.144,0.54643,0.32845,0.4101,0.49022,0.39039,37.04
77.152,0.55034,0.32454,0.42488,0.5,0.38547,37.04
77.16,0.55523,0.3216,0.41995,0.49511,0.39039,37.04
77.168,0.56012,0.31769,0.41995,0.49511,0.38054,37.04
77.176,0.565,0.31574,0.4298,0.5,0.38054,37.04
77.184,0.56989,0.31378,0.43473,0.5,0.38054,37.04
77.192,0.5738,0.31281,0.43966,0.50489,0.38054,37.04
77.2,0.57869,0.31281,0.44458,0.50978,0.39039,37.04
77.208,0.5826,0.31183,0.44458,0.51468,0.39532,37.04
77.216,0.58651,0.30987,0.44951,0.51957,0.40025,37.04
77.224,0.58944,0.30792,0.45443,0.53033,0.40517,37.04
77.232,0.59335,0.30596,0.45443,0.53523,0.41995,37.04
77.24,0.59629,0.30303,0.46059,0.53523,0.42488,37.04
77.248,0.59922,0.30108,0.45443,0.53523,0.4298,37.04
77.256,0.60215,0.3001,0.44951,0.53523,0.43966,37.04
77.264,0.60508,0.29814,0.45443,0.53523,0.44458,37.04
77.272,0.60704,0.29619,0.45443,0.53523,0.44458,37.04
77.28,0.60997,0.29423,0.45443,0.53523,0.44458,37.04
77.288,0.61193,0.29326,0.46059,0.53523,0.44458,37.04
77.296,0.61388,0.29228,0.45443,0.53523,0.44951,37.04
77.304,0.61681,0.29032,0.46059,0.53523,0.44458,37.04
77.312,0.61975,0.28837,0.45443,0.53523,0.44951,37.04
77.32,0.62268,0.28641,0.45443,0.53523,0.44951,37.04
77.328,0.62561,0.28446,0.45443,0.53523,0.44951,37.04
77.336,0.62854,0.2825,0.44951,0.53033,0.44951,37.04
77.344,0.6305,0.28055,0.44458,0.53033,0.44951,37.04
77.352,0.63343,0.27957,0.44951,0.53033,0.44951,37.04
77.36,0.63539,0.27957,0.44951,0.53033,0.44951,37.04
77.368,0.63832,0.27957,0.44458,0.53033,0.44951,37.04
77.376,0.64027,0.27957,0.44458,0.52544,0.44951,37.04
77.384,0.64223,0.28152,0.44951,0.53033,0.44951,37.04
77.392,0.64516,0.28641,0.44458,0.53033,0.44951,37.04
77.4,0.64809,0.29423,0.44458,0.53033,0.44951,37.04
77.408,0.65103,0.30792,0.44458,0.53523,0.45443,37.04
77.416,0.65494,0.32942,0.44458,0.53523,0.44951,37.04
77.424,0.65885,0.35679,0.44458,0.53033,0.44951,37.04
77.432,0.66178,0.39101,0.44458,0.52544,0.44951,37.04
77.44,0.66471,0.42913,0.44458,0.53033,0.45443,37.04
77.448,0.66667,0.47019,0.44951,0.53033,0.44951,37.04
77.456,0.66862,0.51026,0.45443,0.53033,0.44458,37.04
77.464,0.67058,0.54839,0.46552,0.53033,0.43473,37.04
77.472,0.67351,0.58358,0.47537,0.54012,0.41995,37.04
77.48,0.67546,0.6129,0.49015,0.55479,0.40517,37.04
77.488,0.6784,0.63539,0.51478,0.55969,0.39039,37.04
77.496,0.68133,0.65103,0.52956,0.57045,0.36946,37.04
77.504,0.68524,0.66471,0.55049,0.58023,0.34975,37.04
77.512,0.68817,0.67449,0.56034,0.59002,0.33005,37.04
77.52,0.6911,0.68133,0.56527,0.59491,0.34483,37.04
77.528,0.69404,0.68328,0.52463,0.57045,0.36946,37.04
77.536,0.69599,0.68133,0.49507,0.54501,0.39532,37.04
77.544,0.69795,0.67742,0.46552,0.53033,0.4298,37.04
77.552,0.6999,0.6696,0.44458,0.51468,0.44951,37.04
77.56,0.70088,0.6608,0.41995,0.50978,0.47537,37.04
77.568,0.70283,0.65005,0.39532,0.50489,0.5,37.04
77.576,0.70381,0.63734,0.38054,0.5,0.5197,37.04
77.584,0.70577,0.62561,0.38054,0.5,0.52463,37.04
77.592,0.70674,0.6129,0.37562,0.49511,0.52463,37.04
77.6,0.70772,0.60215,0.38054,0.49022,0.5197,37.04
77.608,0.70772,0.58944,0.38547,0.49022,0.5197,37.04
77.616,0.70772,0.57674,0.39532,0.5,0.51478,37.04
77.624,0.70772,0.565,0.39532,0.5,0.50985,37.04
77.632,0.70772,0.55327,0.39532,0.50489,0.51478,37.04
77.64,0.70577,0.54252,0.40025,0.51468,0.5,37.04
77.648,0.70479,0.53177,0.39532,0.53523,0.49507,37.04
77.656,0.70283,0.52199,0.43473,0.59491,0.59483,37.04
77.664,0.70088,0.5132,0.46552,0.64971,0.66995,37.04
77.672,0.69795,0.5044,0.47044,0.5998,0.74507,37.04
77.68,0.69501,0.49756,0.49507,0.42955,0.69951,37.04
77.688,0.6911,0.49169,0.48522,0.2544,0.6601,37.04
77.696,0.68817,0.4868,0.44458,0.24462,0.71552,37.04
77.704,0.68524,0.48094,0.38054,0.36008,0.72044,37.04
77.712,0.68231,0.47507,0.36946,0.4501,0.58498,37.04
77.72,0.67937,0.47019,0.40517,0.50489,0.5,37.04
77.728,0.67546,0.46432,0.40517,0.51468,0.46552,37.04
77.736,0.67253,0.45748,0.40025,0.51957,0.45443,37.04
77.744,0.6696,0.45161,0.39532,0.51957,0.44951,37.04
77.752,0.66667,0.44575,0.40025,0.51957,0.44951,37.04
77.76,0.66276,0.43891,0.40517,0.51468,0.44458,37.04
77.768,0.65982,0.43109,0.4101,0.51468,0.43966,37.04
77.776,0.65689,0.42326,0.40517,0.51468,0.44458,37.04
77.784,0.65396,0.41642,0.40517,0.51468,0.44458,37.04
77.792,0.652,0.40958,0.40517,0.51468,0.43966,37.04
77.8,0.64907,0.40469,0.41502,0.51468,0.43966,37.04
77.808,0.64712,0.3998,0.41995,0.51468,0.43966,37.04
77.816,0.64516,0.39394,0.41502,0.50978,0.43473,37.04
77.824,0.64321,0.38905,0.41995,0.50978,0.43473,37.04
77.832,0.64223,0.38221,0.41995,0.50489,0.4298,37.04
77.84,0.64027,0.37341,0.41995,0.50978,0.4298,37.04
77.848,0.6393,0.36559,0.42488,0.50978,0.42488,37.04
77.856,0.63734,0.35777,0.41995,0.50489,0.42488,37.04
77.864,0.63636,0.35191,0.41995,0.50489,0.42488,37.04
77.872,0.63539,0.34604,0.41995,0.5,0.42488,37.04
77.88,0.63343,0.34213,0.41995,0.49511,0.41995,37.04
77.888,0.63245,0.3392,0.41995,0.49022,0.41502,37.04
77.896,0.63148,0.33724,0.41995,0.49022,0.4101,37.04
77.904,0.6305,0.33627,0.41995,0.49022,0.40025,37.04
77.912,0.62854,0.33529,0.41995,0.49511,0.40517,37.04
77.92,0.62659,0.33333,0.42488,0.49022,0.39532,37.04
77.928,0.62463,0.33236,0.42488,0.49022,0.39039,37.04
77.936,0.62268,0.3304,0.4298,0.49022,0.38547,37.04
77.944,0.62072,0.32747,0.4298,0.48532,0.38547,37.04
77.952,0.61877,0.32454,0.42488,0.48532,0.39039,37.04
77.96,0.61584,0.3216,0.4298,0.49022,0.38547,37.04
77.968,0.61388,0.31965,0.43966,0.49511,0.38547,37.04
77.976,0.60997,0.31867,0.44458,0.50978,0.39039,37.04
77.984,0.60704,0.31672,0.44951,0.50978,0.39039,37.04
77.992,0.60313,0.31574,0.46059,0.50978,0.40025,37.04
78,0.6002,0.31476,0.46552,0.51468,0.40517,37.04
78.008,0.59629,0.31281,0.47044,0.52544,0.41502,37.04
78.016,0.59238,0.31085,0.47044,0.52544,0.41995,37.04
78.024,0.58847,0.3089,0.47044,0.53033,0.42488,37.04
78.032,0.58553,0.30596,0.47044,0.53033,0.42488,37.04
78.04,0.58065,0.30401,0.47537,0.53523,0.43473,37.04
78.048,0.57576,0.30205,0.47044,0.53523,0.43966,37.04
78.056,0.57087,0.30108,0.47044,0.53033,0.44458,37.04
78.064,0.56598,0.3001,0.47044,0.52544,0.44458,37.04
78.072,0.56109,0.29814,0.47537,0.53033,0.44458,37.04
78.08,0.55621,0.29717,0.47044,0.52544,0.44951,37.04
78.088,0.55132,0.29521,0.47537,0.52544,0.44951,37.04
78.096,0.54741,0.29521,0.47044,0.52544,0.44951,37.04
78.104,0.54154,0.29326,0.47044,0.53033,0.44951,37.04
78.112,0.53666,0.2913,0.47044,0.52544,0.44458,37.04
78.12,0.53079,0.28837,0.47044,0.53033,0.44458,37.04
78.128,0.52493,0.28543,0.47044,0.53033,0.44458,37.04
78.136,0.51906,0.28348,0.47044,0.52544,0.43966,37.04
78.144,0.51222,0.28152,0.47044,0.53523,0.43966,37.04
78.152,0.50635,0.28152,0.47044,0.53523,0.43473,37.04
78.16,0.49951,0.28348,0.47044,0.53033,0.43966,37.04
78.168,0.49365,0.28935,0.47044,0.53033,0.43966,37.04
78.176,0.48778,0.3001,0.47044,0.53033,0.43473,37.04
78.184,0.48192,0.31672,0.47044,0.53033,0.43473,37.04
78.192,0.47703,0.33529,0.47044,0.53523,0.43473,37.04
78.2,0.47116,0.35777,0.47044,0.53523,0.43473,37.04
78.208,0.4653,0.38905,0.47044,0.53523,0.44458,37.04
78.216,0.45943,0.4262,0.47044,0.53523,0.44458,37.04
78.224,0.45357,0.46823,0.47044,0.53033,0.43966,37.04
78.232,0.44673,0.51124,0.4803,0.52544,0.4298,37.04
78.24,0.44086,0.55327,0.49015,0.53523,0.42488,37.04
78.248,0.435,0.59238,0.49507,0.54012,0.4101,37.04
78.256,0.42913,0.62757,0.51478,0.5499,0.40025,37.04
78.264,0.42326,0.65689,0.52463,0.55479,0.38547,37.04
78.272,0.4174,0.68035,0.55049,0.57534,0.35961,37.04
78.28,0.41056,0.69795,0.5702,0.58023,0.3399,37.04
78.288,0.40371,0.7087,0.58498,0.59002,0.32512,37.04
78.296,0.39589,0.71359,0.57512,0.59491,0.33498,37.04
78.304,0.38905,0.71652,0.54557,0.57045,0.35468,37.04
78.312,0.38123,0.71554,0.50985,0.54501,0.39039,37.04
78.32,0.37341,0.71163,0.4803,0.53033,0.41995,37.04
78.328,0.36559,0.70577,0.44458,0.51957,0.44951,37.04
78.336,0.35777,0.69697,0.42488,0.50978,0.47537,37.04
78.344,0.35093,0.68719,0.39532,0.5,0.5,37.04
78.352,0.34409,0.67644,0.39532,0.5,0.5197,37.04
78.36,0.33724,0.66471,0.38547,0.5,0.52463,37.04
78.368,0.3304,0.65298,0.38547,0.49511,0.5197,37.04
78.376,0.32356,0.6393,0.38054,0.5,0.52463,37.04
78.384,0.31672,0.62463,0.39532,0.49022,0.5197,37.04
78.392,0.30987,0.61193,0.39532,0.5,0.5197,37.04
78.4,0.30303,0.59824,0.39532,0.50489,0.51478,37.04
78.408,0.29717,0.58358,0.39532,0.50489,0.51478,37.04
78.416,0.29032,0.56989,0.40517,0.50978,0.50493,37.04
78.424,0.28348,0.55816,0.39532,0.52544,0.5,37.04
78.432,0.27761,0.54643,0.41502,0.57534,0.58498,37.04
78.44,0.27077,0.53763,0.45443,0.63992,0.66502,37.04
78.448,0.26393,0.52884,0.46552,0.64481,0.74507,37.04
78.456,0.25806,0.52102,0.4803,0.45988,0.75493,37.04
78.464,0.25122,0.5132,0.48522,0.2544,0.66502,37.04
78.472,0.24438,0.50538,0.45443,0.22994,0.70936,37.04
78.48,0.23754,0.49853,0.39039,0.34442,0.7303,37.04
78.488,0.23167,0.49169,0.37562,0.44521,0.60468,37.04
78.496,0.22581,0.48485,0.41502,0.50489,0.50985,37.04
78.504,0.21994,0.47801,0.41995,0.51957,0.47537,37.04
78.512,0.21505,0.47019,0.40025,0.52544,0.46059,37.04
78.52,0.20919,0.46237,0.40517,0.52544,0.45443,37.04
78.528,0.20332,0.45455,0.40025,0.53033,0.45443,37.04
78.536,0.19746,0.44673,0.4101,0.52544,0.44951,37.04
