Time [s], RESP, II, V, AVR, PLETH
79.96,0.45492,0.66992,0.66504,0.375,1.7322
79.968,0.44759,0.45508,0.60986,0.58984,1.7146
79.976,0.43953,0.52002,0.625,0.5249,1.6989
79.984,0.43171,0.58984,0.62988,0.4751,1.6862
79.992,0.42316,0.625,0.56982,0.43506,1.6755
80,0.41461,0.625,0.5249,0.4248,1.6676
80.008,0.40508,0.625,0.50977,0.41992,1.6637
80.016,0.3958,0.60986,0.49023,0.43506,1.6628
80.024,0.38578,0.54492,0.49023,0.47021,1.6647
80.032,0.37576,0.47021,0.49023,0.52979,1.6676
80.04,0.36599,0.43994,0.49023,0.56006,1.6716
80.048,0.35646,0.43506,0.4751,0.55518,1.6764
80.056,0.34693,0.41504,0.47021,0.56006,1.6843
80.064,0.33765,0.3999,0.47021,0.58008,1.7009
80.072,0.32714,0.4502,0.49512,0.52002,1.7312
80.08,0.31688,0.3501,0.49023,0.60498,1.7801
80.088,0.30564,0.29004,0.64502,0.64502,1.8485
80.096,0.29441,0.4751,0.79004,0.4751,1.9365
80.104,0.28414,0.69482,0.63477,0.31006,2.0381
80.112,0.27388,0.87988,0.16504,0.25488,2.131
80.12,0.26411,1.2197,-0.36475,0.1499,2.2151
80.128,0.25458,0.70996,-0.49951,0.5498,2.303
80.136,0.24359,0.35986,-0.49951,0.75977,2.3822
80.144,0.23284,0.33008,-0.49951,0.68506,2.4467
80.152,0.22062,0.37988,-0.034668,0.60986,2.4907
80.16,0.20865,0.36523,0.33008,0.62012,2.5152
80.168,0.19497,0.37012,0.50977,0.58984,2.522
80.176,0.18153,0.36523,0.58496,0.58496,2.5132
80.184,0.16687,0.39014,0.62012,0.56982,2.4946
80.192,0.15221,0.40479,0.62988,0.53516,2.4702
80.2,0.13804,0.43506,0.64014,0.52002,2.4457
80.208,0.12411,0.44482,0.6499,0.51514,2.4242
80.216,0.11043,0.3999,0.62988,0.55518,2.4047
80.224,0.096995,0.39502,0.62988,0.54492,2.39
80.232,0.082091,0.43506,0.64014,0.5249,2.3812
80.24,0.067432,0.4751,0.65479,0.47998,2.3754
80.248,0.05204,0.43994,0.625,0.52002,2.3685
80.256,0.036648,0.4248,0.61475,0.54492,2.3636
80.264,0.02321,0.41504,0.62012,0.56494,2.3587
80.272,0.010017,0.43994,0.61475,0.52979,2.35
80.28,0.0046421,0.47021,0.625,0.51514,2.3275
80.288,-0.00048864,0.47998,0.60498,0.52002,2.304
80.296,-0.00048864,0.48486,0.58496,0.49512,2.2835
80.304,-0.00048864,0.50977,0.56494,0.45508,2.2522
80.312,-0.00048864,0.52002,0.56006,0.44482,2.219
80.32,-0.00048864,0.5498,0.54004,0.4248,2.1975
80.328,-0.00048864,0.55518,0.54492,0.4248,2.1818
80.336,-0.00048864,0.5752,0.5498,0.40479,2.1681
80.344,-0.00048864,0.59521,0.56006,0.37988,2.1632
80.352,-0.00048864,0.50977,0.54004,0.45996,2.1691
80.36,-0.00048864,0.53516,0.53516,0.46484,2.1769
80.368,-0.00048864,0.62012,0.60986,0.37012,2.1857
80.376,-0.00048864,0.53516,0.62012,0.46484,2.2063
80.384,-0.00048864,0.50977,0.61475,0.49023,2.2278
80.392,-0.00048864,0.60498,0.6748,0.38525,2.2434
80.4,-0.00048864,0.75977,0.7251,0.24023,2.2571
80.408,-0.00048864,0.60986,0.68994,0.37988,2.2659
80.416,-0.00048864,0.4248,0.60498,0.5752,2.2688
80.424,-0.00048864,0.39014,0.60986,0.60986,2.2659
80.432,-0.00048864,0.4248,0.62988,0.58984,2.2542
80.44,-0.00048864,0.49512,0.64014,0.53516,2.2414
80.448,-0.00048864,0.53516,0.6499,0.5,2.2317
80.456,-0.00048864,0.56006,0.64502,0.47021,2.218
80.464,-0.00048864,0.56982,0.65479,0.46484,2.1984
80.472,-0.00048864,0.58496,0.6499,0.47021,2.1789
80.48,-0.00048864,0.6001,0.6499,0.4248,2.1632
80.488,-0.00048864,0.63477,0.6748,0.41992,2.1505
80.496,-0.00048864,0.62012,0.68506,0.43506,2.1427
80.504,-0.00048864,0.64014,0.69482,0.41016,2.1369
80.512,-0.00048864,0.6499,0.70508,0.39502,2.1329
80.52,-0.00048864,0.66016,0.68506,0.38525,2.129
80.528,-0.00048864,0.71484,0.66016,0.34521,2.1251
80.536,-0.00048864,0.75,0.60986,0.29004,2.1212
80.544,-0.00048864,0.75977,0.58984,0.28027,2.1173
80.552,-0.00048864,0.625,0.52979,0.43506,2.1105
80.56,-0.00048864,0.63477,0.5249,0.4248,2.0997
80.568,-0.00048864,0.52002,0.52002,0.49023,2.0899
80.576,-0.00048864,0.5498,0.52979,0.4502,2.0762
80.584,-0.00048864,0.49023,0.51514,0.50977,2.0577
80.592,-0.00048864,0.375,0.48486,0.62012,2.0459
80.6,-0.00048864,0.31982,0.46484,0.66016,2.0479
80.608,-0.00048864,0.35498,0.4502,0.61475,2.0606
80.616,-0.00048864,0.37012,0.45996,0.58984,2.089
80.624,-0.00048864,0.34521,0.52002,0.59521,2.1408
80.632,-0.00048864,0.39014,0.69482,0.54004,2.2151
80.64,-0.00048864,0.43018,0.75488,0.52979,2.3079
80.648,-0.00048864,0.62012,0.52002,0.39502,2.4096
80.656,-0.00048864,0.92969,0.064941,0.26025,2.5112
80.664,-0.00048864,1.165,-0.43994,0.20508,2.6061
80.672,-0.00048864,0.68994,-0.49951,0.55518,2.6872
80.68,-0.00048864,0.44482,-0.49951,0.65479,2.7478
80.688,-0.00048864,0.41504,-0.46973,0.6001,2.7859
80.696,-0.00048864,0.43018,0.080078,0.5752,2.8016
80.704,-0.00048864,0.41992,0.40479,0.54004,2.7977
80.712,-0.00048864,0.37988,0.53516,0.5752,2.7791
80.72,-0.00048864,0.36523,0.58984,0.60498,2.7507
80.728,-0.00048864,0.39014,0.61475,0.56494,2.7136
80.736,-0.00048864,0.43506,0.63477,0.51514,2.6735
80.744,-0.00048864,0.41016,0.62988,0.5498,2.6344
80.752,-0.00048864,0.39014,0.62988,0.5752,2.5992
80.76,-0.00048864,0.41992,0.625,0.54004,2.5699
80.768,-0.00048864,0.43994,0.62988,0.52979,2.5503
80.776,-0.00048864,0.41504,0.625,0.5498,2.5347
80.784,-0.00048864,0.4248,0.62988,0.55518,2.4946
80.792,-0.00048864,0.3999,0.6001,0.56982,2.4467
80.8,-0.00048864,0.39014,0.59521,0.58008,2.4164
80.808,-0.00048864,0.43018,0.61475,0.55518,2.393
80.816,-0.00048864,0.45996,0.58984,0.5,2.3724
80.824,-0.00048864,0.47998,0.58496,0.48486,2.347
80.832,-0.00048864,0.5,0.58008,0.47021,2.3128
80.84,-0.00048864,0.5249,0.5752,0.4502,2.2708
80.848,-0.00048864,0.5498,0.56494,0.43994,2.2248
80.856,-0.00048864,0.56006,0.54492,0.44482,2.172
80.864,-0.00048864,0.56982,0.5249,0.41992,2.1163
80.872,-0.00048864,0.5752,0.52979,0.40479,2.0626
80.88,-0.00048864,0.59521,0.5249,0.39502,2.0117
80.888,-0.00048864,0.58496,0.53516,0.39502,1.9648
80.896,-0.00048864,0.58008,0.54492,0.41504,1.9238
80.904,-0.00048864,0.6001,0.56006,0.3999,1.8905
80.912,-0.00048864,0.56982,0.56982,0.43018,1.8622
80.92,-0.00048864,0.56494,0.58008,0.41992,1.8319
80.928,-0.00048864,0.53516,0.58984,0.43506,1.8016
80.936,-0.00048864,0.5249,0.60498,0.46484,1.7752
80.944,-0.00048864,0.53516,0.60986,0.45996,1.7527
80.952,-0.00048864,0.5,0.60498,0.49023,1.7331
80.96,-0.00048864,0.50488,0.60986,0.5,1.7165
80.968,-0.00048864,0.50977,0.61475,0.50488,1.7038
80.976,-0.00048864,0.5,0.62012,0.49023,1.695
80.984,-0.00048864,0.52002,0.61475,0.49023,1.6882
80.992,-0.00048864,0.51514,0.62988,0.49512,1.6823
81,0.006108,0.53516,0.63477,0.4751,1.6774
81.008,0.012705,0.56006,0.625,0.4502,1.6725
81.016,0.020279,0.5498,0.62988,0.46484,1.6637
81.024,0.028097,0.6001,0.64014,0.43018,1.651
81.032,0.034938,0.62012,0.66016,0.41016,1.6354
81.04,0.042023,0.64014,0.65479,0.3999,1.6149
81.048,0.048375,0.63477,0.65479,0.40479,1.5934
81.056,0.054972,0.6499,0.66504,0.39502,1.5718
81.064,0.06108,0.63477,0.65479,0.41016,1.5503
81.072,0.067432,0.6499,0.60498,0.3999,1.5288
81.08,0.073296,0.64502,0.54004,0.39502,1.5073
81.088,0.07916,0.6748,0.5249,0.3999,1.4839
81.096,0.085756,0.68018,0.49512,0.375,1.4585
81.104,0.092353,0.58984,0.45996,0.4248,1.4379
81.112,0.099682,0.51514,0.46484,0.48486,1.4223
81.12,0.10726,0.4502,0.47021,0.52979,1.4066
81.128,0.11678,0.43018,0.45508,0.55518,1.3949
81.136,0.12656,0.41016,0.45996,0.58008,1.3939
81.144,0.1378,0.39502,0.4502,0.58496,1.4106
81.152,0.14928,0.41016,0.44482,0.55518,1.4516
81.16,0.16101,0.41016,0.45996,0.56006,1.521
81.168,0.17273,0.35498,0.52979,0.58496,1.6168
81.176,0.18471,0.31982,0.68018,0.60498,1.7351
81.184,0.19692,0.43018,0.70508,0.50488,1.8661
81.192,0.21158,0.7002,0.41504,0.31982,2.002
81.2,0.22648,1.0298,-0.084961,0.20996,2.1173
81.208,0.2431,1.1997,-0.49951,0.16992,2.2121
81.216,0.25996,0.64502,-0.49951,0.55518,2.3001
81.224,0.27584,0.45508,-0.49951,0.63477,2.3685
81.232,0.29172,0.41992,-0.36963,0.6001,2.4096
81.24,0.30711,0.43506,0.1499,0.5752,2.4233
81.248,0.3225,0.38525,0.43506,0.58984,2.4164
81.256,0.33863,0.37988,0.5498,0.58008,2.3949
81.264,0.35475,0.36523,0.58984,0.58984,2.3607
81.272,0.37137,0.3501,0.60498,0.60986,2.3216
81.28,0.38798,0.37012,0.60986,0.5752,2.2845
81.288,0.4041,0.39014,0.625,0.56494,2.2532
81.296,0.42047,0.39502,0.625,0.58008,2.2278
81.304,0.43587,0.39014,0.62988,0.5752,2.2082
81.312,0.4515,0.40479,0.61475,0.56006,2.1935
81.32,0.46445,0.43018,0.625,0.54492,2.1808
81.328,0.47764,0.43994,0.625,0.51514,2.1672
81.336,0.48839,0.5,0.625,0.4502,2.1515
81.344,0.49939,0.56006,0.64014,0.39502,2.131
81.352,0.5077,0.44482,0.60498,0.5249,2.1075
81.36,0.51625,0.41016,0.58496,0.56494,2.0811
81.368,0.52236,0.40479,0.58496,0.56982,2.0499
81.376,0.52871,0.46484,0.58496,0.52002,2.0156
81.384,0.53335,0.5,0.56982,0.48486,1.9775
81.392,0.53799,0.53516,0.56494,0.45508,1.9374
81.4,0.54117,0.55518,0.56006,0.4248,1.9062
81.408,0.54459,0.56006,0.54004,0.43506,1.8778
81.416,0.5463,0.56982,0.53516,0.4248,1.8495
81.424,0.54825,0.56006,0.53516,0.43018,1.8231
81.432,0.54899,0.55518,0.54004,0.43994,1.8006
81.44,0.54972,0.56006,0.55518,0.43994,1.782
81.448,0.54947,0.58008,0.58008,0.43506,1.7703
81.456,0.54947,0.6001,0.60498,0.41992,1.7615
81.464,0.5485,0.5498,0.60498,0.4502,1.7537
81.472,0.54776,0.52002,0.60986,0.48486,1.7468
81.48,0.5463,0.5,0.625,0.5,1.741
81.488,0.54508,0.50977,0.62988,0.49023,1.7351
81.496,0.54312,0.52002,0.61475,0.48486,1.7292
81.504,0.54141,0.52979,0.61475,0.4751,1.7253
81.512,0.53872,0.51514,0.62012,0.49023,1.7195
81.52,0.53628,0.54004,0.60986,0.47021,1.7087
81.528,0.53311,0.50977,0.60498,0.50977,1.695
81.536,0.52993,0.50977,0.60986,0.52002,1.6804
81.544,0.52675,0.50488,0.60498,0.52979,1.6647
81.552,0.52358,0.52979,0.60986,0.49512,1.6461
81.56,0.52016,0.56982,0.625,0.46484,1.6246
81.568,0.51674,0.60498,0.64502,0.44482,1.6031
81.576,0.51185,0.59521,0.66504,0.47998,1.5826
81.584,0.50721,0.58984,0.66016,0.46484,1.565
81.592,0.5011,0.60498,0.6748,0.45996,1.5494
81.6,0.49499,0.61475,0.68506,0.4502,1.5386
81.608,0.48791,0.64502,0.66016,0.3999,1.5308
81.616,0.48082,0.7002,0.60986,0.34521,1.521
81.624,0.473,0.71484,0.5498,0.3252,1.5112
81.632,0.46518,0.62988,0.51514,0.4248,1.4985
81.64,0.45785,0.62012,0.49512,0.41992,1.4819
81.648,0.45077,0.5752,0.5,0.45996,1.4643
81.656,0.44393,0.50977,0.49023,0.5,1.4457
81.664,0.43733,0.4502,0.49023,0.54004,1.4301
81.672,0.43147,0.41504,0.4751,0.56006,1.4184
81.68,0.4256,0.36523,0.45996,0.60986,1.4154
81.688,0.42047,0.35498,0.4502,0.61475,1.4282
81.696,0.41534,0.38525,0.45996,0.58008,1.4643
81.704,0.41143,0.39014,0.47021,0.5752,1.5132
81.712,0.40753,0.31006,0.56006,0.62012,1.5797
81.72,0.40435,0.29004,0.70996,0.64502,1.6755
81.728,0.40142,0.4751,0.72998,0.4751,1.7918
81.736,0.39995,0.72998,0.35986,0.31982,1.9189
81.744,0.39873,1.0649,-0.19971,0.24512,2.045
81.752,0.39897,1.1699,-0.49951,0.37012,2.1574
81.76,0.39946,0.55518,-0.49951,0.61475,2.2512
81.768,0.40288,0.4248,-0.49951,0.6499,2.3226
81.776,0.4063,0.39502,-0.25977,0.61475,2.3675
81.784,0.41192,0.37012,0.18994,0.59521,2.3891
81.792,0.41779,0.34521,0.43994,0.59521,2.392
81.8,0.42389,0.35498,0.54492,0.58496,2.3822
81.808,0.43025,0.33008,0.58008,0.6001,2.3627
81.816,0.43684,0.35498,0.60498,0.58496,2.3353
81.824,0.44368,0.35498,0.60986,0.58496,2.3069
81.832,0.45248,0.34521,0.60986,0.6001,2.2786
81.84,0.46128,0.39502,0.62988,0.54004,2.2551
81.848,0.47178,0.3999,0.62012,0.56494,2.2385
81.856,0.48229,0.37012,0.61475,0.58496,2.2278
81.864,0.49255,0.3999,0.60986,0.55518,2.219
81.872,0.50305,0.4502,0.62988,0.5,2.2092
81.88,0.51332,0.45996,0.61475,0.49023,2.1965
81.888,0.52382,0.41504,0.6001,0.54492,2.1779
81.896,0.53482,0.41992,0.6001,0.55518,2.1535
81.904,0.54605,0.43018,0.58496,0.54004,2.1271
81.912,0.55778,0.45508,0.58496,0.51514,2.0978
81.92,0.56975,0.48486,0.58496,0.48486,2.0635
81.928,0.58197,0.50977,0.56494,0.46484,2.0254
81.936,0.59443,0.51514,0.56006,0.4502,1.9824
81.944,0.60689,0.54492,0.55518,0.43994,1.9404
81.952,0.61959,0.5498,0.54004,0.43506,1.9032
81.96,0.63132,0.56982,0.54492,0.43018,1.87
81.968,0.64329,0.56494,0.53516,0.43506,1.8416
81.976,0.65453,0.54004,0.55518,0.45996,1.8192
81.984,0.66602,0.53516,0.56006,0.44482,1.8025
81.992,0.67848,0.56494,0.55518,0.45508,1.7918
82,0.69094,0.5752,0.58984,0.41504,1.7859
82.008,0.70388,0.53516,0.6001,0.44482,1.783
82.016,0.71708,0.5249,0.60498,0.46484,1.782
82.024,0.72929,0.50977,0.60498,0.49023,1.7781
82.032,0.74151,0.50488,0.6001,0.5,1.7713
82.04,0.75324,0.5,0.60498,0.50977,1.7605
82.048,0.76496,0.51514,0.60986,0.51514,1.7478
82.056,0.77742,0.54492,0.625,0.47998,1.7331
82.064,0.78989,0.55518,0.61475,0.45996,1.7165
82.072,0.80308,0.52002,0.60986,0.49512,1.696
82.08,0.81652,0.52979,0.62012,0.50488,1.6725
82.088,0.82995,0.55518,0.62988,0.49023,1.6471
82.096,0.84339,0.56494,0.62988,0.4751,1.6197
82.104,0.85658,0.6001,0.62988,0.45508,1.5953
82.112,0.86978,0.62012,0.63477,0.4248,1.5738
82.12,0.88126,0.625,0.64502,0.43018,1.5494
82.128,0.89299,0.6499,0.65479,0.41016,1.522
82.136,0.90374,0.65479,0.65479,0.39502,1.4927
82.144,0.91449,0.68018,0.66016,0.37012,1.4614
82.152,0.92597,0.7002,0.62012,0.35498,1.4301
82.16,0.9377,0.69482,0.54492,0.36523,1.3998
82.168,0.95016,0.68994,0.52002,0.35986,1.3685
82.176,0.96262,0.6748,0.50488,0.39014,1.3333
82.184,0.97435,0.6499,0.48486,0.3999,1.2972
82.192,0.98607,0.60986,0.49512,0.41504,1.262
82.2,0.99291,0.52002,0.47021,0.47998,1.2346
82.208,1,0.43506,0.4502,0.5498,1.2111
82.216,1,0.41992,0.43506,0.56006,1.1838
82.224,1,0.41504,0.43506,0.56494,1.1593
82.232,1,0.41504,0.43506,0.56006,1.1486
82.24,1,0.41992,0.43994,0.55518,1.1574
82.248,1,0.39014,0.47021,0.5752,1.1916
82.256,1,0.31982,0.60498,0.61475,1.2551
82.264,1,0.43018,0.72998,0.54492,1.3431
82.272,1,0.62012,0.59521,0.39502,1.4477
82.28,1,0.89502,0.16992,0.24512,1.5601
82.288,1,1.1997,-0.39502,0.17529,1.6716
82.296,1,0.75977,-0.49951,0.4751,1.7713
82.304,1,0.45508,-0.49951,0.63477,1.8465
82.312,1,0.36523,-0.49951,0.65479,1.8993
82.32,1,0.40479,-0.080078,0.5752,1.9394
82.328,1,0.37012,0.2749,0.58984,1.9629
82.336,1,0.37012,0.47021,0.58496,1.9687
82.344,1,0.38525,0.54004,0.56982,1.9589
82.352,1,0.37012,0.55518,0.58008,1.9394
82.36,1,0.39014,0.5752,0.56006,1.913
82.368,1,0.3999,0.58496,0.54492,1.8866
82.376,1,0.41504,0.58496,0.5498,1.8631
82.384,1,0.43994,0.58984,0.52002,1.8426
82.392,1,0.44482,0.58496,0.51514,1.827
82.4,1,0.43018,0.58984,0.54004,1.8152
82.408,1,0.4248,0.58496,0.54492,1.8055
82.416,1,0.44482,0.58008,0.51514,1.7957
82.424,1,0.45508,0.58496,0.52979,1.7849
82.432,1,0.47998,0.58008,0.5,1.7722
82.44,1,0.51514,0.58496,0.47021,1.7537
82.448,1,0.48486,0.5498,0.4751,1.7292
82.456,1,0.47998,0.53516,0.48486,1.6999
82.464,1,0.5,0.52979,0.47021,1.6647
82.472,1,0.52979,0.51514,0.43994,1.6276
82.48,1,0.5498,0.51514,0.43018,1.5914
82.488,1,0.55518,0.51514,0.4248,1.5572
82.496,1,0.5498,0.5,0.43506,1.5269
82.504,1,0.53516,0.5,0.44482,1.5044
82.512,1,0.54492,0.51514,0.44482,1.4878
82.52,1,0.54492,0.52002,0.44482,1.4731
82.528,1,0.55518,0.54004,0.43994,1.4594
82.536,1,0.55518,0.56006,0.4502,1.4487
82.544,1,0.5498,0.58008,0.44482,1.4409
82.552,1,0.55518,0.6001,0.4502,1.436
82.56,1,0.56494,0.62988,0.43994,1.433
82.568,1,0.54004,0.64014,0.47998,1.4291
82.576,1,0.5498,0.64502,0.49023,1.4213
82.584,1,0.54492,0.62988,0.4751,1.4135
82.592,1,0.52979,0.62012,0.48486,1.4076
82.6,1,0.5249,0.625,0.49023,1.4027
82.608,1,0.5498,0.625,0.47021,1.3969
82.616,1,0.55518,0.62988,0.46484,1.3851
82.624,1,0.56006,0.625,0.4751,1.3715
82.632,1,0.58008,0.62988,0.45996,1.3568
82.64,1,0.6001,0.63477,0.44482,1.3412
82.648,1,0.60498,0.63477,0.44482,1.3255
82.656,1,0.62988,0.65479,0.4248,1.3099
82.664,1,0.6499,0.66016,0.41504,1.2933
82.672,1,0.66016,0.66504,0.39502,1.2786
82.68,1,0.6499,0.66016,0.41992,1.2659
82.688,1,0.66992,0.66504,0.39014,1.2542
82.696,1,0.68018,0.59521,0.37988,1.2444
82.704,1,0.6748,0.54492,0.38525,1.2395
82.712,1,0.68506,0.5249,0.39014,1.2356
82.72,1,0.7002,0.50977,0.36523,1.2278
82.728,1,0.61475,0.49023,0.43506,1.219
82.736,1,0.51514,0.47998,0.5,1.2063
82.744,1,0.4502,0.4751,0.54004,1.1896
82.752,1,0.43018,0.46484,0.55518,1.173
82.76,1,0.43018,0.46484,0.56006,1.1603
82.768,1,0.41992,0.46484,0.56982,1.1593
82.776,1,0.41016,0.45996,0.5752,1.1789
82.784,1,0.3999,0.4502,0.56494,1.2229
82.792,1,0.34521,0.54004,0.58008,1.2933
82.8,1,0.3252,0.7002,0.59521,1.3744
82.808,1,0.55518,0.75,0.41504,1.4673
82.816,1,0.81006,0.41992,0.26514,1.5865
82.824,1,1.0747,-0.089844,0.19531,1.7165
82.832,1,1.1899,-0.49951,0.18506,1.911
82.84,1,0.45508,-0.49951,0.66504,2.129
82.848,1,0.31006,-0.49951,0.7002,2.2776
82.856,1,0.30029,-0.32959,0.64502,2.3734
82.864,1,0.34521,0.1499,0.60986,2.4262
82.872,1,0.35498,0.43018,0.58984,2.4428
82.88,1,0.34521,0.5498,0.58496,2.4301
82.888,1,0.35986,0.59521,0.59521,2.3949
82.896,1,0.37012,0.625,0.56982,2.3558
82.904,1,0.35498,0.62988,0.58496,2.3187
82.912,1,0.35498,0.62988,0.58496,2.2766
82.92,1,0.37012,0.64014,0.58496,2.2346
82.928,1,0.36523,0.62988,0.56982,2.1965
82.936,1,0.39014,0.64014,0.56494,2.1681
82.944,1,0.37988,0.63477,0.5752,2.1505
82.952,1,0.41504,0.64502,0.54004,2.1417
82.96,1,0.41992,0.64502,0.53516,2.1339
82.968,1,0.3999,0.63477,0.56006,2.1222
82.976,1,0.39014,0.6499,0.58984,2.1026
82.984,1,0.41992,0.65479,0.58496,2.0733
82.992,1,0.43506,0.63477,0.54492,2.0332
83,1,0.43994,0.58496,0.4751,1.9922
83.008,1,0.45996,0.58008,0.45996,1.9492
83.016,1,0.4751,0.58496,0.46484,1.8974
83.024,1,0.48486,0.58496,0.4502,1.8436
83.032,1,0.45508,0.5752,0.49023,1.7957
83.04,1,0.4502,0.5752,0.48486,1.7566
83.048,1,0.4751,0.58008,0.47021,1.7273
83.056,1,0.46484,0.5752,0.49023,1.7067
83.064,1,0.4502,0.59521,0.50488,1.695
83.072,1,0.45996,0.60498,0.49512,1.6911
83.08,1,0.45508,0.62012,0.50488,1.694
83.088,1,0.45508,0.6499,0.51514,1.7019
83.096,1,0.47021,0.66992,0.50488,1.7126
83.104,1,0.4751,0.68018,0.51514,1.7214
83.112,1,0.45996,0.6748,0.51514,1.7263
83.12,1,0.48486,0.66992,0.52002,1.7283
83.128,0.98583,0.48486,0.6748,0.52979,1.7292
83.136,0.9719,0.49023,0.68994,0.54004,1.7263
83.144,0.95871,0.47998,0.6748,0.54492,1.7185
83.152,0.94576,0.5,0.65479,0.50977,1.7058
83.16,0.9333,0.49023,0.6499,0.5,1.6882
83.168,0.92084,0.49512,0.65479,0.49512,1.6657
83.176,0.90618,0.50977,0.66016,0.5,1.6432
83.184,0.89152,0.56982,0.6748,0.44482,1.6207
83.192,0.87466,0.56982,0.68018,0.45996,1.5992
83.2,0.85805,0.58008,0.69482,0.46484,1.5855
83.208,0.84022,0.5752,0.68994,0.47021,1.5748
83.216,0.82262,0.60498,0.7002,0.4502,1.563
83.224,0.80454,0.62988,0.71484,0.41992,1.5523
83.232,0.78646,0.64014,0.68506,0.41504,1.5455
83.24,0.76961,0.62012,0.60986,0.41992,1.5386
83.248,0.75299,0.63477,0.56006,0.40479,1.5298
83.256,0.73736,0.65479,0.56006,0.41992,1.523
83.264,0.72196,0.6748,0.56494,0.40479,1.5161
83.272,0.70584,0.58496,0.5249,0.43018,1.5073
83.28,0.68996,0.49512,0.50488,0.49512,1.4985
83.288,0.67359,0.45508,0.5,0.52979,1.4907
83.296,0.65722,0.3999,0.4751,0.56494,1.4878
83.304,0.64232,0.36523,0.46484,0.59521,1.4966
83.312,0.62766,0.3501,0.47021,0.61475,1.5191
83.32,0.61422,0.39014,0.46484,0.56982,1.564
83.328,0.60078,0.39502,0.49023,0.56494,1.6393
83.336,0.58734,0.31006,0.62012,0.60986,1.7478
83.344,0.57415,0.30029,0.75977,0.62988,1.8856
83.352,0.56071,0.56494,0.6499,0.4248,2.0469
83.36,0.54752,0.81982,0.23486,0.29004,2.2199
83.368,0.53433,1.1997,-0.35986,0.16016,2.3881
83.376,0.52113,0.89014,-0.49951,0.38525,2.5376
83.384,0.50818,0.4751,-0.49951,0.64014,2.6608
83.392,0.49524,0.31982,-0.49951,0.71484,2.7517
83.4,0.48375,0.37012,-0.14502,0.5752,2.8074
83.408,0.47227,0.375,0.28027,0.55518,2.8338
83.416,0.46201,0.33008,0.49512,0.61475,2.8416
83.424,0.45175,0.2749,0.56006,0.66992,2.8328
83.432,0.44222,0.33008,0.60986,0.60986,2.8104
83.44,0.43269,0.36523,0.625,0.58496,2.781
83.448,0.42365,0.31494,0.62988,0.625,2.7498
83.456,0.41461,0.3501,0.62988,0.6001,2.7204
83.464,0.4063,0.38525,0.65479,0.60986,2.696
83.472,0.398,0.39014,0.62988,0.56494,2.6735
83.48,0.39042,0.37012,0.625,0.58496,2.654
83.488,0.38285,0.39502,0.6499,0.58008,2.6364
83.496,0.37576,0.4248,0.75977,0.71973,2.6178
83.504,0.36892,0.41016,0.68506,0.62988,2.5982
83.512,0.36208,0.43506,0.62012,0.5,2.5787
83.52,0.35548,0.53516,0.58496,0.31982,2.5562
83.528,0.34913,0.54004,0.58496,0.37012,2.5259
83.536,0.34302,0.51514,0.6001,0.39502,2.4878
83.544,0.33692,0.53516,0.60498,0.41016,2.4428
83.552,0.33105,0.55518,0.58008,0.39502,2.3939
83.56,0.32519,0.46484,0.5498,0.49023,2.3441
83.568,0.31957,0.49023,0.53516,0.50488,2.2962
83.576,0.31395,0.54004,0.54004,0.43018,2.2522
83.584,0.30833,0.53516,0.54492,0.4502,2.2151
83.592,0.30222,0.51514,0.53516,0.46484,2.1857
83.6,0.29636,0.50977,0.5498,0.46484,2.1642
83.608,0.29001,0.52979,0.56006,0.44482,2.1515
83.616,0.28366,0.53516,0.58008,0.4502,2.1457
83.624,0.27706,0.53516,0.62012,0.4751,2.1427
83.632,0.27071,0.56494,0.6499,0.45508,2.1408
83.64,0.26387,0.5498,0.65479,0.43994,2.1398
83.648,0.25702,0.54492,0.64014,0.4502,2.1398
83.656,0.24823,0.60498,0.66504,0.41016,2.1398
83.664,0.23943,0.58496,0.64502,0.4248,2.1378
83.672,0.22893,0.56006,0.62988,0.48486,2.132
83.68,0.21867,0.59521,0.625,0.40479,2.1222
83.688,0.20669,0.58496,0.61475,0.3999,2.1105
83.696,0.19497,0.50488,0.73486,0.68506,2.0997
83.704,0.18202,0.46484,0.5498,0.50488,2.0899
83.712,0.16931,0.55518,0.52979,0.39502,2.0782
83.72,0.15759,0.58496,0.625,0.40479,2.0655
83.728,0.14586,0.55518,0.61475,0.44482,2.0528
83.736,0.13486,0.53516,0.60498,0.4751,2.0401
83.744,0.12411,0.58984,0.65479,0.4502,2.0264
83.752,0.11165,0.6001,0.65479,0.44482,2.0137
83.76,0.099438,0.59521,0.66504,0.4248,2
83.768,0.086,0.62012,0.6748,0.43506,1.9873
83.776,0.072807,0.62988,0.64014,0.43994,1.9736
83.784,0.060591,0.64014,0.59521,0.45996,1.9609
83.792,0.048375,0.64502,0.53516,0.39014,1.9492
83.8,0.037137,0.65479,0.52002,0.37012,1.9423
83.808,0.025898,0.60986,0.5249,0.44482,1.9335
83.816,0.013926,0.54492,0.5,0.46484,1.9198
83.824,0.0021989,0.49023,0.48486,0.47998,1.9062
83.832,0.00073296,0.45996,0.4751,0.49023,1.8974
83.84,-0.00048864,0.55518,0.54004,0.40479,1.8964
83.848,-0.00048864,0.46484,0.49023,0.39014,1.911
83.856,-0.00048864,0.375,0.45996,0.56982,1.9492
83.864,-0.00048864,0.43506,0.49023,0.52002,2.0156
83.872,-0.00048864,0.26025,0.4751,0.74512,2.1134
