Time [s], PLETH, RESP, II, V, AVR
31.88,0.43304,-0.15648,0.69922,0.4902,0.19412
31.888,0.42717,-0.15648,0.69922,0.5,0.2
31.896,0.42326,-0.15403,0.69531,0.50588,0.19412
31.904,0.42033,-0.15403,0.69922,0.51961,0.2
31.912,0.4174,-0.15403,0.69922,0.52549,0.20392
31.92,0.41447,-0.15403,0.69922,0.52941,0.2
31.928,0.41153,-0.15403,0.70508,0.53529,0.19412
31.936,0.40958,-0.15403,0.71484,0.53922,0.19412
31.944,0.40762,-0.15159,0.7207,0.5451,0.18824
31.952,0.40567,-0.15159,0.72461,0.5451,0.19412
31.96,0.40469,-0.15159,0.7207,0.5451,0.18824
31.968,0.40371,-0.15159,0.73047,0.5451,0.17451
31.976,0.40274,-0.15403,0.72461,0.53922,0.17843
31.984,0.40176,-0.15403,0.7207,0.5451,0.18824
31.992,0.40176,-0.15648,0.72461,0.53922,0.18431
32,0.40078,-0.15648,0.73047,0.5451,0.18431
32.008,0.3998,-0.15892,0.73047,0.5451,0.18431
32.016,0.3998,-0.15892,0.73047,0.5451,0.17843
32.024,0.39785,-0.15892,0.72461,0.5451,0.18824
32.032,0.39687,-0.16137,0.73047,0.53922,0.17451
32.04,0.39492,-0.16137,0.72461,0.5451,0.18431
32.048,0.39198,-0.16137,0.74414,0.55098,0.16863
32.056,0.39003,-0.16381,0.75,0.56471,0.15882
32.064,0.38807,-0.16626,0.77539,0.57059,0.14314
32.072,0.38612,-0.16626,0.78516,0.58039,0.13333
32.08,0.38416,-0.1687,0.79883,0.57451,0.12353
32.088,0.38416,-0.17115,0.79883,0.5902,0.12353
32.096,0.38612,-0.17115,0.82031,0.57059,0.11961
32.104,0.39003,-0.17359,0.79883,0.5549,0.12353
32.112,0.39883,-0.17359,0.79492,0.5451,0.12353
32.12,0.41056,-0.17604,0.7793,0.53529,0.12941
32.128,0.42815,-0.17848,0.74414,0.51961,0.1549
32.136,0.44966,-0.17848,0.72461,0.51961,0.17843
32.144,0.47605,-0.18093,0.71484,0.52549,0.19412
32.152,0.5044,-0.18337,0.70508,0.51961,0.19412
32.16,0.53372,-0.18337,0.69922,0.51569,0.2
32.168,0.56305,-0.18582,0.70508,0.51961,0.19412
32.176,0.58944,-0.18826,0.70508,0.51569,0.19412
32.184,0.61193,-0.19071,0.69922,0.51569,0.2
32.192,0.62757,-0.19315,0.69922,0.51961,0.2
32.2,0.63636,-0.19315,0.70508,0.53529,0.19412
32.208,0.64223,-0.1956,0.69531,0.61961,0.21961
32.216,0.64223,-0.19804,0.7793,0.68627,0.16471
32.224,0.63636,-0.20049,1.0645,0.57451,-0.072549
32.232,0.62659,-0.20293,1.3789,0.31373,-0.35686
32.24,0.61388,-0.20293,1.4297,0.20392,-0.39216
32.248,0.59824,-0.20293,1.1348,0.3549,-0.086275
32.256,0.5826,-0.20538,0.91406,0.46471,0.10392
32.264,0.56598,-0.20538,0.67969,0.48431,0.25882
32.272,0.54936,-0.20538,0.50977,0.43922,0.37059
32.28,0.53372,-0.20782,0.41992,0.37451,0.41569
32.288,0.51808,-0.20782,0.41602,0.33529,0.40392
32.296,0.5044,-0.20782,0.49414,0.36471,0.34902
32.304,0.49267,-0.20782,0.58984,0.41961,0.27451
32.312,0.48094,-0.20782,0.64062,0.4549,0.23333
32.32,0.46823,-0.20782,0.66406,0.47451,0.21373
32.328,0.4565,-0.20538,0.67578,0.48039,0.2
32.336,0.44575,-0.20538,0.68945,0.4902,0.18824
32.344,0.43597,-0.20293,0.69922,0.49412,0.18431
32.352,0.42913,-0.20293,0.70508,0.4902,0.17843
32.36,0.42326,-0.20049,0.7207,0.4902,0.16863
32.368,0.42131,-0.20049,0.72461,0.49412,0.16863
32.376,0.42229,-0.19804,0.7207,0.48431,0.16863
32.384,0.42522,-0.19804,0.72461,0.48039,0.15882
32.392,0.43011,-0.1956,0.73047,0.47451,0.1549
32.4,0.43597,-0.1956,0.74023,0.47451,0.14902
32.408,0.44379,-0.19315,0.74023,0.47451,0.14902
32.416,0.45161,-0.19071,0.74023,0.47451,0.14902
32.424,0.45846,-0.19071,0.75,0.4451,0.12941
32.432,0.4653,-0.18826,0.75977,0.42549,0.11373
32.44,0.47019,-0.18582,0.76562,0.4098,0.10392
32.448,0.47312,-0.18337,0.77539,0.39412,0.098039
32.456,0.47507,-0.18337,0.7793,0.38039,0.084314
32.464,0.47507,-0.18093,0.78516,0.35882,0.078431
32.472,0.47312,-0.17848,0.79492,0.3549,0.07451
32.48,0.47116,-0.17848,0.79492,0.3451,0.068627
32.488,0.46041,-0.17604,0.78906,0.3451,0.07451
32.496,0.44477,-0.17604,0.78906,0.3549,0.078431
32.504,0.435,-0.17359,0.7793,0.37451,0.088235
32.512,0.4262,-0.17115,0.77539,0.39412,0.098039
32.52,0.41838,-0.17115,0.75977,0.41961,0.12353
32.528,0.41056,-0.1687,0.75,0.43922,0.14314
32.536,0.40274,-0.16626,0.74023,0.4549,0.1549
32.544,0.39687,-0.16381,0.72461,0.47059,0.16863
32.552,0.39003,-0.16137,0.71484,0.48039,0.17451
32.56,0.38416,-0.15892,0.70898,0.4902,0.18431
32.568,0.38025,-0.15648,0.7207,0.50588,0.18431
32.576,0.37732,-0.15648,0.71484,0.51569,0.18824
32.584,0.37537,-0.15403,0.7207,0.51961,0.19412
32.592,0.37439,-0.15159,0.72461,0.52549,0.18824
32.6,0.37439,-0.15159,0.72461,0.51961,0.18431
32.608,0.37537,-0.14914,0.73047,0.52549,0.17843
32.616,0.37537,-0.14914,0.73438,0.53529,0.17451
32.624,0.37537,-0.1467,0.74023,0.52941,0.16863
32.632,0.37537,-0.1467,0.74414,0.53529,0.16863
32.64,0.37537,-0.1467,0.75,0.53922,0.16863
32.648,0.37537,-0.14425,0.74414,0.53922,0.16863
32.656,0.37537,-0.14425,0.74414,0.53922,0.17451
32.664,0.37537,-0.14425,0.75,0.53529,0.16863
32.672,0.37537,-0.14425,0.73438,0.53529,0.17451
32.68,0.37341,-0.14425,0.74023,0.53922,0.17451
32.688,0.37146,-0.14425,0.73438,0.53922,0.16863
32.696,0.37048,-0.14425,0.74023,0.53529,0.17451
32.704,0.3695,-0.14425,0.74023,0.53529,0.17451
32.712,0.36755,-0.1467,0.75391,0.55098,0.15882
32.72,0.36461,-0.1467,0.76953,0.56471,0.14902
32.728,0.36266,-0.14914,0.78516,0.57059,0.13333
32.736,0.3607,-0.14914,0.79492,0.57451,0.12353
32.744,0.35875,-0.14914,0.81055,0.58039,0.11373
32.752,0.35875,-0.14914,0.81055,0.57059,0.11373
32.76,0.35973,-0.15159,0.82031,0.56471,0.1098
32.768,0.36461,-0.15159,0.81445,0.55098,0.1098
32.776,0.37439,-0.15403,0.79492,0.5451,0.12353
32.784,0.3871,-0.15403,0.7793,0.52941,0.12353
32.792,0.40176,-0.15648,0.75391,0.51961,0.14902
32.8,0.41838,-0.15892,0.73047,0.51961,0.17451
32.808,0.44086,-0.16137,0.7207,0.51961,0.19412
32.816,0.46725,-0.16137,0.71484,0.51961,0.18824
32.824,0.4956,-0.16381,0.70508,0.51569,0.19412
32.832,0.52493,-0.16626,0.70508,0.51569,0.19412
32.84,0.55132,-0.1687,0.70508,0.51569,0.2
32.848,0.5738,-0.17115,0.70508,0.51569,0.2
32.856,0.5914,-0.17359,0.70898,0.51569,0.19412
32.864,0.60313,-0.17604,0.70508,0.53922,0.2
32.872,0.60802,-0.17848,0.69922,0.63529,0.2098
32.88,0.60802,-0.18093,0.80469,0.68627,0.14314
32.888,0.60215,-0.18093,1.125,0.52941,-0.13137
32.896,0.59335,-0.18337,1.3984,0.26863,-0.37843
32.904,0.5826,-0.18582,1.4297,0.20392,-0.39216
32.912,0.56794,-0.18582,1.0996,0.37451,-0.05098
32.92,0.55327,-0.18582,0.87891,0.46471,0.12941
32.928,0.53666,-0.18582,0.6543,0.48039,0.27843
32.936,0.52102,-0.18582,0.5,0.42941,0.38039
32.944,0.50538,-0.18582,0.41602,0.37059,0.41961
32.952,0.49071,-0.18582,0.43555,0.33922,0.39412
32.96,0.47703,-0.18582,0.50586,0.37451,0.33922
32.968,0.46237,-0.18582,0.5957,0.42549,0.27843
32.976,0.44966,-0.18582,0.64062,0.47059,0.23922
32.984,0.43695,-0.18582,0.66406,0.4902,0.21961
32.992,0.42717,-0.18582,0.68555,0.49412,0.2
33,0.41838,-0.18337,0.69922,0.49412,0.18824
33.008,0.40958,-0.18337,0.70508,0.49412,0.18431
33.016,0.40274,-0.18337,0.71484,0.49412,0.16863
33.024,0.39883,-0.18093,0.71484,0.5,0.17451
33.032,0.39589,-0.18093,0.72461,0.49412,0.16471
33.04,0.39589,-0.17848,0.73438,0.4902,0.15882
33.048,0.39883,-0.17848,0.74023,0.4902,0.14902
33.056,0.40371,-0.17604,0.74023,0.47451,0.14902
33.064,0.40958,-0.17604,0.75,0.47451,0.13922
33.072,0.41642,-0.17359,0.75,0.47059,0.13922
33.08,0.42326,-0.17115,0.75391,0.46078,0.12353
33.088,0.43011,-0.1687,0.75977,0.44902,0.12353
33.096,0.435,-0.16626,0.76953,0.42941,0.11961
33.104,0.43988,-0.16381,0.77539,0.4098,0.10392
33.112,0.44282,-0.15892,0.78516,0.39412,0.094118
33.12,0.44477,-0.15648,0.78516,0.37451,0.088235
33.128,0.44477,-0.15159,0.78516,0.3549,0.094118
33.136,0.44379,-0.1467,0.79492,0.34902,0.078431
33.144,0.44086,-0.14181,0.78906,0.3451,0.078431
33.152,0.43793,-0.13692,0.79492,0.3451,0.078431
33.16,0.43304,-0.13203,0.78906,0.3549,0.088235
33.168,0.42717,-0.12469,0.77539,0.37451,0.098039
33.176,0.42033,-0.1198,0.76562,0.4,0.11961
33.184,0.41447,-0.11247,0.75,0.41569,0.13922
33.192,0.40958,-0.10269,0.74414,0.4451,0.1549
33.2,0.40469,-0.095355,0.73438,0.46078,0.16471
33.208,0.39883,-0.085575,0.72461,0.48039,0.17451
33.216,0.39394,-0.07824,0.72461,0.4902,0.16863
33.224,0.38807,-0.06846,0.7207,0.4902,0.18431
33.232,0.38319,-0.061125,0.7207,0.4902,0.18431
33.24,0.37928,-0.051345,0.70508,0.5098,0.19412
33.248,0.37634,-0.04401,0.70898,0.51961,0.19412
33.256,0.37341,-0.03423,0.71484,0.51961,0.19412
33.264,0.37146,-0.02445,0.72461,0.52941,0.18431
33.272,0.37048,-0.01467,0.72461,0.52941,0.18824
33.28,0.3695,-0.007335,0.73438,0.53529,0.17843
33.288,0.3695,0.002445,0.74023,0.53529,0.17451
33.296,0.3695,0.00978,0.73438,0.52941,0.17451
33.304,0.3695,0.017115,0.74023,0.53529,0.17451
33.312,0.36852,0.02445,0.74023,0.53922,0.17451
33.32,0.36755,0.031785,0.74414,0.53529,0.16863
33.328,0.36559,0.03912,0.74414,0.53529,0.16863
33.336,0.36364,0.046455,0.74414,0.53922,0.16863
33.344,0.36168,0.05379,0.74414,0.5451,0.17451
33.352,0.35875,0.061125,0.74023,0.53529,0.16863
33.36,0.35679,0.06846,0.73438,0.53529,0.17843
33.368,0.35484,0.075795,0.74414,0.52941,0.17451
33.376,0.35191,0.080685,0.75,0.5451,0.17451
33.384,0.34995,0.08802,0.75977,0.5549,0.16863
33.392,0.348,0.09291,0.76562,0.56078,0.15882
33.4,0.34604,0.10024,0.77539,0.57059,0.14902
33.408,0.34506,0.10513,0.79492,0.56471,0.13333
33.416,0.34506,0.11247,0.81055,0.57451,0.12353
33.424,0.348,0.11736,0.82031,0.56471,0.11961
33.432,0.35386,0.12469,0.81055,0.55098,0.12353
33.44,0.36364,0.12958,0.78906,0.53922,0.12941
33.448,0.3783,0.13692,0.78516,0.53529,0.12941
33.456,0.39883,0.14181,0.75977,0.52549,0.14314
33.464,0.42326,0.1467,0.73438,0.52549,0.16863
33.472,0.45064,0.15159,0.72461,0.51961,0.17843
33.48,0.48094,0.15892,0.7207,0.51569,0.18431
33.488,0.50733,0.16381,0.71484,0.51569,0.18824
33.496,0.53177,0.17115,0.7207,0.51569,0.19412
33.504,0.55621,0.17604,0.71484,0.5098,0.19412
33.512,0.57771,0.18337,0.71484,0.5098,0.18824
33.52,0.59531,0.18826,0.72461,0.51569,0.18824
33.528,0.60606,0.1956,0.71484,0.52549,0.19412
33.536,0.61095,0.20049,0.70898,0.61569,0.21373
33.544,0.61095,0.20538,0.79492,0.68627,0.16471
33.552,0.60508,0.21027,1.0801,0.58039,-0.072549
33.56,0.59433,0.21516,1.4082,0.29412,-0.36275
33.568,0.58162,0.22005,1.4746,0.15882,-0.41176
33.576,0.56696,0.22494,1.125,0.29412,-0.092157
33.584,0.55132,0.22983,0.875,0.39412,0.10392
33.592,0.53666,0.23472,0.64453,0.43529,0.26471
33.6,0.52297,0.23961,0.5,0.4098,0.35882
33.608,0.50929,0.2445,0.42578,0.36471,0.4
33.616,0.4956,0.24694,0.44922,0.33529,0.38039
33.624,0.48289,0.25183,0.51953,0.36471,0.32353
33.632,0.47019,0.25428,0.60938,0.42941,0.25882
33.64,0.45748,0.25917,0.66016,0.47059,0.22353
33.648,0.44575,0.26161,0.67969,0.49412,0.20392
33.656,0.435,0.2665,0.69531,0.49412,0.19412
33.664,0.42424,0.27139,0.70508,0.5,0.18431
33.672,0.41544,0.27628,0.70898,0.5,0.17843
33.68,0.4086,0.28117,0.71484,0.5,0.17451
33.688,0.40567,0.28606,0.72461,0.5,0.17451
33.696,0.40371,0.28851,0.73438,0.5,0.16471
33.704,0.40371,0.2934,0.74023,0.4902,0.15882
33.712,0.40567,0.29829,0.74023,0.48431,0.16471
33.72,0.40958,0.30073,0.74414,0.4902,0.1549
33.728,0.41447,0.30562,0.75,0.48039,0.14902
33.736,0.42033,0.30807,0.75,0.47451,0.14902
33.744,0.42717,0.31296,0.75977,0.46471,0.13333
33.752,0.43304,0.3154,0.76562,0.4549,0.12941
33.76,0.43891,0.31785,0.76953,0.43529,0.12353
33.768,0.44379,0.32274,0.7793,0.41569,0.1098
33.776,0.4477,0.32518,0.78516,0.40392,0.098039
33.784,0.44966,0.32763,0.78906,0.38431,0.094118
33.792,0.44966,0.33007,0.78906,0.37059,0.088235
33.8,0.44868,0.33496,0.78906,0.3549,0.084314
33.808,0.44673,0.33985,0.78906,0.34902,0.088235
33.816,0.44379,0.3423,0.78906,0.34902,0.084314
33.824,0.43988,0.34719,0.78906,0.3549,0.094118
33.832,0.43402,0.35208,0.78516,0.37451,0.10392
33.84,0.42815,0.35697,0.77539,0.39412,0.11961
33.848,0.42131,0.36186,0.76562,0.41569,0.12353
33.856,0.41544,0.36675,0.75,0.43529,0.14314
33.864,0.40958,0.37164,0.74023,0.46078,0.14902
33.872,0.40371,0.37408,0.73047,0.47451,0.16471
33.88,0.39785,0.37897,0.72461,0.48431,0.17451
33.888,0.39394,0.38142,0.70898,0.5,0.17843
33.896,0.39101,0.38631,0.71484,0.5,0.18824
33.904,0.38807,0.38875,0.71484,0.50588,0.18824
33.912,0.38612,0.39364,0.70898,0.51961,0.19412
33.92,0.38416,0.39609,0.7207,0.52549,0.18824
33.928,0.38319,0.39853,0.72461,0.52549,0.18824
33.936,0.38123,0.40098,0.72461,0.52549,0.17843
33.944,0.38123,0.40342,0.73438,0.52941,0.17451
33.952,0.38025,0.40587,0.73047,0.53529,0.17451
33.96,0.37928,0.40831,0.73438,0.53922,0.17451
33.968,0.3783,0.41076,0.74023,0.53529,0.17451
33.976,0.37732,0.4132,0.74023,0.53529,0.16863
33.984,0.37634,0.4132,0.74414,0.52941,0.16863
33.992,0.37537,0.41565,0.74023,0.52941,0.17451
34,0.37537,0.41565,0.74414,0.52941,0.16471
34.008,0.37439,0.41565,0.74023,0.52941,0.16863
34.016,0.37243,0.41565,0.73438,0.52941,0.16863
34.024,0.37048,0.41565,0.73438,0.53922,0.16863
34.032,0.36852,0.41565,0.74023,0.53529,0.16863
34.04,0.36657,0.41565,0.74023,0.53529,0.16863
34.048,0.36461,0.4132,0.74023,0.53529,0.16863
34.056,0.36266,0.4132,0.76953,0.56078,0.14902
34.064,0.3607,0.41076,0.7793,0.57059,0.13333
34.072,0.35973,0.40831,0.79492,0.58039,0.12353
34.08,0.3607,0.40587,0.80469,0.58039,0.11373
34.088,0.36364,0.40342,0.81445,0.56471,0.11961
34.096,0.36852,0.40098,0.80469,0.55098,0.12353
34.104,0.37732,0.39609,0.79492,0.5451,0.12353
34.112,0.39198,0.39364,0.77539,0.53529,0.12941
34.12,0.41251,0.38875,0.75391,0.51961,0.14314
34.128,0.43695,0.38386,0.73047,0.51961,0.17451
34.136,0.46628,0.37897,0.7207,0.51961,0.18431
34.144,0.49853,0.37164,0.70898,0.5098,0.18824
34.152,0.53079,0.36675,0.70898,0.5098,0.19412
34.16,0.56207,0.35697,0.70898,0.51569,0.18824
34.168,0.59042,0.34963,0.71484,0.51569,0.18824
34.176,0.6129,0.3423,0.70508,0.5098,0.19412
34.184,0.62952,0.33496,0.71484,0.51569,0.19412
34.192,0.63734,0.32763,0.69922,0.53529,0.2
34.2,0.64027,0.31785,0.69922,0.62941,0.21373
34.208,0.63832,0.31051,0.79492,0.68627,0.1549
34.216,0.63245,0.30073,1.125,0.5451,-0.11765
34.224,0.6217,0.2934,1.4238,0.27843,-0.38235
34.232,0.60899,0.28362,1.459,0.17843,-0.40784
34.24,0.59433,0.27384,1.0898,0.33529,-0.066667
34.248,0.57967,0.2665,0.85547,0.42941,0.12353
34.256,0.56403,0.25917,0.61914,0.46078,0.28431
34.264,0.55034,0.25183,0.48047,0.41569,0.37451
34.272,0.53763,0.24205,0.4043,0.36471,0.41569
34.28,0.52493,0.23472,0.43555,0.33529,0.3902
34.288,0.51417,0.22738,0.50586,0.37059,0.33922
34.296,0.50538,0.22005,0.58984,0.41961,0.27451
34.304,0.49462,0.21027,0.63477,0.46471,0.23333
34.312,0.48387,0.20293,0.6543,0.4902,0.21961
34.32,0.47312,0.1956,0.67969,0.4902,0.20392
34.328,0.46334,0.18826,0.68555,0.4902,0.19412
34.336,0.45259,0.18093,0.69531,0.49412,0.18824
34.344,0.44379,0.17359,0.69922,0.5,0.18431
34.352,0.43695,0.1687,0.70508,0.5,0.17451
34.36,0.43206,0.16381,0.71484,0.5,0.17843
34.368,0.42913,0.15648,0.72461,0.49412,0.16471
34.376,0.42815,0.15159,0.72461,0.4902,0.15882
34.384,0.43011,0.1467,0.73438,0.48039,0.14902
34.392,0.43402,0.14181,0.74414,0.47451,0.14902
34.4,0.43793,0.13692,0.75,0.47059,0.14314
34.408,0.44184,0.13203,0.74414,0.4549,0.14314
34.416,0.4477,0.12714,0.75391,0.4451,0.12353
34.424,0.45161,0.12225,0.76953,0.42549,0.12353
34.432,0.45552,0.11736,0.77539,0.41569,0.1098
34.44,0.45943,0.11247,0.77539,0.39412,0.098039
34.448,0.46237,0.11002,0.7793,0.37451,0.088235
34.456,0.46432,0.10513,0.7793,0.3549,0.084314
34.464,0.46334,0.10269,0.78906,0.34902,0.078431
34.472,0.46139,0.0978,0.79492,0.33922,0.078431
34.48,0.45846,0.095355,0.79492,0.3451,0.078431
34.488,0.45455,0.090465,0.7793,0.3549,0.088235
34.496,0.45064,0.08802,0.77539,0.38039,0.098039
34.504,0.44477,0.085575,0.76562,0.4,0.11961
34.512,0.43891,0.08313,0.75391,0.41961,0.12941
34.52,0.43206,0.080685,0.74023,0.43922,0.1549
34.528,0.42522,0.07824,0.73047,0.46078,0.16471
34.536,0.41935,0.075795,0.72461,0.47451,0.17451
34.544,0.41349,0.07335,0.7207,0.4902,0.17843
34.552,0.4086,0.070905,0.7207,0.5,0.18431
34.56,0.40274,0.06846,0.70898,0.50588,0.19412
34.568,0.39883,0.066015,0.70898,0.51569,0.18824
34.576,0.39492,0.06357,0.70898,0.51961,0.19412
34.584,0.39296,0.061125,0.7207,0.51569,0.19412
34.592,0.39101,0.05868,0.72461,0.52549,0.18824
34.6,0.39003,0.056235,0.73047,0.53529,0.17843
34.608,0.38905,0.05379,0.73047,0.53529,0.17843
34.616,0.38807,0.0489,0.73438,0.52549,0.17451
34.624,0.3871,0.046455,0.74023,0.52941,0.17451
34.632,0.38514,0.04401,0.74414,0.53529,0.17451
34.64,0.38416,0.03912,0.74414,0.52549,0.17451
34.648,0.38221,0.036675,0.74414,0.52941,0.17451
34.656,0.38123,0.031785,0.74023,0.52549,0.17451
34.664,0.3783,0.02934,0.74023,0.52941,0.16863
34.672,0.37634,0.02445,0.73047,0.52941,0.16471
34.68,0.37341,0.022005,0.73438,0.52941,0.17451
34.688,0.37048,0.017115,0.73438,0.53529,0.17451
34.696,0.36755,0.01467,0.74414,0.52941,0.16471
34.704,0.36461,0.00978,0.75,0.5451,0.15882
34.712,0.36168,0.00489,0.76562,0.5549,0.14902
34.72,0.35973,0.002445,0.77539,0.56471,0.14314
34.728,0.35679,-0.002445,0.78906,0.57059,0.12941
34.736,0.35484,-0.00489,0.79883,0.57059,0.12353
34.744,0.35484,-0.00978,0.81445,0.58039,0.11373
34.752,0.35582,-0.012225,0.82031,0.56471,0.1098
34.76,0.3607,-0.017115,0.79492,0.5549,0.12353
34.768,0.37048,-0.022005,0.78906,0.53922,0.12353
34.776,0.38514,-0.02445,0.76953,0.51961,0.13922
34.784,0.40078,-0.02934,0.74414,0.51961,0.1549
34.792,0.42033,-0.03423,0.72461,0.51961,0.17843
34.8,0.44477,-0.03912,0.71484,0.51961,0.18431
34.808,0.4741,-0.041565,0.71484,0.5098,0.18824
34.816,0.50635,-0.046455,0.70508,0.50588,0.18824
34.824,0.53763,-0.051345,0.69922,0.5098,0.19412
34.832,0.56598,-0.05379,0.70898,0.51569,0.19412
34.84,0.59042,-0.05868,0.70508,0.5098,0.2
34.848,0.60899,-0.06357,0.70898,0.51569,0.19412
34.856,0.61975,-0.066015,0.69922,0.53922,0.2098
34.864,0.62366,-0.070905,0.69531,0.63529,0.21373
34.872,0.6217,-0.075795,0.82422,0.67647,0.12353
34.88,0.61486,-0.07824,1.1699,0.5098,-0.16275
34.888,0.60411,-0.08313,1.4199,0.2549,-0.38824
34.896,0.59238,-0.08802,1.3242,0.18824,-0.28824
34.904,0.57674,-0.09291,1.0742,0.37059,-0.041176
34.912,0.56109,-0.0978,0.83984,0.4549,0.14902
34.92,0.54448,-0.10024,0.61523,0.46471,0.30392
34.928,0.52786,-0.10513,0.4707,0.41569,0.3902
34.936,0.51222,-0.10758,0.41016,0.34902,0.41961
34.944,0.49756,-0.11247,0.4043,0.32353,0.39412
34.952,0.48387,-0.11491,0.51562,0.36471,0.32941
34.96,0.47019,-0.11736,0.59961,0.42549,0.26863
34.968,0.45552,-0.1198,0.64062,0.46078,0.23333
34.976,0.44282,-0.12225,0.66406,0.48039,0.21961
34.984,0.43109,-0.12469,0.67969,0.48431,0.20392
34.992,0.42229,-0.12714,0.68555,0.48431,0.19412
35,0.41251,-0.12958,0.69922,0.4902,0.18431
35.008,0.40469,-0.12958,0.69922,0.48431,0.18824
35.016,0.39883,-0.13203,0.70898,0.48431,0.17451
35.024,0.39589,-0.13447,0.71484,0.48431,0.17451
35.032,0.39394,-0.13692,0.71484,0.48039,0.16863
35.04,0.39589,-0.13692,0.7207,0.47451,0.15882
35.048,0.39883,-0.13936,0.73047,0.47451,0.14902
35.056,0.40371,-0.13936,0.73438,0.47059,0.14902
35.064,0.40958,-0.13936,0.74414,0.46078,0.13922
35.072,0.41544,-0.14181,0.75,0.44902,0.13922
35.08,0.42131,-0.14181,0.75391,0.43529,0.12353
35.088,0.42717,-0.14181,0.75977,0.41961,0.11961
35.096,0.43109,-0.14181,0.76953,0.40392,0.10392
35.104,0.435,-0.14181,0.77539,0.38039,0.098039
35.112,0.43695,-0.14181,0.77539,0.37059,0.094118
35.12,0.43695,-0.14181,0.77539,0.3549,0.084314
35.128,0.43597,-0.14181,0.78516,0.33922,0.078431
35.136,0.43304,-0.14181,0.78516,0.33922,0.084314
35.144,0.42913,-0.14181,0.78906,0.33922,0.078431
35.152,0.42424,-0.14181,0.78516,0.34902,0.088235
35.16,0.41838,-0.14181,0.7793,0.37059,0.098039
35.168,0.41251,-0.14181,0.76562,0.39412,0.11961
35.176,0.40567,-0.14181,0.75391,0.42549,0.13333
35.184,0.3998,-0.14181,0.74414,0.4451,0.14902
35.192,0.39394,-0.14181,0.72461,0.46078,0.16863
35.2,0.3871,-0.14181,0.70898,0.47059,0.17843
35.208,0.38221,-0.14181,0.71484,0.48431,0.18431
35.216,0.37634,-0.14181,0.70508,0.49412,0.19412
35.224,0.37146,-0.14181,0.70898,0.50588,0.19412
35.232,0.36755,-0.14181,0.71484,0.5098,0.19412
35.24,0.36461,-0.14181,0.70898,0.5098,0.19412
35.248,0.36168,-0.14425,0.7207,0.51961,0.18824
35.256,0.35973,-0.14425,0.71484,0.51961,0.18824
35.264,0.35777,-0.14425,0.72461,0.52549,0.18431
35.272,0.35582,-0.1467,0.72461,0.51961,0.17843
35.28,0.35484,-0.1467,0.73047,0.51961,0.16863
35.288,0.35386,-0.14914,0.73438,0.52549,0.17451
35.296,0.35386,-0.14914,0.74023,0.52941,0.17451
35.304,0.35288,-0.14914,0.74023,0.51961,0.17451
35.312,0.35191,-0.15159,0.74414,0.52549,0.16471
35.32,0.35093,-0.15159,0.74414,0.52941,0.16863
35.328,0.34897,-0.15159,0.74023,0.52549,0.17451
35.336,0.34702,-0.15159,0.73438,0.52549,0.17451
35.344,0.34409,-0.15403,0.73047,0.52549,0.17451
35.352,0.34213,-0.15403,0.73438,0.52549,0.17451
35.36,0.34018,-0.15648,0.72461,0.52549,0.16863
35.368,0.33724,-0.15648,0.75391,0.53922,0.1549
35.376,0.33431,-0.15892,0.76562,0.55098,0.14902
35.384,0.33333,-0.15892,0.77539,0.5549,0.13922
35.392,0.33138,-0.16137,0.78906,0.56078,0.12353
35.4,0.33138,-0.16381,0.79883,0.57059,0.12353
35.408,0.3304,-0.16626,0.81055,0.57059,0.11961
35.416,0.33236,-0.1687,0.82031,0.5549,0.1098
35.424,0.33724,-0.17115,0.79883,0.53922,0.11961
35.432,0.34604,-0.17115,0.79883,0.53529,0.11961
35.44,0.35973,-0.17359,0.77539,0.51961,0.13333
35.448,0.3783,-0.17604,0.75,0.51569,0.14902
35.456,0.40176,-0.17848,0.72461,0.51961,0.17843
35.464,0.43011,-0.17848,0.71484,0.51569,0.18824
35.472,0.46139,-0.18093,0.70898,0.50588,0.19412
35.48,0.49365,-0.18337,0.70898,0.50588,0.18824
35.488,0.52102,-0.18582,0.7207,0.5,0.19412
35.496,0.5435,-0.18826,0.70898,0.5,0.19412
35.504,0.56696,-0.19071,0.70898,0.5,0.19412
35.512,0.58553,-0.19315,0.70898,0.50588,0.19412
35.52,0.6002,-0.19315,0.69922,0.5451,0.2098
35.528,0.60704,-0.1956,0.69531,0.64118,0.21961
35.536,0.60704,-0.1956,0.83398,0.67647,0.11961
35.544,0.60215,-0.19804,1.1934,0.48431,-0.18627
35.552,0.5914,-0.19804,1.4238,0.24902,-0.39804
35.56,0.57771,-0.19804,1.3242,0.18824,-0.28235
35.568,0.56207,-0.20049,1.0742,0.38431,-0.031373
35.576,0.54545,-0.20049,0.84375,0.46471,0.14902
35.584,0.52981,-0.20049,0.62891,0.47451,0.3
35.592,0.51613,-0.20049,0.48438,0.41569,0.38431
35.6,0.50147,-0.20049,0.41992,0.35882,0.4098
35.608,0.4868,-0.20049,0.43945,0.33529,0.38431
35.616,0.47214,-0.20049,0.52539,0.38039,0.32353
35.624,0.4565,-0.20049,0.59961,0.42941,0.25882
35.632,0.44184,-0.20049,0.65039,0.47059,0.21961
35.64,0.42815,-0.20049,0.67578,0.48431,0.21373
35.648,0.41544,-0.19804,0.68555,0.4902,0.19412
35.656,0.40274,-0.19804,0.69922,0.4902,0.18824
