Time [s], RESP, II, V, AVR, PLETH
73.528,0.16785,0.36523,0.5498,0.45015,1.6794
73.536,0.16711,0.35498,0.5752,0.45992,1.6716
73.544,0.16638,0.31982,0.56982,0.49022,1.6667
73.552,0.16663,0.2749,0.58984,0.52981,1.6637
73.56,0.16687,0.2251,0.6001,0.56989,1.6598
73.568,0.16785,0.18018,0.5752,0.60508,1.6549
73.576,0.16882,0.14014,0.59521,0.63001,1.65
73.584,0.16931,0.10986,0.56982,0.65005,1.6432
73.592,0.17005,0.10498,0.59521,0.66031,1.6334
73.6,0.17005,0.095215,0.56982,0.66031,1.6207
73.608,0.17005,0.095215,0.58984,0.6652,1.5865
73.616,0.16882,0.090332,0.56494,0.66031,1.5396
73.624,0.1676,0.095215,0.58984,0.66031,1.5044
73.632,0.16516,0.1001,0.56494,0.66031,1.4741
73.64,0.16296,0.1001,0.58984,0.66031,1.4448
73.648,0.1593,0.10498,0.5752,0.65494,1.4145
73.656,0.15588,0.10498,0.6001,0.65494,1.3832
73.664,0.15123,0.11523,0.5752,0.65005,1.3509
73.672,0.14659,0.11523,0.60498,0.65005,1.3236
73.68,0.14097,0.125,0.58008,0.64516,1.2991
73.688,0.13535,0.125,0.6001,0.64516,1.2708
73.696,0.129,0.125,0.58008,0.64516,1.2395
73.704,0.12265,0.12012,0.6001,0.64516,1.2072
73.712,0.11703,0.125,0.58008,0.6349,1.173
73.72,0.11141,0.12988,0.58984,0.64027,1.1369
73.728,0.10677,0.16504,0.58008,0.60508,1.0997
73.736,0.10213,0.21484,0.62012,0.56989,1.0626
73.744,0.097972,0.25,0.625,0.53519,1.0244
73.752,0.094063,0.27002,0.60986,0.52004,0.98729
73.76,0.090643,0.26514,0.625,0.52493,0.95503
73.768,0.087466,0.28516,0.64014,0.50978,0.93451
73.776,0.086489,0.23486,0.61475,0.52981,0.93157
73.784,0.085512,0.21484,0.6001,0.54497,0.9521
73.792,0.086489,0.17529,0.60986,0.56989,1.0039
73.8,0.087466,0.1499,0.58008,0.60997,1.0958
73.808,0.089421,0.084961,0.6001,0.66031,1.2326
73.816,0.091376,0.055176,0.56006,0.68524,1.4115
73.824,0.093819,0.044922,0.5752,0.70039,1.6237
73.832,0.096506,0.040039,0.5498,0.70528,1.8543
73.84,0.099438,0.035156,0.56006,0.71017,2.088
73.848,0.10261,0.030273,0.53516,0.70528,2.3079
73.856,0.10579,0.024902,0.55518,0.72532,2.5005
73.864,0.10897,0.044922,0.5,0.71994,2.6549
73.872,0.1119,0.30029,0.54004,0.58016,2.7586
73.88,0.11507,0.95996,0.64014,0.1349,2.8201
73.888,0.11776,1.5,0.98486,-0.26051,2.8583
73.896,0.12045,1.1001,1.2847,0.07478,2.869
73.904,0.1224,-0.074707,1.0601,0.79521,2.8573
73.912,0.12436,-0.4248,0.71484,1.0103,2.826
73.92,0.12558,-0.17969,0.62012,0.85044,2.781
73.928,0.1268,-0.014648,0.56006,0.73998,2.7263
73.936,0.12656,0.0048828,0.54492,0.73021,2.6667
73.944,0.12656,0.010254,0.50977,0.71994,2.6051
73.952,0.12534,0.015137,0.5,0.71994,2.5435
73.96,0.12436,0.024902,0.51514,0.70528,2.4829
73.968,0.12338,0.030273,0.48486,0.70528,2.4291
73.976,0.1224,0.040039,0.50977,0.69501,2.3783
73.984,0.12118,0.055176,0.48486,0.69013,2.3245
73.992,0.12021,0.064941,0.51514,0.67498,2.2688
74,0.11849,0.084961,0.49023,0.6652,2.2102
74.008,0.11678,0.10498,0.51514,0.66031,2.1476
74.016,0.11434,0.12012,0.49512,0.64027,2.0831
74.024,0.1119,0.12988,0.52002,0.63001,2.0156
74.032,0.10994,0.15527,0.50488,0.61486,1.9453
74.04,0.10823,0.17529,0.52002,0.59531,1.8749
74.048,0.10677,0.2002,0.5,0.57527,1.8065
74.056,0.10555,0.2251,0.50977,0.55523,1.7439
74.064,0.10506,0.25488,0.49023,0.52493,1.6862
74.072,0.10457,0.2749,0.51514,0.51515,1.6413
74.08,0.10481,0.30029,0.49023,0.49022,1.6051
74.088,0.10506,0.31494,0.52002,0.47996,1.5728
74.096,0.10677,0.33008,0.5,0.46481,1.5464
74.104,0.10848,0.33984,0.52979,0.45015,1.5259
74.112,0.11117,0.35498,0.52002,0.44477,1.5112
74.12,0.1141,0.35986,0.56494,0.45503,1.5024
74.128,0.11727,0.31982,0.55518,0.48485,1.4976
74.136,0.12045,0.2749,0.5752,0.52493,1.4946
74.144,0.12387,0.2251,0.58008,0.565,1.4917
74.152,0.12729,0.17529,0.56006,0.60508,1.4888
74.16,0.13071,0.13525,0.58008,0.63001,1.4829
74.168,0.13438,0.10986,0.55518,0.65005,1.478
74.176,0.1378,0.095215,0.58008,0.6652,1.4712
74.184,0.14146,0.084961,0.55518,0.6652,1.4604
74.192,0.1439,0.084961,0.58008,0.67009,1.4467
74.2,0.14635,0.084961,0.56006,0.67009,1.4291
74.208,0.14781,0.084961,0.58008,0.6652,1.4106
74.216,0.14928,0.095215,0.55518,0.66031,1.39
74.224,0.14806,0.1001,0.58008,0.6652,1.3695
74.232,0.14708,0.1001,0.56494,0.66031,1.35
74.24,0.1439,0.10498,0.58496,0.66031,1.3324
74.248,0.14073,0.11523,0.56982,0.65494,1.3167
74.256,0.13584,0.11523,0.58496,0.65005,1.3021
74.264,0.1312,0.12012,0.56494,0.65005,1.2893
74.272,0.12558,0.12012,0.58984,0.65005,1.2815
74.28,0.11996,0.125,0.56982,0.64516,1.2776
74.288,0.11483,0.12012,0.59521,0.64516,1.2747
74.296,0.10994,0.12012,0.5752,0.64516,1.2727
74.304,0.10579,0.11523,0.6001,0.64516,1.2727
74.312,0.10164,0.11523,0.5752,0.65005,1.2737
74.32,0.098461,0.10986,0.58984,0.65005,1.2766
74.328,0.095285,0.14014,0.5752,0.62023,1.2796
74.336,0.093086,0.20508,0.60986,0.57527,1.2854
74.344,0.090887,0.24023,0.60498,0.54497,1.2991
74.352,0.090154,0.27002,0.62988,0.52004,1.3255
74.36,0.089665,0.2749,0.625,0.50978,1.3715
74.368,0.090398,0.29004,0.6499,0.5,1.4291
74.376,0.091131,0.24512,0.60986,0.52004,1.5112
74.384,0.092597,0.22021,0.59521,0.54008,1.6413
74.392,0.094307,0.18506,0.61475,0.56012,1.8211
74.4,0.096506,0.15527,0.5752,0.59531,2.0479
74.408,0.098949,0.095215,0.6001,0.65494,2.3128
74.416,0.10115,0.060059,0.56006,0.68524,2.6022
74.424,0.10335,0.040039,0.58008,0.70039,2.8983
74.432,0.10555,0.040039,0.5498,0.70528,3.1838
74.44,0.10774,0.040039,0.56982,0.70528,3.4418
74.448,0.10994,0.040039,0.5498,0.71017,3.6618
74.456,0.11214,0.035156,0.56006,0.71505,3.8211
74.464,0.1141,0.040039,0.50977,0.71994,3.912
74.472,0.1163,0.25,0.54492,0.60508,3.957
74.48,0.11776,0.82471,0.62012,0.21994,3.9795
74.488,0.11947,1.4546,0.9248,-0.20039,3.9912
74.496,0.12045,1.5,1.2949,-0.2654,3.9971
74.504,0.12167,0.14502,1.1299,0.68035,4
74.512,0.12192,-0.38965,0.75488,1.0054,4.001
74.52,0.12216,-0.22461,0.62988,0.89052,4.002
74.528,0.12167,-0.029785,0.56982,0.75513,4.002
74.536,0.12118,0.015137,0.55518,0.72532,3.999
74.544,0.12021,0.024902,0.52002,0.71505,3.9834
74.552,0.11947,0.015137,0.5249,0.71994,3.9531
74.56,0.11801,0.030273,0.5,0.70528,3.913
74.568,0.11654,0.035156,0.49512,0.70528,3.8651
74.576,0.11434,0.050293,0.50977,0.69013,3.8123
74.584,0.11214,0.070312,0.49023,0.68524,3.7566
74.592,0.10946,0.084961,0.51514,0.6652,3.697
74.6,0.10701,0.1001,0.49023,0.66031,3.6325
74.608,0.10555,0.11523,0.52002,0.65005,3.563
74.616,0.10408,0.14014,0.5,0.63001,3.4878
74.624,0.10335,0.15527,0.52979,0.61486,3.4076
74.632,0.10286,0.17529,0.51514,0.60508,3.3255
74.64,0.10286,0.18018,0.54004,0.59531,3.2434
74.648,0.1031,0.20508,0.50488,0.57527,3.1662
74.656,0.10384,0.24023,0.52002,0.54985,3.0948
74.664,0.10457,0.26514,0.50488,0.52981,3.0303
74.672,0.10603,0.28027,0.52979,0.51515,2.9746
74.68,0.1075,0.30029,0.50488,0.49511,2.9257
74.688,0.10994,0.31494,0.52979,0.48485,2.8827
74.696,0.11239,0.33496,0.50977,0.46481,2.8446
74.704,0.11678,0.34521,0.53516,0.45015,2.8113
74.712,0.12118,0.36523,0.52979,0.44477,2.7801
74.72,0.12705,0.37988,0.56982,0.44477,2.7498
74.728,0.13315,0.375,0.55518,0.45503,2.7204
74.736,0.14024,0.33008,0.58984,0.49511,2.6921
74.744,0.14732,0.2749,0.5752,0.53519,2.6647
74.752,0.1549,0.2251,0.58496,0.58016,2.6373
74.76,0.16247,0.19531,0.56982,0.60508,2.6119
74.768,0.16956,0.16504,0.56494,0.62512,2.5875
74.776,0.17689,0.13525,0.58496,0.64516,2.564
74.784,0.18348,0.12988,0.55518,0.65005,2.5455
74.792,0.19032,0.125,0.58496,0.65494,2.5327
74.8,0.19619,0.11523,0.56494,0.66031,2.5259
74.808,0.20205,0.125,0.58984,0.66031,2.5239
74.816,0.20694,0.12988,0.55518,0.65005,2.523
74.824,0.21183,0.13525,0.58008,0.65005,2.5191
74.832,0.21573,0.12988,0.56006,0.65005,2.5073
74.84,0.21964,0.14014,0.58496,0.65494,2.4839
74.848,0.22258,0.1499,0.55518,0.6349,2.4438
74.856,0.22551,0.13525,0.58496,0.65005,2.3851
74.864,0.22722,0.14502,0.56494,0.64027,2.306
74.872,0.22893,0.15527,0.58496,0.6349,2.2229
74.88,0.2299,0.16016,0.5752,0.6349,2.1329
74.888,0.23113,0.14502,0.59521,0.64027,2.0244
74.896,0.23333,0.1499,0.56006,0.6349,1.9032
74.904,0.23577,0.14502,0.58984,0.6349,1.7761
74.912,0.23894,0.14014,0.56982,0.6349,1.6471
74.92,0.24237,0.13525,0.58984,0.64027,1.52
74.928,0.24603,0.1499,0.56006,0.6349,1.3969
74.936,0.24994,0.11523,0.58984,0.65494,1.2786
74.944,0.25409,0.12988,0.56494,0.65005,1.1681
74.952,0.25849,0.13525,0.58008,0.64027,1.0723
74.96,0.26484,0.14014,0.56006,0.6349,1
74.968,0.27144,0.19531,0.58496,0.59531,0.95797
74.976,0.2795,0.24512,0.60498,0.56012,0.95015
74.984,0.28781,0.27002,0.625,0.53519,0.98045
74.992,0.29587,0.30029,0.64014,0.50978,1.0587
75,0.30418,0.33984,0.61475,0.47996,1.1838
75.008,0.31224,0.30518,0.64502,0.49511,1.3509
75.016,0.32055,0.28027,0.59521,0.50978,1.5474
75.024,0.32983,0.25,0.61475,0.53519,1.7576
75.032,0.33936,0.21484,0.56494,0.56989,1.9638
75.04,0.34987,0.18994,0.58496,0.60508,2.1496
75.048,0.36062,0.13525,0.56494,0.64027,2.303
75.056,0.37088,0.095215,0.58008,0.6652,2.4174
75.064,0.38138,0.1001,0.54004,0.67009,2.4917
75.072,0.3914,0.095215,0.5498,0.67498,2.5269
75.08,0.40142,0.10498,0.52979,0.67009,2.5318
75.088,0.40972,0.084961,0.55518,0.68035,2.5132
75.096,0.41803,0.080078,0.5,0.69013,2.4741
75.104,0.42487,0.15527,0.48486,0.66031,2.4194
75.112,0.43196,0.58008,0.54004,0.41007,2.3539
75.12,0.4388,1.2798,0.75488,-0.070381,2.2835
75.128,0.44564,1.5,1.1597,-0.33578,2.2092
75.136,0.45224,0.90479,1.3096,0.26002,2.1359
75.144,0.45908,-0.024902,0.92969,0.82014,2.0645
75.152,0.4647,-0.2998,0.66992,0.95552,1.9951
75.16,0.47032,-0.10986,0.5752,0.81036,1.9277
75.168,0.47496,0.015137,0.55518,0.72532,1.87
75.176,0.47984,0.044922,0.49512,0.70528,1.8172
75.184,0.48449,0.064941,0.48486,0.69013,1.7595
75.192,0.48913,0.055176,0.50488,0.69501,1.6989
75.2,0.49377,0.070312,0.48486,0.68524,1.6364
75.208,0.49866,0.080078,0.5,0.68035,1.5718
75.216,0.50428,0.070312,0.4751,0.68524,1.5054
75.224,0.50989,0.10498,0.5,0.65494,1.4379
75.232,0.51625,0.11523,0.48486,0.65005,1.3724
75.24,0.5226,0.10986,0.52002,0.64027,1.3118
75.248,0.52846,0.1499,0.48486,0.62512,1.2571
75.256,0.53457,0.15527,0.51514,0.61486,1.2102
75.264,0.54043,0.16992,0.49512,0.60508,1.172
75.272,0.54654,0.18018,0.50977,0.58993,1.1466
75.28,0.55412,0.2002,0.49023,0.57527,1.131
75.288,0.56169,0.2002,0.50977,0.58016,1.1202
75.296,0.57073,0.2251,0.47998,0.56012,1.1144
75.304,0.57977,0.25,0.50488,0.53519,1.1134
75.312,0.58881,0.29492,0.47998,0.50978,1.1163
75.32,0.59809,0.30029,0.52002,0.49511,1.1212
75.328,0.60738,0.31494,0.50977,0.47996,1.1271
75.336,0.61691,0.3252,0.5249,0.46481,1.132
75.344,0.62839,0.37012,0.50488,0.43988,1.1359
75.352,0.63987,0.37988,0.55518,0.44477,1.1359
75.36,0.65282,0.375,0.54492,0.45015,1.1329
75.368,0.66602,0.38525,0.56982,0.45992,1.131
75.376,0.67994,0.33984,0.55518,0.49022,1.1271
75.384,0.69387,0.30518,0.58008,0.52493,1.1193
75.392,0.70804,0.24512,0.56494,0.56989,1.1065
75.4,0.72221,0.22021,0.55518,0.58993,1.0899
75.408,0.73467,0.2002,0.56982,0.61486,1.0704
75.416,0.74737,0.18018,0.5498,0.62023,1.0469
75.424,0.75837,0.17529,0.58496,0.62023,1.0205
75.432,0.76936,0.15527,0.56006,0.6349,0.99218
75.44,0.77816,0.16504,0.58008,0.6349,0.96188
75.448,0.78695,0.17529,0.5498,0.63001,0.93157
75.456,0.79379,0.16504,0.58008,0.6349,0.90127
75.464,0.80088,0.17529,0.55518,0.62512,0.87292
75.472,0.8065,0.16016,0.56982,0.6349,0.85239
75.48,0.81212,0.16992,0.54492,0.63001,0.83578
75.488,0.81676,0.18994,0.56494,0.61486,0.81427
75.496,0.8214,0.2002,0.55518,0.60997,0.79179
75.504,0.82507,0.18506,0.58008,0.61486,0.76833
75.512,0.82898,0.2002,0.55518,0.61486,0.74682
75.52,0.8324,0.18994,0.58008,0.61486,0.72532
75.528,0.83606,0.18018,0.55518,0.62023,0.70479
75.536,0.84095,0.17529,0.58008,0.61486,0.68622
75.544,0.84608,0.18018,0.55518,0.61486,0.66862
75.552,0.85243,0.17529,0.5752,0.61486,0.65005
75.56,0.85878,0.18506,0.5498,0.61486,0.63245
75.568,0.86562,0.17529,0.54492,0.62023,0.62072
75.576,0.87271,0.18018,0.56006,0.61486,0.61388
75.584,0.88028,0.16992,0.54492,0.62023,0.60411
75.592,0.8881,0.24023,0.58008,0.56989,0.60117
75.6,0.89787,0.28516,0.5752,0.54008,0.61486
75.608,0.90789,0.31006,0.60498,0.51515,0.65494
75.616,0.91937,0.34521,0.58496,0.49022,0.73021
75.624,0.9311,0.375,0.62988,0.47019,0.84848
75.632,0.9421,0.31006,0.60498,0.50489,1.0117
75.64,0.95333,0.29492,0.60986,0.51515,1.217
75.648,0.96384,0.26514,0.5752,0.53519,1.4545
75.656,0.97459,0.22021,0.58008,0.57527,1.6461
75.664,0.98632,0.16504,0.5498,0.62023,1.7634
75.672,0.99805,0.12988,0.55518,0.65494,1.87
75.68,0.99902,0.11523,0.52979,0.66031,1.9795
75.688,1,0.12012,0.52979,0.6652,2.0772
75.696,1,0.125,0.51514,0.66031,2.1544
75.704,1,0.10498,0.5498,0.67498,2.2072
75.712,1,0.11523,0.52979,0.6652,2.2366
75.72,1,0.075195,0.51514,0.69501,2.2463
75.728,1,0.22998,0.46484,0.60997,2.2385
75.736,1,0.81494,0.58496,0.26491,2.217
75.744,1,1.5,0.77002,-0.19062,2.1867
75.752,1,1.5,1.25,-0.34555,2.1505
75.76,1,0.60498,1.2798,0.435,2.1105
75.768,1,-0.15967,0.86475,0.88514,2.0733
75.776,1,-0.29492,0.59521,0.96041,2.0381
75.784,1,-0.080078,0.55518,0.79032,2.001
75.792,1,0.015137,0.56006,0.72532,1.9638
75.8,1,0.050293,0.50488,0.70528,1.9286
75.808,1,0.060059,0.48486,0.70039,1.8944
75.816,1,0.035156,0.47998,0.70528,1.8612
75.824,1,0.055176,0.5,0.69013,1.828
75.832,1,0.055176,0.47021,0.69013,1.7937
75.84,1,0.084961,0.49023,0.67009,1.7595
75.848,1,0.095215,0.46484,0.6652,1.7243
75.856,1,0.080078,0.5,0.67498,1.6882
75.864,1,0.11523,0.47021,0.65005,1.6579
75.872,1,0.12988,0.49512,0.6349,1.6315
75.88,1,0.14014,0.48486,0.63001,1.6051
75.888,1,0.1499,0.50977,0.62512,1.5806
75.896,1,0.16504,0.47998,0.60997,1.5611
75.904,1,0.18994,0.5,0.59531,1.5464
75.912,1,0.20996,0.47998,0.56989,1.5367
75.92,1,0.22021,0.50977,0.56012,1.5318
75.928,1,0.26025,0.4751,0.53519,1.5298
75.936,1,0.27002,0.50488,0.52004,1.5308
75.944,1,0.29004,0.48486,0.50489,1.5337
75.952,1,0.30518,0.50977,0.49022,1.5376
75.96,1,0.31982,0.5,0.47019,1.5415
75.968,1,0.3252,0.52979,0.47019,1.5455
75.976,1,0.34521,0.53516,0.46481,1.5474
75.984,1,0.33984,0.56006,0.47507,1.5484
75.992,1,0.3252,0.5498,0.49511,1.5474
76,1,0.29492,0.56982,0.52493,1.5445
76.008,1,0.25488,0.58008,0.56012,1.5396
76.016,1,0.22021,0.56006,0.58993,1.5318
76.024,1,0.18994,0.58984,0.61486,1.522
76.032,1,0.16016,0.56494,0.63001,1.5103
76.04,1,0.1499,0.58984,0.64027,1.4956
76.048,1,0.12988,0.56006,0.64516,1.48
76.056,1,0.13525,0.58984,0.65494,1.4624
76.064,1,0.14502,0.56982,0.64516,1.4477
76.072,1,0.14502,0.59521,0.64516,1.434
76.08,1,0.14502,0.56982,0.64516,1.4164
76.088,1,0.14014,0.58984,0.64516,1.3978
76.096,1,0.1499,0.56982,0.6349,1.3783
76.104,1,0.1499,0.58984,0.6349,1.3597
76.112,1,0.1499,0.56982,0.63001,1.3412
76.12,1,0.14502,0.6001,0.64027,1.3226
76.128,1,0.1499,0.56982,0.6349,1.305
76.136,1,0.15527,0.59521,0.63001,1.2884
76.144,1,0.16504,0.5752,0.62023,1.2717
76.152,1,0.15527,0.6001,0.62512,1.2561
76.16,1,0.15527,0.5752,0.62512,1.2405
76.168,1,0.1499,0.6001,0.63001,1.2278
76.176,1,0.1499,0.58008,0.6349,1.217
76.184,1,0.15527,0.5752,0.62512,1.2033
76.192,1,0.2002,0.58984,0.59531,1.1887
76.2,1,0.24512,0.61475,0.56012,1.175
76.208,1,0.2749,0.62988,0.53519,1.1632
76.216,1,0.29492,0.62012,0.51515,1.1574
76.224,1,0.31982,0.64502,0.49511,1.1613
76.232,1,0.30029,0.64014,0.50978,1.1799
76.24,1,0.27002,0.625,0.52004,1.218
76.248,1,0.25,0.60498,0.53519,1.2796
76.256,1,0.21484,0.60986,0.565,1.3666
76.264,1,0.18018,0.58008,0.60508,1.4585
76.272,1,0.10498,0.59521,0.65494,1.5582
76.28,1,0.095215,0.55518,0.6652,1.6823
76.288,1,0.090332,0.5752,0.67009,1.8162
76.296,1,0.080078,0.55518,0.68035,1.9482
76.304,1,0.075195,0.58008,0.68524,2.0674
76.312,1,0.075195,0.5498,0.69013,2.1681
76.32,1,0.060059,0.55518,0.70039,2.2454
76.328,1,0.125,0.5,0.67009,2.2972
76.336,1,0.5498,0.56494,0.435,2.3255
76.344,1,1.3096,0.70508,-0.075269,2.3343
76.352,1,1.5,1.1348,-0.35582,2.3255
76.36,1,0.88477,1.3149,0.2346,2.304
76.368,1,-0.084961,1.0098,0.82014,2.2757
76.376,1,-0.32959,0.68994,0.95015,2.2434
76.384,1,-0.11475,0.60986,0.80499,2.2063
76.392,1,0.010254,0.56006,0.72532,2.1662
76.4,1,0.024902,0.54004,0.71505,2.1261
76.408,1,0.030273,0.51514,0.70528,2.087
76.416,1,0.035156,0.50977,0.70528,2.0489
76.424,1,0.050293,0.52002,0.69013,2.0127
76.432,1,0.060059,0.5,0.68524,1.9775
76.44,1,0.070312,0.52979,0.68035,1.9433
76.448,1,0.084961,0.5,0.67009,1.9091
76.456,1,0.095215,0.5249,0.66031,1.8749
76.464,1,0.10986,0.50977,0.65005,1.8436
76.472,1,0.125,0.52979,0.64027,1.8133
76.48,1,0.14502,0.50977,0.62512,1.7801
76.488,1,0.16016,0.52979,0.61486,1.7468
76.496,1,0.18018,0.51514,0.58993,1.7136
76.504,1,0.18994,0.53516,0.58504,1.6833
76.512,1,0.22021,0.51514,0.565,1.6569
76.52,1,0.24023,0.53516,0.54008,1.6364
76.528,1,0.26514,0.50977,0.52981,1.6207
76.536,1,0.28516,0.53516,0.51515,1.61
76.544,0.99291,0.30518,0.51514,0.49511,1.6031
76.552,0.98607,0.31494,0.53516,0.48485,1.6002
76.56,0.97752,0.3252,0.52002,0.47507,1.5992
76.568,0.96922,0.33496,0.5498,0.46481,1.6002
76.576,0.9614,0.34521,0.55518,0.46481,1.6012
76.584,0.95358,0.3501,0.58984,0.47507,1.6022
76.592,0.94674,0.31982,0.58008,0.49511,1.6022
76.6,0.9399,0.28027,0.6001,0.52981,1.6012
76.608,0.9333,0.23486,0.60498,0.56012,1.5982
76.616,0.92695,0.18994,0.58008,0.6002,1.5934
76.624,0.91962,0.15527,0.60498,0.62023,1.5865
76.632,0.91229,0.12988,0.58008,0.64027,1.5767
76.64,0.90349,0.10986,0.60498,0.65494,1.565
76.648,0.89494,0.10498,0.58008,0.66031,1.5523
76.656,0.88322,0.1001,0.60498,0.66031,1.5367
76.664,0.87149,0.10498,0.58008,0.66031,1.523
76.672,0.85707,0.10498,0.60498,0.6652,1.5093
76.68,0.84266,0.10498,0.58008,0.66031,1.4927
76.688,0.82727,0.10498,0.6001,0.66031,1.4751
76.696,0.81187,0.10986,0.58008,0.65494,1.4565
76.704,0.79526,0.12012,0.60498,0.65494,1.437
76.712,0.77889,0.125,0.58008,0.64516,1.4164
76.72,0.75935,0.12988,0.60498,0.65005,1.3969
76.728,0.7398,0.12988,0.58008,0.64516,1.3773
76.736,0.7183,0.12988,0.60498,0.64516,1.3578
76.744,0.69704,0.13525,0.58008,0.64027,1.3392
76.752,0.6775,0.13525,0.60498,0.64027,1.3206
76.76,0.6582,0.14014,0.58008,0.6349,1.3011
76.768,0.64061,0.13525,0.59521,0.62512,1.2864
76.776,0.62301,0.20508,0.59521,0.58016,1.2727
76.784,0.60567,0.23486,0.62988,0.55523,1.2571
76.792,0.58832,0.27002,0.63477,0.52981,1.2395
76.8,0.57097,0.2749,0.62012,0.52493,1.2219
76.808,0.55387,0.29492,0.64502,0.50978,1.2072
76.816,0.53848,0.26514,0.63477,0.52493,1.1965
76.824,0.52309,0.24023,0.64014,0.54008,1.1955
76.832,0.50965,0.22021,0.60498,0.54985,1.2082
76.84,0.49646,0.18018,0.62012,0.57527,1.2395
76.848,0.48595,0.14502,0.58984,0.61486,1.2933
76.856,0.47545,0.080078,0.60498,0.67009,1.3715
76.864,0.46714,0.055176,0.56982,0.69013,1.4565
76.872,0.45908,0.044922,0.58496,0.70039,1.5494
76.88,0.4515,0.050293,0.55518,0.70039,1.6647
76.888,0.44417,0.044922,0.5752,0.70528,1.7908
76.896,0.43733,0.050293,0.5498,0.70528,1.9159
76.904,0.43049,0.035156,0.56494,0.71505,2.0303
76.912,0.42463,0.10498,0.50977,0.69013,2.1271
76.92,0.41876,0.50488,0.56982,0.45992,2.2023
76.928,0.41314,1.2598,0.70996,-0.045455,2.2542
76.936,0.40777,1.5,1.1299,-0.34555,2.2845
76.944,0.40068,0.73486,1.2998,0.28495,2.2962
76.952,0.39384,-0.2749,0.96973,0.91007,2.2913
76.96,0.38529,-0.41455,0.68018,1.0005,2.2747
76.968,0.37699,-0.074707,0.62012,0.78543,2.2512
76.976,0.36697,0.024902,0.5498,0.71505,2.2229
76.984,0.3572,0.035156,0.54004,0.71017,2.1896
76.992,0.3462,0.030273,0.50977,0.71505,2.1535
77,0.33545,0.035156,0.51514,0.70528,2.1163
77.008,0.3247,0.044922,0.5,0.70039,2.0792
77.016,0.31395,0.050293,0.49512,0.69501,2.043
77.024,0.3032,0.060059,0.51514,0.68524,2.0068
77.032,0.29245,0.075195,0.49023,0.68035,1.9707
77.04,0.27999,0.095215,0.52002,0.6652,1.9345
77.048,0.26777,0.10986,0.5,0.65494,1.8993
77.056,0.25434,0.12988,0.5249,0.64516,1.8631
77.064,0.24114,0.1499,0.50488,0.63001,1.8309
77.072,0.2299,0.16992,0.52979,0.61486,1.7996
77.08,0.21867,0.18994,0.50488,0.59531,1.7654
77.088,0.20914,0.21484,0.52979,0.58504,1.7292
77.096,0.19961,0.24023,0.50488,0.565,1.6931
77.104,0.19057,0.26514,0.52002,0.54497,1.6588
77.112,0.18177,0.29004,0.5,0.52004,1.6285
77.12,0.17322,0.31006,0.5249,0.5,1.6012
77.128,0.16492,0.33496,0.50488,0.47996,1.5787
77.136,0.15832,0.3501,0.52979,0.47019,1.5611
77.144,0.15172,0.36523,0.50977,0.45015,1.5474
77.152,0.14659,0.375,0.54492,0.44477,1.5376
77.16,0.14171,0.38525,0.52979,0.43988,1.5318
77.168,0.13828,0.375,0.5752,0.45503,1.5279
77.176,0.13486,0.33984,0.56006,0.48485,1.5259
77.184,0.13267,0.29004,0.58984,0.52493,1.5249
77.192,0.13047,0.24023,0.56982,0.565,1.523
77.2,0.12876,0.19531,0.59521,0.6002,1.521
77.208,0.12729,0.15527,0.5752,0.62512,1.5181
77.216,0.12582,0.13525,0.58984,0.64027,1.5142
77.224,0.12436,0.12012,0.59521,0.65005,1.5083
77.232,0.12265,0.10986,0.56982,0.65494,1.4995
77.24,0.12118,0.10498,0.59521,0.66031,1.4897
77.248,0.11898,0.10498,0.56982,0.65494,1.479
77.256,0.11703,0.10986,0.6001,0.65494,1.4663
77.264,0.11288,0.12012,0.56982,0.65005,1.4545
77.272,0.10872,0.125,0.6001,0.65005,1.4438
77.28,0.10261,0.12988,0.5752,0.64516,1.4301
77.288,0.096506,0.12988,0.6001,0.64027,1.4145
77.296,0.087711,0.13525,0.5752,0.64027,1.3969
77.304,0.07916,0.14014,0.59521,0.64027,1.3783
77.312,0.068654,0.14502,0.58008,0.6349,1.3597
77.32,0.058148,0.14502,0.6001,0.6349,1.3402
77.328,0.049108,0.1499,0.5752,0.63001,1.3206
77.336,0.040068,0.1499,0.6001,0.6349,1.3011
77.344,0.03225,0.1499,0.5752,0.6349,1.2825
77.352,0.024676,0.14014,0.6001,0.6349,1.2639
77.36,0.01808,0.13525,0.5752,0.6349,1.2454
77.368,0.011727,0.14502,0.6001,0.6349,1.2297
77.376,0.0063523,0.14502,0.56494,0.62023,1.216
77.384,0.00097728,0.2002,0.60986,0.58504,1.1994
77.392,0.00024432,0.24512,0.60498,0.54985,1.1828
77.4,-0.00048864,0.28516,0.63477,0.52004,1.1701
77.408,-0.00048864,0.28516,0.61475,0.50489,1.1672
77.416,-0.00048864,0.31006,0.6499,0.49511,1.1779
77.424,-0.00048864,0.2749,0.61475,0.50978,1.2082
77.432,-0.00048864,0.24512,0.6001,0.52493,1.263
77.44,-0.00048864,0.22021,0.62012,0.54008,1.3441
77.448,-0.00048864,0.18506,0.5752,0.57527,1.4487
77.456,0.00097728,0.14014,0.59521,0.62023,1.5718
77.464,0.0026875,0.084961,0.55518,0.67009,1.6882
77.472,0.006108,0.064941,0.5752,0.68524,1.7977
77.48,0.0095285,0.060059,0.54004,0.69013,1.9159
